,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,10.25,7.36,5.33,4.76,-0.98,-0.98,-0.97,32.7,32.7
1,2,7.37,5.37,6.93,6.76,-0.93,-0.94,-0.9,32.2,64.8
2,3,6.43,4.78,9.27,8.39,-0.93,-0.92,-0.88,32.0,96.8
3,4,6.25,4.65,10.93,9.91,-0.96,-0.95,-0.94,31.9,128.7
4,5,6.34,4.74,4.57,4.18,-0.92,-0.93,-0.89,31.8,160.5
5,6,6.71,5.06,4.54,4.6,-0.56,-0.57,-0.49,32.0,192.4
6,7,5.18,4.08,9.8,8.37,-1.0,-1.0,-1.0,32.1,224.5
7,8,6.1,4.74,5.61,5.48,-0.95,-0.96,-0.92,32.0,256.5
8,9,6.0,4.45,7.68,6.32,-1.0,-1.0,-1.0,32.1,288.6
9,10,5.8,4.43,4.23,3.96,-0.8,-0.85,-0.74,32.2,320.8
10,11,5.4,4.22,8.1,7.91,-0.39,-0.52,-0.34,32.3,353.1
11,12,5.26,4.06,27.61,28.94,-0.8,-0.89,-0.8,32.1,385.2
12,13,5.47,4.27,8.64,7.81,-0.89,-0.94,-0.87,32.1,417.3
13,14,5.13,4.03,7.61,7.34,-0.75,-0.81,-0.66,32.0,449.3
14,15,5.32,4.12,6.49,6.68,-0.5,-0.58,-0.39,32.2,481.5
15,16,5.17,4.12,5.53,5.22,-0.86,-0.9,-0.79,32.0,513.5
16,17,5.52,4.23,5.32,4.73,-0.61,-0.61,-0.55,32.1,545.5
17,18,5.69,4.48,9.76,10.08,-0.96,-0.98,-0.95,32.1,577.6
18,19,5.13,3.99,5.77,5.1,-0.85,-0.83,-0.77,32.2,609.8
19,20,4.95,3.95,5.86,5.1,-0.52,-0.52,-0.48,32.1,642.0
20,21,5.06,3.92,7.65,6.66,-0.96,-0.93,-0.94,32.1,674.0
21,22,5.03,3.96,6.22,5.45,-0.75,-0.83,-0.68,32.4,706.4
22,23,4.81,3.75,4.85,4.68,-0.62,-0.65,-0.56,32.1,738.5
23,24,4.9,3.89,6.76,6.13,-0.86,-0.91,-0.82,32.3,770.7
24,25,4.82,3.85,10.07,9.34,-0.96,-0.98,-0.89,32.0,802.7
25,26,4.72,3.76,10.84,10.98,-0.96,-0.98,-0.94,32.0,834.7
26,27,4.72,3.88,4.19,4.02,-0.48,-0.54,-0.37,32.2,866.9
27,28,4.53,3.58,4.83,4.33,-0.68,-0.67,-0.55,32.4,899.3
28,29,4.43,3.68,11.46,11.33,-0.5,-0.61,-0.38,32.5,931.8
29,30,4.5,3.56,5.11,5.1,-0.11,-0.27,-0.2,32.1,964.0
30,31,4.6,3.8,11.19,11.12,-0.7,-0.78,-0.61,32.0,995.9
31,32,4.39,3.55,6.7,5.95,-0.95,-0.93,-0.95,32.2,1028.1
32,33,4.75,3.72,9.58,9.3,-0.58,-0.67,-0.43,32.3,1060.4
33,34,4.33,3.6,3.91,3.93,-0.73,-0.71,-0.59,32.1,1092.5
34,35,5.32,4.14,4.49,4.2,-0.81,-0.78,-0.73,32.1,1124.6
35,36,4.56,3.64,12.71,11.84,-0.88,-0.91,-0.84,32.0,1156.6
36,37,4.6,3.93,12.58,12.1,-0.86,-0.89,-0.8,32.2,1188.8
37,38,4.8,3.87,5.19,5.02,-0.74,-0.72,-0.69,32.2,1221.0
38,39,4.34,3.57,4.19,4.08,-0.37,-0.46,-0.31,32.0,1253.0
39,40,4.45,3.72,5.99,5.59,-0.61,-0.57,-0.6,32.5,1285.4
40,41,4.03,3.32,5.7,5.45,-0.55,-0.64,-0.43,32.0,1317.5
41,42,4.38,3.71,4.95,4.82,-0.03,-0.24,-0.1,32.1,1349.6
42,43,4.14,3.42,7.0,6.99,-0.29,-0.46,-0.25,32.3,1381.9
43,44,3.74,3.17,5.47,4.76,-0.68,-0.69,-0.61,32.1,1414.0
44,45,3.85,3.11,4.54,4.63,-0.07,-0.27,-0.17,31.8,1445.9
45,46,4.48,3.66,4.85,4.64,-0.48,-0.51,-0.51,32.2,1478.1
46,47,3.99,3.52,4.21,3.8,-0.54,-0.52,-0.47,32.0,1510.0
47,48,3.74,3.12,9.87,9.9,-0.2,-0.44,-0.23,32.4,1542.4
