,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,6.98,6.98,5.96,5.07,-1.0,-1.0,-1.0,34.3,34.3
1,2,5.69,5.69,7.2,6.69,-0.95,-0.96,-0.95,33.8,68.1
2,3,4.74,4.74,4.51,4.02,-0.95,-0.96,-0.94,33.7,101.9
3,4,4.59,4.59,5.2,4.85,-0.9,-0.93,-0.89,33.8,135.7
4,5,4.68,4.68,4.72,4.0,-0.97,-0.97,-0.97,33.7,169.4
5,6,4.88,4.88,6.16,5.81,-0.91,-0.94,-0.93,33.4,202.8
6,7,4.7,4.7,4.69,4.11,-0.95,-0.96,-0.95,33.7,236.5
7,8,4.4,4.4,9.65,8.26,-0.91,-0.93,-0.92,33.7,270.2
8,9,4.26,4.26,3.51,3.75,-0.58,-0.69,-0.64,33.5,303.7
9,10,4.44,4.44,5.77,5.29,-0.99,-0.99,-0.99,33.1,336.8
10,11,4.33,4.33,7.26,6.3,-1.0,-1.0,-1.0,33.2,370.0
11,12,5.9,5.9,6.03,5.2,-1.0,-1.0,-1.0,33.5,403.5
12,13,5.65,5.65,6.11,5.2,-1.0,-1.0,-1.0,33.4,436.9
13,14,5.7,5.7,6.22,5.31,-1.0,-1.0,-1.0,33.3,470.3
14,15,5.59,5.59,6.03,5.25,-1.0,-1.0,-1.0,33.6,503.8
15,16,5.59,5.59,6.06,5.17,-1.0,-1.0,-1.0,33.6,537.4
16,17,5.62,5.62,6.02,5.18,-1.0,-1.0,-1.0,33.3,570.8
17,18,5.41,5.41,4.69,4.14,-0.88,-0.91,-0.9,33.4,604.2
18,19,5.11,5.11,6.65,5.81,-0.99,-1.0,-1.0,33.3,637.4
19,20,4.67,4.67,5.68,5.07,-0.98,-0.99,-0.99,33.5,670.9
20,21,4.57,4.57,6.96,6.01,-1.0,-1.0,-1.0,33.1,704.1
21,22,4.28,4.28,5.26,4.84,-0.91,-0.93,-0.91,33.1,737.2
22,23,4.41,4.41,4.11,3.71,-0.9,-0.93,-0.91,33.2,770.3
23,24,4.5,4.5,5.81,5.44,-0.76,-0.83,-0.77,33.3,803.7
24,25,4.28,4.28,3.99,3.71,-0.89,-0.93,-0.91,33.3,836.9
25,26,4.34,4.34,5.56,4.83,-0.96,-0.98,-0.97,33.1,870.1
26,27,3.92,3.92,3.7,3.52,-0.82,-0.89,-0.85,33.5,903.6
27,28,4.02,4.02,4.51,3.79,-0.92,-0.94,-0.92,33.3,936.9
28,29,4.04,4.04,4.45,3.72,-0.83,-0.89,-0.85,33.2,970.2
29,30,4.21,4.21,7.06,6.46,-0.92,-0.94,-0.92,33.4,1003.6
30,31,4.35,4.35,5.86,5.03,-0.98,-0.99,-0.99,33.3,1036.9
31,32,4.0,4.0,6.63,5.92,-0.97,-0.98,-0.97,33.4,1070.2
32,33,4.06,4.06,4.46,4.04,-0.89,-0.93,-0.91,33.6,1103.8
33,34,4.05,4.05,5.77,5.06,-0.89,-0.9,-0.9,33.6,1137.4
34,35,3.72,3.72,4.71,4.13,-0.85,-0.88,-0.84,33.1,1170.4
35,36,3.88,3.88,4.46,4.16,-0.89,-0.93,-0.92,33.6,1204.0
36,37,3.77,3.77,4.98,4.26,-0.82,-0.87,-0.82,33.4,1237.4
37,38,3.75,3.75,5.58,4.75,-0.9,-0.92,-0.89,33.4,1270.9
38,39,4.01,4.01,3.86,3.54,-0.57,-0.73,-0.63,33.1,1304.0
39,40,3.79,3.79,4.93,4.2,-0.83,-0.87,-0.83,33.4,1337.4
40,41,3.92,3.92,5.22,4.16,-0.9,-0.95,-0.93,33.4,1370.7
41,42,3.78,3.78,6.42,5.55,-0.94,-0.94,-0.93,33.4,1404.2
42,43,3.62,3.62,4.45,3.8,-0.85,-0.94,-0.89,33.6,1437.8
43,44,3.74,3.74,4.29,3.64,-0.86,-0.93,-0.89,33.2,1471.0
44,45,3.53,3.53,9.12,8.57,-0.88,-0.89,-0.85,33.6,1504.6
45,46,3.6,3.6,4.23,3.7,-0.57,-0.82,-0.66,33.5,1538.1
46,47,3.51,3.51,4.96,4.09,-0.92,-0.97,-0.94,33.4,1571.5
47,48,3.64,3.64,5.68,4.94,-0.88,-0.95,-0.92,33.4,1605.0
48,49,3.56,3.56,4.65,3.85,-0.79,-0.86,-0.77,33.4,1638.4
49,50,3.64,3.64,5.69,4.69,-0.95,-0.98,-0.96,33.2,1671.5
50,51,3.37,3.37,3.81,3.08,-0.71,-0.89,-0.77,33.4,1705.0
51,52,3.28,3.28,3.86,3.03,-0.8,-0.92,-0.83,33.5,1738.5
52,53,3.23,3.23,5.31,4.32,-0.77,-0.94,-0.83,33.4,1771.8
53,54,3.32,3.32,3.88,3.14,-0.82,-0.94,-0.84,33.5,1805.3
54,55,3.17,3.17,4.18,3.39,-0.88,-0.96,-0.9,33.1,1838.4
55,56,3.07,3.07,3.5,3.08,-0.61,-0.84,-0.69,33.1,1871.5
56,57,3.07,3.07,3.32,2.94,-0.54,-0.83,-0.62,33.4,1904.9
57,58,3.25,3.25,3.78,3.27,-0.71,-0.87,-0.72,33.6,1938.5
58,59,3.16,3.16,3.49,3.06,-0.64,-0.87,-0.69,33.3,1971.9
59,60,2.86,2.86,3.84,3.0,-0.76,-0.91,-0.79,33.0,2004.9
60,61,3.01,3.01,3.8,3.23,-0.72,-0.92,-0.81,33.4,2038.2
61,62,3.02,3.02,4.08,3.66,-0.61,-0.84,-0.68,33.3,2071.6
62,63,3.22,3.22,4.76,4.36,-0.7,-0.85,-0.71,33.5,2105.0
63,64,2.9,2.9,4.72,3.67,-0.69,-0.92,-0.74,33.6,2138.6
64,65,2.95,2.95,4.02,3.08,-0.72,-0.92,-0.74,33.4,2171.9
65,66,2.98,2.98,3.58,3.17,-0.59,-0.87,-0.68,33.6,2205.5
66,67,2.99,2.99,11.07,9.89,-0.96,-0.98,-0.97,33.6,2239.1
67,68,3.01,3.01,6.89,6.33,-0.81,-0.8,-0.78,33.3,2272.4
68,69,3.11,3.11,3.85,3.48,-0.51,-0.75,-0.57,33.2,2305.6
69,70,2.97,2.97,4.53,3.99,-0.57,-0.86,-0.7,33.4,2339.0
70,71,2.94,2.94,4.26,3.96,-0.25,-0.61,-0.35,33.4,2372.4
71,72,3.04,3.04,3.6,3.02,-0.71,-0.9,-0.74,33.2,2405.6
72,73,2.88,2.88,5.15,4.8,-0.63,-0.8,-0.69,33.3,2438.9
73,74,2.78,2.78,4.25,3.5,-0.78,-0.94,-0.85,33.4,2472.3
74,75,2.85,2.85,5.18,4.15,-0.82,-0.96,-0.88,33.6,2505.9
