,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,9.25,6.83,16.75,17.44,-0.98,-0.99,-0.98,37.7,37.7
1,2,7.36,5.48,4.78,4.04,-0.93,-0.95,-0.94,37.0,74.8
2,3,7.19,5.32,4.49,3.68,-0.91,-0.94,-0.92,37.2,112.0
3,4,7.34,5.43,4.83,4.66,-0.79,-0.85,-0.82,37.3,149.2
4,5,6.36,4.84,6.4,6.64,-0.91,-0.94,-0.92,37.0,186.2
5,6,6.4,4.9,5.88,5.01,-0.95,-0.98,-0.97,36.6,222.8
6,7,6.68,4.91,4.19,3.54,-0.86,-0.9,-0.88,37.3,260.1
7,8,5.45,4.23,7.81,7.22,-0.95,-0.97,-0.97,37.1,297.3
8,9,6.1,4.73,7.05,6.99,-0.93,-0.96,-0.96,37.3,334.6
9,10,6.56,5.02,10.95,10.94,-0.87,-0.91,-0.87,37.2,371.8
10,11,5.57,4.32,15.65,16.11,-0.99,-1.0,-0.99,37.0,408.8
11,12,5.41,4.11,7.99,6.97,-0.99,-1.0,-1.0,37.1,446.0
12,13,5.44,4.19,4.28,3.51,-0.48,-0.65,-0.58,37.4,483.4
13,14,5.45,4.35,4.34,3.67,-0.93,-0.94,-0.94,36.7,520.1
14,15,5.74,4.47,3.97,3.6,-0.86,-0.87,-0.88,37.0,557.1
15,16,5.02,4.03,6.91,6.08,-0.66,-0.76,-0.69,37.2,594.4
16,17,5.03,3.9,6.58,5.32,-0.24,-0.45,-0.39,37.2,631.5
17,18,5.42,4.3,5.02,4.81,-0.76,-0.8,-0.81,37.5,669.0
18,19,5.16,4.02,4.7,3.75,-0.13,-0.28,-0.28,37.2,706.2
19,20,4.71,3.83,10.01,8.55,-0.23,-0.47,-0.29,37.2,743.3
20,21,4.6,3.92,3.88,3.15,-0.58,-0.72,-0.71,37.2,780.5
21,22,4.56,3.77,4.04,3.43,-0.63,-0.76,-0.67,37.3,817.9
22,23,4.6,3.87,5.34,5.2,-0.82,-0.84,-0.88,37.1,854.9
23,24,4.57,3.72,5.55,4.34,-0.44,-0.59,-0.5,37.2,892.2
24,25,4.62,3.71,4.16,3.93,-0.6,-0.73,-0.68,37.2,929.3
25,26,4.32,3.57,6.37,5.57,-0.1,-0.35,-0.22,36.9,966.2
26,27,5.04,3.98,6.29,5.7,-0.92,-0.95,-0.94,36.9,1003.1
27,28,4.63,3.86,6.86,6.23,-0.92,-0.97,-0.96,37.3,1040.4
28,29,4.53,3.63,4.34,4.09,-0.85,-0.88,-0.84,36.7,1077.1
29,30,4.23,3.51,6.01,4.94,0.03,-0.38,-0.18,36.8,1113.9
30,31,4.37,3.73,4.81,4.32,-0.81,-0.88,-0.84,37.4,1151.3
31,32,3.93,3.4,4.41,3.6,-0.36,-0.53,-0.43,37.1,1188.4
32,33,3.98,3.43,4.54,3.42,-0.4,-0.6,-0.44,36.6,1225.0
33,34,4.21,3.63,6.48,5.98,-0.84,-0.93,-0.92,37.0,1262.0
34,35,4.0,3.57,6.07,5.41,0.18,-0.13,0.04,37.8,1299.8
35,36,3.61,3.08,3.96,3.4,-0.23,-0.51,-0.4,37.1,1336.9
36,37,3.88,3.46,6.58,5.99,-0.92,-0.96,-0.96,37.4,1374.4
37,38,3.98,3.43,14.47,12.47,0.23,-0.28,0.13,37.2,1411.6
38,39,3.53,3.12,4.15,3.82,-0.61,-0.77,-0.76,37.7,1449.2
39,40,3.59,3.18,4.63,4.26,-0.22,-0.57,-0.42,37.1,1486.3
40,41,3.89,3.48,4.29,4.13,-0.57,-0.62,-0.69,37.0,1523.4
41,42,3.72,3.13,4.27,4.35,0.39,-0.33,-0.19,37.3,1560.7
42,43,3.84,3.28,4.8,4.25,-0.74,-0.85,-0.78,37.0,1597.6
43,44,3.79,3.29,5.12,5.13,-0.86,-0.89,-0.91,37.2,1634.8
44,45,3.9,3.46,6.5,6.02,-0.94,-0.94,-0.94,37.3,1672.1
45,46,4.24,3.52,5.18,4.58,0.02,-0.47,-0.31,37.0,1709.1
46,47,3.72,3.17,6.11,5.5,-0.83,-0.92,-0.88,37.4,1746.5
47,48,3.81,3.45,5.05,4.65,0.26,-0.28,-0.11,37.2,1783.7
48,49,3.56,3.08,5.22,4.73,0.04,-0.47,-0.26,37.3,1821.0
49,50,3.21,2.92,4.77,4.85,-0.47,-0.6,-0.72,37.8,1858.9
50,51,3.18,2.82,3.69,3.46,-0.46,-0.76,-0.64,36.9,1895.8
51,52,2.87,2.63,3.85,4.1,-0.45,-0.7,-0.7,37.0,1932.8
52,53,2.98,2.76,5.55,4.79,0.4,-0.34,-0.22,37.0,1969.8
53,54,2.73,2.53,5.74,4.64,0.46,-0.36,-0.16,37.6,2007.4
54,55,3.33,3.18,7.43,6.98,-0.96,-0.96,-0.97,37.2,2044.6
55,56,3.43,3.08,4.83,4.0,0.28,-0.42,-0.26,37.2,2081.8
56,57,2.89,2.67,3.63,3.67,-0.03,-0.61,-0.53,37.3,2119.1
57,58,3.2,2.96,4.14,3.48,-0.32,-0.68,-0.49,37.5,2156.7
58,59,2.48,2.34,4.07,3.85,0.36,-0.35,-0.2,37.4,2194.0
59,60,2.53,2.45,4.11,4.05,-0.06,-0.62,-0.47,37.2,2231.2
60,61,2.61,2.45,4.2,3.61,-0.1,-0.63,-0.47,36.9,2268.1
61,62,3.02,2.8,8.38,6.83,0.74,0.07,0.23,37.2,2305.3
62,63,3.07,2.86,4.65,3.98,0.43,-0.35,-0.17,37.0,2342.3
63,64,2.41,2.27,4.06,3.68,0.06,-0.58,-0.4,37.2,2379.5
64,65,2.51,2.4,3.56,3.56,-0.02,-0.62,-0.44,37.2,2416.7
65,66,2.65,2.46,4.34,3.97,0.38,-0.44,-0.29,37.2,2453.9
66,67,2.49,2.35,4.27,3.88,0.36,-0.36,-0.2,36.9,2490.9
67,68,2.56,2.41,4.45,3.97,0.36,-0.45,-0.28,37.9,2528.7
68,69,2.32,2.22,4.61,4.37,0.54,-0.22,-0.1,37.1,2565.9
69,70,2.33,2.29,4.13,4.27,0.27,-0.41,-0.32,37.2,2603.1
70,71,2.6,2.52,3.84,4.05,-0.24,-0.67,-0.58,36.8,2639.9
71,72,2.55,2.42,3.97,3.83,-0.24,-0.67,-0.52,37.5,2677.3
72,73,2.65,2.53,4.34,4.15,-0.51,-0.74,-0.68,36.9,2714.3
73,74,2.26,2.1,4.59,4.07,0.27,-0.54,-0.37,37.2,2751.5
74,75,2.4,2.36,4.24,4.06,0.42,-0.35,-0.3,37.4,2788.9
75,76,2.61,2.47,3.89,4.14,0.09,-0.48,-0.44,37.3,2826.1
76,77,2.25,2.42,4.22,4.16,0.56,-0.36,-0.27,37.0,2863.1
77,78,2.6,2.65,8.74,7.76,0.79,-0.01,0.12,37.2,2900.4
78,79,2.88,2.79,4.34,4.19,-0.36,-0.69,-0.59,36.9,2937.2
79,80,2.37,2.34,4.35,4.12,0.0,-0.57,-0.48,37.0,2974.3
80,81,2.67,2.82,4.74,5.15,0.6,-0.15,-0.03,37.1,3011.4
81,82,2.97,3.01,4.64,4.99,-0.38,-0.64,-0.6,37.1,3048.5
82,83,2.99,2.97,5.04,4.66,0.65,-0.13,0.01,37.4,3085.8
83,84,2.78,2.86,4.79,4.66,0.44,-0.43,-0.23,37.2,3123.0
84,85,2.8,3.03,4.93,5.0,0.67,-0.16,-0.01,37.6,3160.6
85,86,3.53,4.02,5.91,6.33,0.77,0.09,0.07,37.2,3197.8
86,87,3.42,4.32,5.53,5.32,0.02,-0.64,-0.54,37.5,3235.3
87,88,3.56,4.34,5.48,5.35,0.69,-0.13,0.11,37.4,3272.7
88,89,3.63,4.14,6.32,6.37,-0.61,-0.72,-0.64,37.3,3310.0
