,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,47.17,47.17,15.4,15.81,-1.0,-1.0,-1.0,24.1,24.1
1,2,16.6,16.6,15.07,15.53,-1.0,-1.0,-1.0,23.6,47.7
2,3,16.31,16.31,13.49,13.42,-1.0,-1.0,-1.0,23.6,71.3
3,4,12.6,12.6,12.82,13.42,-0.97,-0.97,-0.97,23.6,95.0
4,5,11.18,11.18,9.54,9.6,-0.8,-0.83,-0.85,23.6,118.5
5,6,9.48,9.48,22.44,21.14,-0.96,-0.97,-0.98,23.6,142.1
6,7,9.83,9.83,9.35,9.78,-0.94,-0.94,-0.96,23.6,165.7
7,8,8.11,8.11,11.17,10.4,-0.96,-0.96,-0.98,23.7,189.4
8,9,9.36,9.36,53.88,53.45,-0.95,-0.96,-0.97,23.7,213.1
9,10,8.51,8.51,33.17,32.43,-0.96,-0.98,-0.98,23.7,236.8
10,11,8.88,8.88,17.67,18.3,-0.96,-0.97,-0.98,23.8,260.6
11,12,8.25,8.25,31.44,32.03,-0.97,-0.99,-0.99,23.7,284.2
12,13,8.66,8.66,32.32,33.14,-1.0,-1.0,-1.0,23.7,307.9
13,14,9.04,9.04,18.83,18.19,-0.72,-0.8,-0.83,23.7,331.7
14,15,7.54,7.54,12.24,12.17,-0.76,-0.8,-0.83,23.7,355.4
15,16,8.72,8.72,37.94,38.76,-1.0,-1.0,-1.0,23.6,379.0
16,17,8.03,8.03,55.17,54.28,-1.0,-1.0,-1.0,23.7,402.7
17,18,8.36,8.36,14.35,14.84,-0.99,-0.99,-1.0,23.7,426.4
18,19,7.47,7.47,27.64,28.59,-0.99,-0.99,-1.0,23.7,450.1
19,20,7.57,7.57,18.2,18.33,-0.18,-0.39,-0.33,23.7,473.8
20,21,7.38,7.38,18.41,19.02,-1.0,-1.0,-1.0,23.7,497.6
21,22,7.92,7.92,11.63,11.49,-0.91,-0.92,-0.94,23.7,521.3
22,23,9.46,9.46,29.81,29.56,-0.91,-0.94,-0.96,23.7,545.0
23,24,9.29,9.29,26.42,27.08,-0.99,-0.99,-1.0,23.6,568.7
24,25,9.63,9.63,10.0,8.15,-0.13,-0.3,-0.14,23.7,592.4
25,26,7.59,7.59,66.57,68.91,0.72,0.57,0.74,23.7,616.0
26,27,7.21,7.21,8.55,6.9,-0.66,-0.64,-0.6,23.7,639.7
27,28,7.92,7.92,20.9,20.53,-0.8,-0.83,-0.88,23.7,663.5
28,29,6.85,6.85,18.46,19.13,-1.0,-1.0,-1.0,23.7,687.2
29,30,6.24,6.24,10.92,9.91,-0.74,-0.8,-0.82,23.7,710.9
30,31,8.08,8.08,16.41,16.95,-1.0,-1.0,-1.0,23.7,734.7
31,32,8.54,8.54,11.57,11.49,-0.92,-0.92,-0.93,23.7,758.4
32,33,7.36,7.36,8.66,7.93,-0.84,-0.9,-0.91,23.7,782.1
33,34,6.45,6.45,7.62,6.73,-0.8,-0.79,-0.8,23.7,805.8
34,35,6.85,6.85,8.77,7.88,-0.95,-0.95,-0.96,23.7,829.6
35,36,7.07,7.07,45.1,44.89,-0.93,-0.95,-0.98,23.6,853.2
36,37,8.97,8.97,22.64,23.38,-1.0,-1.0,-1.0,23.7,877.0
37,38,7.02,7.02,28.92,29.5,-0.26,-0.42,-0.51,23.6,900.6
38,39,7.0,7.0,28.56,29.45,-1.0,-1.0,-1.0,23.7,924.3
39,40,7.25,7.25,51.52,50.65,-1.0,-1.0,-1.0,23.7,947.9
40,41,6.71,6.71,17.24,17.54,-0.99,-0.99,-0.99,23.7,971.7
41,42,6.35,6.35,18.13,18.64,-1.0,-1.0,-1.0,23.7,995.4
42,43,6.23,6.23,8.11,6.97,-0.83,-0.88,-0.89,23.7,1019.0
43,44,7.03,7.03,47.58,46.68,-1.0,-1.0,-1.0,23.6,1042.7
44,45,6.77,6.77,17.03,17.59,-1.0,-1.0,-1.0,23.8,1066.5
45,46,7.03,7.03,38.06,38.17,-0.55,-0.64,-0.78,23.7,1090.2
46,47,7.26,7.26,37.94,38.79,-1.0,-1.0,-1.0,23.8,1113.9
47,48,8.2,8.2,46.28,45.34,-1.0,-1.0,-1.0,23.7,1137.6
48,49,6.85,6.85,34.58,35.18,-0.69,-0.75,-0.88,23.7,1161.4
49,50,6.14,6.14,16.49,16.92,-0.99,-0.99,-0.99,23.7,1185.1
50,51,6.16,6.16,19.42,19.99,-1.0,-1.0,-1.0,23.7,1208.7
51,52,6.05,6.05,13.18,13.29,-0.96,-0.96,-0.96,23.7,1232.5
52,53,5.89,5.89,16.22,16.69,-1.0,-1.0,-1.0,23.7,1256.2
53,54,6.61,6.61,8.89,8.44,-0.92,-0.93,-0.92,23.7,1279.9
54,55,6.52,6.52,15.92,16.33,-0.99,-0.99,-0.99,23.7,1303.6
55,56,6.47,6.47,30.36,30.73,-0.74,-0.8,-0.87,23.6,1327.2
56,57,8.12,8.12,25.2,26.09,-1.0,-1.0,-1.0,23.7,1350.9
57,58,7.06,7.06,18.26,18.87,-1.0,-1.0,-1.0,23.7,1374.6
58,59,5.74,5.74,13.86,13.28,-0.33,-0.48,-0.42,23.7,1398.3
59,60,6.08,6.08,21.37,22.14,-1.0,-1.0,-1.0,23.7,1421.9
60,61,6.04,6.04,19.98,20.63,-1.0,-1.0,-1.0,23.6,1445.6
61,62,5.69,5.69,35.04,34.92,-0.7,-0.75,-0.82,23.6,1469.2
62,63,6.15,6.15,16.53,16.99,-0.99,-0.99,-0.99,23.6,1492.8
63,64,5.97,5.97,38.74,38.83,-0.78,-0.8,-0.91,23.7,1516.5
64,65,6.85,6.85,23.85,24.69,-1.0,-1.0,-1.0,23.7,1540.2
65,66,7.23,7.23,11.58,11.03,-0.58,-0.63,-0.5,23.6,1563.8
66,67,5.64,5.64,22.07,22.97,-0.26,-0.45,-0.52,23.7,1587.6
67,68,6.54,6.54,6.3,5.71,-0.8,-0.85,-0.86,23.7,1611.2
68,69,7.09,7.09,38.56,38.41,-0.82,-0.84,-0.92,23.8,1635.0
69,70,6.68,6.68,7.31,6.3,-0.81,-0.82,-0.83,23.7,1658.7
70,71,5.78,5.78,8.47,8.2,-0.96,-0.96,-0.96,23.7,1682.5
71,72,6.45,6.45,16.68,17.25,-1.0,-1.0,-1.0,23.8,1706.2
72,73,6.22,6.22,15.92,16.43,-1.0,-1.0,-1.0,23.6,1729.9
73,74,5.17,5.17,38.94,39.1,-0.85,-0.87,-0.94,23.6,1753.5
74,75,4.94,4.94,12.85,12.99,-0.98,-0.99,-0.99,23.6,1777.1
75,76,4.9,4.9,17.98,18.39,-1.0,-1.0,-1.0,23.7,1800.8
76,77,5.52,5.52,29.94,30.8,-1.0,-1.0,-1.0,23.7,1824.5
77,78,6.9,6.9,14.95,16.14,-0.17,-0.43,-0.36,23.6,1848.2
78,79,5.43,5.43,11.88,11.92,-0.98,-0.99,-0.98,23.6,1871.8
