,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,3.98,3.98,2.58,2.42,-0.98,-0.99,-0.99,23.3,23.3
1,2,2.63,2.63,4.29,4.17,-0.97,-0.98,-0.97,23.2,46.5
2,3,3.26,3.26,2.64,2.79,-0.97,-0.98,-0.98,23.2,69.7
3,4,2.82,2.82,4.68,4.35,-0.99,-0.99,-0.99,23.3,93.0
4,5,2.47,2.47,2.37,2.16,-0.97,-0.98,-0.98,23.0,116.0
5,6,2.66,2.66,12.31,11.9,-0.91,-0.94,-0.94,23.1,139.1
6,7,2.53,2.53,4.51,4.39,-0.97,-0.97,-0.98,23.2,162.3
7,8,2.37,2.37,5.69,5.88,-0.89,-0.89,-0.88,22.8,185.1
8,9,2.37,2.37,9.92,9.99,-0.84,-0.9,-0.9,22.9,208.0
9,10,2.38,2.38,10.11,9.68,-0.74,-0.87,-0.84,22.6,230.5
10,11,2.33,2.33,2.33,2.0,-0.91,-0.94,-0.9,23.0,253.5
11,12,2.42,2.42,23.64,22.21,-0.66,-0.83,-0.82,22.6,276.1
12,13,2.34,2.34,5.62,5.47,-0.97,-0.97,-0.97,22.5,298.6
13,14,2.03,2.03,4.3,4.71,-0.77,-0.86,-0.67,22.6,321.2
14,15,2.28,2.28,5.25,5.21,-0.75,-0.84,-0.72,22.9,344.1
15,16,2.21,2.21,2.49,2.22,-0.91,-0.91,-0.92,23.0,367.1
16,17,2.17,2.17,14.75,14.54,-0.67,-0.78,-0.82,22.7,389.8
17,18,2.2,2.2,6.13,6.02,-0.98,-0.98,-0.97,23.0,412.9
18,19,2.3,2.3,4.82,4.91,-0.7,-0.84,-0.8,23.0,435.9
19,20,2.47,2.47,3.49,3.24,-0.95,-0.96,-0.95,22.7,458.5
20,21,2.2,2.2,3.21,2.79,-0.93,-0.95,-0.91,23.0,481.5
21,22,2.28,2.28,1.94,1.93,-0.72,-0.77,-0.78,23.0,504.5
22,23,2.27,2.27,2.7,2.28,-0.91,-0.95,-0.9,22.7,527.2
23,24,2.25,2.25,2.67,1.95,-0.8,-0.88,-0.77,22.9,550.1
24,25,2.32,2.32,12.73,12.21,-0.56,-0.8,-0.79,22.9,573.0
25,26,2.31,2.31,5.67,5.47,-0.98,-0.99,-0.97,22.8,595.9
26,27,2.19,2.19,4.52,4.24,-0.91,-0.95,-0.91,22.6,618.5
27,28,2.31,2.31,4.02,4.31,-0.75,-0.86,-0.72,22.8,641.3
28,29,2.05,2.05,8.55,8.35,-0.69,-0.85,-0.8,23.1,664.4
29,30,1.99,1.99,2.98,2.59,-0.87,-0.93,-0.87,23.4,687.8
30,31,2.04,2.04,2.89,3.5,-0.65,-0.85,-0.56,23.1,710.9
31,32,2.21,2.21,2.29,2.23,-0.82,-0.91,-0.81,23.5,734.4
32,33,2.04,2.04,3.25,2.69,-0.87,-0.93,-0.86,23.1,757.5
33,34,2.08,2.08,11.91,12.27,-0.56,-0.81,-0.59,23.2,780.7
34,35,2.03,2.03,3.62,3.42,-0.93,-0.94,-0.92,23.1,803.8
35,36,2.0,2.0,4.34,4.25,-0.91,-0.96,-0.9,23.3,827.1
36,37,1.94,1.94,3.5,3.34,-0.85,-0.94,-0.82,23.0,850.1
37,38,1.99,1.99,6.7,6.46,-0.96,-0.97,-0.93,22.9,873.0
38,39,2.17,2.17,2.93,2.95,-0.75,-0.87,-0.73,22.8,895.7
39,40,1.95,1.95,8.4,8.77,-0.4,-0.68,-0.46,22.6,918.4
40,41,2.02,2.02,2.88,2.43,-0.86,-0.91,-0.8,22.8,941.1
41,42,2.14,2.14,7.75,7.62,-0.52,-0.73,-0.62,22.8,963.9
42,43,1.89,1.89,1.86,1.72,-0.58,-0.76,-0.58,23.0,986.9
43,44,2.08,2.08,5.68,5.23,-0.94,-0.97,-0.91,22.8,1009.8
44,45,2.23,2.23,2.36,2.1,-0.83,-0.92,-0.82,22.9,1032.7
45,46,2.13,2.13,2.41,1.94,-0.83,-0.91,-0.77,22.9,1055.5
46,47,1.82,1.82,2.06,1.89,-0.73,-0.84,-0.77,22.7,1078.2
47,48,2.27,2.27,3.91,3.58,-0.67,-0.88,-0.72,22.8,1101.0
48,49,2.19,2.19,4.07,4.07,-0.95,-0.97,-0.94,23.0,1124.0
49,50,1.95,1.95,2.57,2.2,-0.7,-0.81,-0.7,22.7,1146.7
50,51,2.23,2.23,2.35,2.43,-0.76,-0.91,-0.76,22.8,1169.6
51,52,2.16,2.16,2.32,1.93,-0.78,-0.88,-0.76,22.9,1192.5
52,53,2.03,2.03,3.42,3.04,-0.84,-0.91,-0.78,23.0,1215.5
53,54,1.8,1.8,3.29,2.99,-0.78,-0.88,-0.76,23.3,1238.8
54,55,1.84,1.84,2.02,1.99,-0.74,-0.86,-0.74,23.4,1262.1
55,56,1.78,1.78,4.57,4.15,-0.91,-0.94,-0.86,23.1,1285.3
56,57,1.88,1.88,3.6,3.37,-0.89,-0.94,-0.86,23.4,1308.7
57,58,1.68,1.68,2.23,2.94,-0.48,-0.69,-0.51,23.2,1331.9
58,59,1.67,1.67,2.87,3.24,-0.48,-0.74,-0.62,23.3,1355.1
59,60,1.71,1.71,2.36,3.15,-0.58,-0.72,-0.56,22.7,1377.8
60,61,1.8,1.8,2.33,2.09,-0.77,-0.9,-0.75,22.7,1400.5
61,62,1.85,1.85,3.59,3.33,-0.9,-0.93,-0.84,22.7,1423.2
62,63,1.6,1.6,4.49,4.11,-0.88,-0.94,-0.83,23.0,1446.2
63,64,1.62,1.62,2.52,2.86,-0.6,-0.78,-0.65,23.0,1469.2
64,65,1.59,1.59,2.13,1.83,-0.71,-0.85,-0.66,22.7,1491.9
65,66,1.67,1.67,2.23,2.18,-0.73,-0.86,-0.74,23.0,1514.9
66,67,1.76,1.76,4.22,4.65,-0.43,-0.73,-0.55,22.8,1537.7
67,68,1.71,1.71,4.54,3.92,-0.87,-0.93,-0.82,22.5,1560.3
68,69,1.72,1.72,8.58,8.69,-0.59,-0.78,-0.72,23.0,1583.3
69,70,1.74,1.74,4.3,4.34,-0.92,-0.94,-0.88,22.8,1606.1
70,71,2.13,2.13,2.24,2.88,-0.56,-0.77,-0.54,22.6,1628.7
71,72,1.76,1.76,2.68,2.18,-0.79,-0.88,-0.76,22.8,1651.5
72,73,1.62,1.62,2.34,2.33,-0.66,-0.83,-0.65,22.9,1674.4
73,74,1.53,1.53,2.16,2.27,-0.72,-0.82,-0.69,22.8,1697.2
74,75,1.71,1.71,2.12,1.78,-0.66,-0.77,-0.55,22.8,1720.0
75,76,1.59,1.59,2.33,2.06,-0.77,-0.81,-0.67,22.5,1742.5
76,77,1.57,1.57,2.62,2.23,-0.79,-0.85,-0.71,25.7,1768.3
