,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,3.94,3.94,2.7,2.79,-1.0,-1.0,-1.0,21.5,21.5
1,2,2.85,2.85,2.38,2.37,-0.95,-0.96,-0.96,21.5,43.0
2,3,2.5,2.5,2.94,3.08,-0.91,-0.94,-0.9,21.4,64.4
3,4,2.36,2.36,3.55,3.45,-0.78,-0.84,-0.75,21.3,85.6
4,5,2.28,2.28,2.46,2.49,-0.93,-0.96,-0.92,21.2,106.8
5,6,2.29,2.29,3.01,3.09,-0.91,-0.93,-0.89,21.5,128.3
6,7,2.18,2.18,3.88,4.22,-0.88,-0.91,-0.89,21.4,149.7
7,8,2.2,2.2,4.2,4.35,-0.93,-0.95,-0.94,21.4,171.1
8,9,2.11,2.11,3.72,3.76,-0.84,-0.91,-0.88,21.5,192.6
9,10,2.45,2.45,5.54,5.56,-0.93,-0.95,-0.95,21.4,214.0
10,11,2.24,2.24,5.08,5.04,-0.89,-0.92,-0.88,21.3,235.3
11,12,2.16,2.16,11.3,11.81,-0.31,-0.42,-0.35,21.1,256.4
12,13,1.96,1.96,3.42,3.49,-0.94,-0.94,-0.9,21.3,277.7
13,14,2.09,2.09,7.6,7.77,-0.99,-0.99,-0.99,21.3,299.0
14,15,2.63,2.63,16.32,16.75,-0.39,-0.49,-0.35,21.3,320.3
15,16,2.08,2.08,2.65,2.62,-0.79,-0.8,-0.82,21.2,341.5
16,17,1.92,1.92,4.22,4.31,-0.96,-0.96,-0.96,21.3,362.8
17,18,2.06,2.06,2.58,2.44,-0.85,-0.86,-0.83,21.4,384.2
18,19,2.07,2.07,2.76,2.43,-0.91,-0.91,-0.9,21.2,405.4
19,20,2.15,2.15,4.47,4.77,-0.92,-0.93,-0.93,21.1,426.5
20,21,2.11,2.11,2.18,2.1,-0.62,-0.67,-0.67,21.3,447.8
21,22,2.04,2.04,2.24,1.97,-0.82,-0.88,-0.8,21.1,469.0
22,23,1.9,1.9,5.96,5.94,-0.98,-0.98,-0.98,21.3,490.2
23,24,2.0,2.0,2.9,3.19,-0.87,-0.92,-0.92,21.2,511.4
24,25,2.37,2.37,5.47,5.39,-0.97,-0.98,-0.97,21.3,532.7
