,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,9.19,6.55,9.67,8.83,-0.86,-0.89,-0.81,37.1,37.1
1,2,6.93,5.02,23.16,23.08,-0.46,-0.35,-0.61,36.4,73.6
2,3,5.98,4.62,18.39,19.1,-0.45,-0.42,-0.5,36.6,110.1
3,4,5.98,4.61,3.29,4.23,-0.8,-0.84,-0.84,36.9,147.1
4,5,5.26,4.31,3.65,4.35,-0.47,-0.43,-0.65,36.4,183.5
5,6,5.21,4.08,11.12,11.64,-0.53,-0.55,-0.53,37.0,220.5
6,7,4.93,3.88,5.0,4.6,-0.64,-0.62,-0.68,36.7,257.2
7,8,5.16,4.02,11.65,11.69,-0.94,-0.93,-0.97,36.4,293.6
8,9,4.93,4.01,4.69,4.44,-0.62,-0.57,-0.73,36.7,330.3
9,10,5.11,4.05,54.3,55.22,-0.21,-0.21,-0.25,36.8,367.1
10,11,5.1,4.24,12.06,11.77,-0.99,-0.99,-0.99,36.5,403.6
11,12,4.8,3.98,7.85,7.34,-0.78,-0.85,-0.85,36.7,440.4
12,13,4.97,4.16,5.92,6.57,0.02,0.03,-0.2,36.4,476.7
13,14,5.12,4.13,29.89,31.34,-0.04,-0.02,0.05,36.5,513.2
14,15,4.63,3.89,8.18,7.99,-0.91,-0.91,-0.93,36.6,549.8
15,16,5.09,4.15,4.54,4.78,-0.28,-0.25,-0.31,36.8,586.5
16,17,5.09,4.26,4.23,4.57,-0.65,-0.52,-0.79,37.1,623.6
17,18,4.95,4.38,3.85,3.87,-0.62,-0.65,-0.61,36.6,660.2
18,19,4.73,3.71,6.62,6.58,0.27,0.27,-0.03,36.5,696.6
19,20,4.51,3.76,6.59,6.65,0.08,0.03,-0.13,36.5,733.2
20,21,4.82,4.19,10.54,10.09,0.3,0.36,-0.03,37.1,770.3
21,22,4.7,4.02,3.57,3.62,-0.56,-0.57,-0.7,36.2,806.5
22,23,5.14,4.2,8.01,7.69,-0.23,-0.12,-0.35,36.8,843.3
23,24,4.78,3.93,5.7,6.22,-0.76,-0.66,-0.87,36.7,880.0
24,25,4.7,4.0,4.16,4.3,-0.1,-0.09,-0.52,36.5,916.5
25,26,4.73,4.03,3.61,3.47,-0.31,-0.22,-0.6,36.6,953.1
26,27,4.08,3.59,6.2,6.0,-0.9,-0.91,-0.92,36.6,989.7
27,28,4.5,3.76,4.73,5.27,-0.67,-0.61,-0.82,37.0,1026.7
28,29,4.36,3.67,5.79,5.84,-0.67,-0.69,-0.84,36.6,1063.3
29,30,4.6,4.03,4.03,4.34,-0.29,-0.28,-0.49,36.8,1100.1
30,31,4.34,3.69,19.14,18.7,0.54,0.44,0.09,36.8,1136.9
31,32,5.58,4.94,8.22,8.65,0.26,-0.0,0.06,37.0,1173.9
32,33,4.14,3.61,5.03,4.83,-0.65,-0.64,-0.73,36.8,1210.7
33,34,4.12,3.53,8.58,8.79,-0.91,-0.91,-0.93,36.9,1247.5
34,35,4.17,3.68,5.36,6.01,-0.78,-0.7,-0.9,36.3,1283.8
35,36,4.59,3.93,4.61,4.39,-0.72,-0.8,-0.74,36.8,1320.6
36,37,4.58,3.82,5.26,5.64,-0.91,-0.91,-0.93,36.4,1357.0
37,38,4.32,3.74,3.58,3.91,-0.09,-0.11,-0.54,36.6,1393.6
38,39,4.21,3.6,7.01,7.03,-0.88,-0.87,-0.89,36.7,1430.3
39,40,3.79,3.41,4.61,5.33,0.08,-0.12,-0.31,36.9,1467.3
40,41,4.18,3.76,47.94,49.72,0.5,0.36,0.38,36.6,1503.8
41,42,4.18,3.79,8.67,8.78,-0.88,-0.87,-0.91,36.4,1540.2
42,43,4.27,3.66,7.32,7.67,-0.82,-0.71,-0.85,36.8,1577.1
43,44,4.04,3.53,7.34,7.74,0.23,0.06,0.01,36.6,1613.6
44,45,4.39,3.74,8.15,8.14,-0.89,-0.88,-0.89,36.8,1650.4
45,46,3.89,3.41,4.67,4.49,-0.02,-0.05,-0.48,36.8,1687.2
46,47,3.92,3.55,7.52,7.15,-0.94,-0.95,-0.94,36.7,1723.9
47,48,3.95,3.51,11.16,11.72,0.21,0.08,0.13,36.6,1760.4
48,49,3.99,3.55,3.06,3.55,-0.32,-0.4,-0.62,36.6,1797.0
49,50,5.02,4.46,4.33,4.86,-0.55,-0.58,-0.74,36.6,1833.6
50,51,3.66,3.33,9.57,9.6,-0.93,-0.94,-0.95,36.7,1870.3
51,52,4.11,3.73,4.55,4.61,-0.27,-0.43,-0.46,36.7,1907.1
52,53,3.42,3.33,3.71,3.46,0.03,-0.28,-0.27,36.3,1943.4
53,54,3.6,3.13,3.72,3.84,0.18,-0.08,-0.4,36.2,1979.6
54,55,3.58,3.34,4.78,4.65,-0.5,-0.67,-0.68,36.8,2016.4
55,56,3.58,3.29,4.78,4.73,0.55,0.05,-0.0,36.9,2053.3
56,57,3.51,3.13,3.17,3.56,-0.54,-0.64,-0.72,36.7,2090.0
57,58,3.3,3.03,6.48,6.54,-0.95,-0.94,-0.95,36.8,2126.9
58,59,3.13,2.8,6.44,6.8,0.43,-0.03,-0.19,36.7,2163.6
59,60,3.01,2.8,3.92,3.48,-0.2,-0.53,-0.56,37.1,2200.6
60,61,3.03,2.8,3.93,3.59,-0.09,-0.51,-0.45,36.6,2237.2
61,62,3.06,2.86,3.96,3.7,-0.13,-0.52,-0.57,36.5,2273.7
