,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,5.98,3.96,2.88,2.73,-0.95,-0.95,-0.95,24.8,24.8
1,2,3.87,2.55,18.77,18.53,-0.56,-0.55,-0.58,24.3,49.1
2,3,3.56,2.37,2.97,2.64,-0.67,-0.69,-0.55,24.6,73.7
3,4,3.58,2.7,3.3,2.86,-0.74,-0.75,-0.67,22.8,96.5
4,5,3.3,2.41,4.97,5.11,-0.67,-0.7,-0.64,24.4,120.9
5,6,3.0,2.43,2.29,1.98,-0.3,-0.35,-0.46,24.1,145.0
6,7,2.86,2.19,2.54,2.67,-0.51,-0.56,-0.65,24.4,169.4
7,8,2.88,2.27,3.27,2.99,-0.2,-0.31,-0.28,24.3,193.7
8,9,3.32,2.49,3.64,3.72,-0.65,-0.68,-0.71,24.4,218.1
9,10,2.84,2.24,5.36,4.84,-0.15,-0.25,-0.25,24.4,242.5
10,11,2.91,2.15,2.03,1.72,-0.46,-0.4,-0.63,24.4,266.9
11,12,2.73,2.23,3.67,2.78,-0.08,-0.15,-0.2,24.2,291.1
12,13,2.8,2.33,2.02,1.57,-0.44,-0.54,-0.62,24.3,315.5
13,14,2.67,2.15,2.73,2.39,-0.57,-0.6,-0.66,24.9,340.3
14,15,3.03,2.55,6.76,7.02,-0.73,-0.7,-0.64,24.4,364.8
15,16,2.76,2.38,1.9,1.81,-0.15,-0.27,-0.31,24.6,389.4
16,17,2.65,2.34,3.83,3.26,-0.16,-0.14,-0.26,24.4,413.7
17,18,3.06,2.49,2.55,2.61,-0.67,-0.72,-0.63,24.3,438.0
18,19,2.38,1.96,5.98,5.76,0.1,-0.15,-0.19,24.4,462.4
19,20,2.39,1.98,3.13,3.58,-0.66,-0.59,-0.67,24.3,486.7
20,21,2.42,2.07,2.15,2.22,-0.31,-0.53,-0.61,24.2,510.9
21,22,2.51,2.01,9.23,8.51,-0.5,-0.5,-0.46,24.4,535.3
22,23,2.84,2.27,6.52,5.67,-0.16,-0.39,-0.35,24.5,559.8
23,24,3.08,2.67,19.21,18.78,0.21,-0.09,-0.12,24.4,584.3
24,25,2.44,2.07,11.86,10.65,0.28,-0.09,0.14,24.2,608.5
25,26,3.19,2.39,4.37,3.79,-0.01,-0.33,-0.24,24.4,632.9
26,27,2.51,2.16,4.09,3.86,-0.45,-0.66,-0.52,24.2,657.1
27,28,2.88,2.44,2.34,1.89,-0.28,-0.51,-0.47,24.2,681.3
28,29,2.53,2.16,7.55,7.8,-0.93,-0.9,-0.92,24.3,705.6
