,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,27.35,20.46,34.9,31.01,-0.86,-0.9,-0.83,17.1,17.1
1,2,14.17,12.65,87.43,86.77,-0.96,-0.97,-0.95,16.5,33.6
2,3,12.28,11.56,31.3,32.89,-0.83,-0.74,-0.88,16.5,50.1
3,4,12.67,11.76,49.42,49.32,-0.99,-0.99,-1.0,16.4,66.5
4,5,12.82,12.41,49.51,50.4,-1.0,-1.0,-1.0,16.6,83.1
5,6,10.76,9.86,35.85,37.81,-0.37,-0.24,-0.62,16.4,99.5
6,7,10.15,10.48,33.58,31.5,0.47,0.41,0.27,16.4,115.9
7,8,13.45,13.99,30.15,29.33,-0.28,-0.35,-0.44,16.5,132.4
8,9,8.89,8.65,21.02,18.57,0.37,0.29,0.36,16.5,148.9
9,10,10.1,10.08,42.45,42.42,-0.85,-0.85,-0.87,16.5,165.4
10,11,10.55,10.71,44.52,47.01,-0.34,-0.15,-0.62,16.4,181.9
11,12,11.19,11.44,58.38,59.71,-0.9,-0.85,-0.94,16.5,198.4
12,13,8.28,8.58,39.62,40.18,-0.87,-0.88,-0.89,16.5,214.8
13,14,10.19,10.39,30.71,28.45,0.48,0.32,0.4,16.4,231.3
14,15,8.87,9.43,53.04,52.48,-0.89,-0.87,-0.87,16.6,247.8
15,16,9.21,9.98,19.3,19.1,0.73,0.72,0.6,16.6,264.4
16,17,7.85,8.24,18.77,17.14,-0.1,-0.28,-0.16,16.5,280.9
17,18,9.13,9.42,26.88,28.52,0.4,0.41,0.13,16.5,297.4
18,19,9.14,9.31,13.44,15.63,0.29,0.23,0.09,16.5,313.8
19,20,8.75,9.6,25.21,26.24,-0.99,-0.99,-0.99,16.3,330.2
20,21,13.52,12.9,135.34,134.45,-0.82,-0.83,-0.85,16.5,346.7
21,22,11.6,11.68,39.75,41.28,-0.7,-0.51,-0.83,16.4,363.1
22,23,10.6,10.35,5.84,6.71,-0.42,-0.42,-0.59,16.4,379.5
23,24,8.25,8.34,42.49,42.14,-0.64,-0.67,-0.69,16.4,395.9
