,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,21.56,21.56,22.68,22.68,-0.75,-0.75,-0.72,17.1,17.1
1,2,11.79,11.79,53.67,54.32,-0.93,-0.94,-0.91,16.6,33.6
2,3,13.05,13.05,10.68,11.61,-0.53,-0.54,-0.73,16.5,50.1
3,4,9.63,9.63,16.68,17.86,-0.76,-0.77,-0.86,16.5,66.6
4,5,10.37,10.37,8.34,8.32,-0.14,-0.26,-0.39,16.4,83.0
5,6,10.79,10.79,10.09,10.81,-0.67,-0.71,-0.79,16.5,99.5
6,7,8.61,8.61,48.14,48.59,-0.99,-1.0,-1.0,16.5,116.0
7,8,8.76,8.76,20.87,21.23,-0.81,-0.86,-0.86,16.4,132.5
8,9,8.61,8.61,28.92,28.84,-0.96,-0.97,-0.99,16.5,149.0
9,10,8.66,8.66,10.73,10.35,-0.87,-0.9,-0.89,16.6,165.6
10,11,9.06,9.06,21.41,21.38,-0.98,-0.98,-0.98,16.4,182.0
11,12,9.15,9.15,8.19,8.64,-0.59,-0.67,-0.7,16.5,198.5
12,13,8.68,8.68,10.55,9.77,-0.67,-0.7,-0.68,16.5,215.0
13,14,8.34,8.34,22.48,23.45,-0.77,-0.79,-0.88,16.5,231.5
14,15,7.48,7.48,7.65,7.56,-0.47,-0.52,-0.63,16.4,247.9
15,16,10.56,10.56,28.68,28.87,-0.96,-0.96,-0.97,16.5,264.4
16,17,8.66,8.66,5.98,6.63,-0.35,-0.44,-0.53,16.4,280.7
17,18,6.96,6.96,13.36,13.3,-0.7,-0.76,-0.77,16.5,297.2
18,19,7.95,7.95,24.44,25.1,-0.98,-0.99,-0.98,16.5,313.7
19,20,8.42,8.42,34.13,33.41,-0.93,-0.95,-0.91,16.4,330.1
20,21,8.0,8.0,5.87,6.46,-0.22,-0.34,-0.4,16.6,346.6
21,22,6.95,6.95,13.49,12.83,-0.67,-0.74,-0.69,16.4,363.1
22,23,7.02,7.02,30.97,31.57,-1.0,-1.0,-0.99,16.5,379.6
23,24,6.53,6.53,14.84,13.99,-0.96,-0.96,-0.96,16.5,396.1
24,25,8.29,8.29,20.45,20.9,-0.75,-0.79,-0.81,16.5,412.6
25,26,7.1,7.1,39.2,39.77,-0.98,-0.98,-0.98,16.4,429.0
26,27,7.68,7.68,38.7,39.26,-0.97,-0.98,-0.97,16.5,445.5
