,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,21.82,21.82,709.16,746.16,-0.7,-0.71,-0.77,17.1,17.1
1,2,11.7,11.7,63.99,64.06,-0.99,-0.99,-0.99,16.5,33.5
2,3,12.19,12.19,16.22,16.76,-0.8,-0.76,-0.7,16.5,50.1
3,4,12.83,12.83,16.2,16.71,-0.98,-0.98,-0.96,16.5,66.6
4,5,10.1,10.1,9.58,9.45,-0.88,-0.91,-0.81,16.5,83.1
5,6,10.21,10.21,16.03,18.0,-0.97,-0.97,-0.94,16.6,99.7
6,7,9.23,9.23,11.68,11.95,-0.63,-0.58,-0.46,16.5,116.2
7,8,10.29,10.29,78.42,79.62,-0.99,-0.99,-0.98,16.6,132.8
8,9,9.79,9.79,38.77,38.92,-0.97,-0.95,-0.96,16.5,149.3
9,10,10.14,10.14,22.16,21.57,-0.95,-0.94,-0.95,16.5,165.7
10,11,9.18,9.18,19.35,19.47,-0.87,-0.83,-0.86,16.7,182.4
11,12,9.86,9.86,20.51,20.98,-0.13,0.07,-0.01,16.6,199.0
12,13,9.31,9.31,11.78,12.26,-0.93,-0.91,-0.84,16.6,215.6
13,14,9.47,9.47,21.46,21.65,-0.96,-0.96,-0.92,16.5,232.1
14,15,8.28,8.28,63.05,63.25,-0.97,-0.97,-0.95,16.6,248.7
15,16,8.96,8.96,40.96,40.83,0.12,0.23,0.06,16.6,265.2
16,17,7.31,7.31,24.0,23.22,-0.93,-0.94,-0.87,16.6,281.8
17,18,7.44,7.44,56.17,56.86,-0.99,-0.99,-0.99,16.6,298.4
18,19,9.45,9.45,88.64,89.08,-1.0,-1.0,-1.0,16.5,315.0
19,20,8.7,8.7,29.43,28.4,-0.65,-0.64,-0.57,16.5,331.5
20,21,8.39,8.39,19.76,19.9,-0.88,-0.9,-0.81,16.4,347.9
21,22,7.57,7.57,52.57,52.44,-0.94,-0.95,-0.93,16.5,364.4
22,23,6.79,6.79,63.68,63.59,-0.96,-0.97,-0.95,16.6,381.0
23,24,7.66,7.66,25.75,24.96,-0.72,-0.79,-0.66,16.6,397.6
24,25,6.98,6.98,55.31,55.01,-0.91,-0.92,-0.91,16.5,414.1
25,26,6.24,6.24,44.08,44.03,-0.94,-0.96,-0.92,16.6,430.7
26,27,5.63,5.63,55.61,55.74,-0.99,-1.0,-0.99,16.5,447.1
27,28,5.64,5.64,44.87,44.51,-0.71,-0.83,-0.67,16.5,463.6
28,29,8.08,8.08,17.13,17.38,-0.9,-0.91,-0.87,16.5,480.2
29,30,6.59,6.59,59.41,60.14,0.43,0.39,0.35,16.6,496.7
30,31,8.43,8.43,54.33,52.87,-0.7,-0.79,-0.61,16.7,513.4
31,32,6.62,6.62,33.16,32.84,-0.81,-0.84,-0.72,16.5,530.0
32,33,7.11,7.11,22.02,22.03,-0.94,-0.95,-0.92,16.6,546.5
33,34,9.09,9.09,8.66,9.18,-0.05,-0.11,-0.13,16.5,563.0
34,35,8.76,8.76,12.8,12.91,-0.8,-0.79,-0.74,16.5,579.5
35,36,6.74,6.74,10.61,10.22,-0.96,-0.97,-0.96,16.6,596.1
36,37,7.27,7.27,33.76,32.8,-0.27,-0.49,-0.28,16.6,612.7
37,38,7.11,7.11,15.33,15.65,-0.95,-0.95,-0.92,16.5,629.2
38,39,7.69,7.69,14.69,15.03,0.69,0.7,0.64,16.5,645.7
39,40,7.67,7.67,51.55,51.35,-0.96,-0.97,-0.96,16.4,662.1
40,41,6.28,6.28,18.14,18.98,-0.41,-0.56,-0.5,16.5,678.7
41,42,7.09,7.09,17.84,18.9,-0.56,-0.57,-0.51,16.5,695.2
42,43,8.07,8.07,11.62,11.38,-0.91,-0.93,-0.86,16.6,711.8
43,44,5.48,5.48,44.02,43.2,-0.95,-0.94,-0.94,16.6,728.4
44,45,5.33,5.33,31.16,30.72,-0.91,-0.9,-0.85,16.6,744.9
45,46,6.15,6.15,16.24,16.72,-0.79,-0.8,-0.72,16.6,761.5
46,47,6.3,6.3,33.8,33.45,-0.95,-0.94,-0.93,16.6,778.1
47,48,6.23,6.23,86.73,86.84,-0.98,-0.98,-0.98,16.6,794.7
48,49,5.8,5.8,13.42,13.56,-0.91,-0.93,-0.9,16.5,811.2
49,50,5.74,5.74,6.42,6.56,-0.31,-0.36,-0.31,16.5,827.7
50,51,5.18,5.18,16.52,15.79,-0.74,-0.77,-0.66,16.5,844.2
51,52,4.87,4.87,19.4,19.07,-0.88,-0.87,-0.8,16.5,860.7
52,53,4.95,4.95,33.87,33.41,-0.93,-0.94,-0.91,16.5,877.2
53,54,6.01,6.01,28.09,28.16,-0.95,-0.94,-0.92,16.5,893.7
54,55,5.92,5.92,22.23,21.86,-0.47,-0.62,-0.46,16.4,910.1
55,56,6.18,6.18,13.66,14.35,-0.88,-0.86,-0.84,16.6,926.7
56,57,4.58,4.58,22.02,21.27,-0.91,-0.91,-0.88,16.6,943.4
57,58,4.44,4.44,18.54,17.97,-0.51,-0.6,-0.5,16.6,959.9
58,59,5.34,5.34,22.04,21.83,-0.34,-0.4,-0.37,16.5,976.4
59,60,4.47,4.47,10.49,10.21,-0.95,-0.95,-0.93,16.7,993.1
60,61,4.68,4.68,17.28,17.26,-0.24,-0.32,-0.27,16.6,1009.7
61,62,5.25,5.25,5.99,6.49,-0.16,-0.26,-0.23,16.5,1026.2
62,63,6.06,6.06,18.93,19.89,-0.94,-0.93,-0.91,16.4,1042.6
63,64,5.1,5.1,10.99,11.83,-0.01,-0.28,-0.17,16.6,1059.2
64,65,5.01,5.01,17.48,17.97,-0.93,-0.9,-0.87,16.5,1075.8
65,66,5.41,5.41,13.68,14.56,-0.64,-0.62,-0.65,16.6,1092.4
66,67,5.55,5.55,23.19,22.87,-0.94,-0.93,-0.92,16.6,1109.0
67,68,5.02,5.02,28.06,29.32,0.17,0.16,-0.02,16.5,1125.6
68,69,4.4,4.4,30.27,30.81,-0.97,-0.97,-0.97,16.7,1142.2
69,70,4.88,4.88,13.43,13.17,-0.9,-0.86,-0.82,16.5,1158.7
70,71,5.12,5.12,5.19,5.85,-0.3,-0.4,-0.33,16.4,1175.1
71,72,5.47,5.47,7.58,7.63,-0.12,-0.34,-0.27,16.6,1191.7
72,73,4.66,4.66,26.14,25.92,-0.92,-0.91,-0.87,16.6,1208.3
73,74,4.73,4.73,25.38,25.48,-0.89,-0.89,-0.84,16.6,1224.8
74,75,5.11,5.11,18.15,17.86,-0.77,-0.77,-0.69,16.6,1241.4
75,76,4.66,4.66,13.23,12.99,-0.84,-0.82,-0.74,16.5,1257.9
76,77,4.64,4.64,12.9,12.09,0.06,-0.3,-0.16,16.5,1274.4
77,78,5.16,5.16,7.4,6.77,-0.93,-0.93,-0.88,16.6,1291.0
78,79,5.26,5.26,11.6,11.6,0.19,-0.13,-0.05,16.5,1307.5
79,80,5.06,5.06,6.49,7.46,0.63,0.31,0.4,16.5,1324.1
80,81,4.36,4.36,10.5,11.56,0.45,0.23,0.17,16.6,1340.7
81,82,4.43,4.43,13.61,14.55,0.05,-0.15,-0.11,16.5,1357.2
82,83,4.84,4.84,39.02,38.89,-0.9,-0.92,-0.88,16.7,1373.8
83,84,4.56,4.56,22.25,22.3,0.69,0.5,0.41,16.5,1390.4
84,85,5.23,5.23,17.68,17.79,0.53,0.43,0.37,16.6,1407.0
85,86,4.62,4.62,8.31,8.64,-0.5,-0.57,-0.4,16.6,1423.6
86,87,4.91,4.91,17.51,18.06,-0.67,-0.64,-0.58,16.6,1440.2
87,88,4.64,4.64,27.15,27.45,-0.93,-0.9,-0.89,16.6,1456.8
88,89,5.42,5.42,13.66,14.1,-0.55,-0.64,-0.51,16.5,1473.3
89,90,5.37,5.37,40.23,41.25,-0.59,-0.53,-0.59,16.5,1489.7
90,91,5.71,5.71,40.44,40.49,-0.96,-0.94,-0.92,16.5,1506.2
91,92,6.53,6.53,14.5,14.36,-0.53,-0.59,-0.47,16.4,1522.6
92,93,5.87,5.87,39.61,40.29,-0.32,-0.36,-0.41,16.6,1539.2
93,94,5.29,5.29,5.97,7.67,0.4,0.34,0.18,16.6,1555.8
94,95,4.36,4.36,30.64,29.84,-0.75,-0.75,-0.65,16.6,1572.3
95,96,4.21,4.21,14.76,13.84,0.13,-0.14,-0.02,16.6,1588.9
96,97,5.02,5.02,13.77,13.32,0.03,-0.17,-0.07,16.6,1605.4
97,98,4.92,4.92,15.47,15.64,-0.89,-0.82,-0.76,16.6,1622.0
98,99,4.09,4.09,19.05,19.34,0.68,0.51,0.48,16.5,1638.5
99,100,4.93,4.93,14.58,15.06,-0.08,-0.3,-0.2,16.6,1655.1
100,101,3.84,3.84,15.53,15.58,-0.91,-0.88,-0.81,16.6,1671.7
101,102,4.06,4.06,9.83,9.84,-0.86,-0.82,-0.71,16.5,1688.2
102,103,4.8,4.8,7.41,7.25,-0.65,-0.68,-0.51,16.4,1704.6
103,104,4.06,4.06,9.63,9.62,-0.71,-0.72,-0.57,16.6,1721.2
104,105,4.08,4.08,5.36,5.56,-0.79,-0.75,-0.62,16.7,1737.9
105,106,4.37,4.37,12.14,11.52,-0.57,-0.63,-0.42,16.5,1754.4
106,107,4.62,4.62,13.84,13.71,-0.76,-0.71,-0.55,16.6,1771.0
107,108,4.74,4.74,5.98,7.57,0.52,0.02,0.04,16.6,1787.6
108,109,3.56,3.56,16.91,16.71,-0.72,-0.69,-0.52,16.7,1804.2
109,110,4.24,4.24,6.21,6.2,-0.42,-0.57,-0.39,16.6,1820.9
110,111,3.98,3.98,5.27,6.04,-0.2,-0.45,-0.3,16.6,1837.4
111,112,4.53,4.53,24.01,23.66,-0.82,-0.8,-0.66,16.6,1854.0
112,113,3.97,3.97,15.31,15.03,-0.85,-0.8,-0.72,16.5,1870.5
113,114,4.25,4.25,12.53,12.76,0.31,-0.03,0.01,16.6,1887.1
114,115,3.91,3.91,15.22,15.6,0.02,-0.21,-0.17,16.5,1903.6
115,116,3.86,3.86,15.25,15.17,-0.86,-0.8,-0.7,16.5,1920.1
116,117,4.98,4.98,9.2,10.07,0.1,-0.27,-0.14,16.7,1936.8
117,118,4.23,4.23,16.22,16.39,-0.9,-0.85,-0.77,16.7,1953.5
118,119,4.28,4.28,13.5,13.5,-0.93,-0.89,-0.82,16.6,1970.1
119,120,4.42,4.42,5.18,6.39,0.58,0.06,0.14,16.5,1986.6
120,121,4.66,4.66,4.69,6.51,0.46,-0.04,0.08,16.6,2003.2
121,122,3.5,3.5,6.34,6.26,-0.85,-0.79,-0.65,16.7,2019.9
122,123,2.89,2.89,7.13,6.75,-0.9,-0.82,-0.73,16.6,2036.4
123,124,4.84,4.84,7.32,8.15,0.79,0.3,0.3,16.6,2053.1
124,125,5.27,5.27,5.82,6.12,-0.74,-0.71,-0.58,16.5,2069.6
125,126,4.26,4.26,16.59,16.96,-0.57,-0.51,-0.43,16.5,2086.1
126,127,3.6,3.6,15.75,15.11,-0.61,-0.67,-0.49,16.7,2102.8
127,128,3.53,3.53,12.12,11.94,-0.64,-0.63,-0.47,16.6,2119.4
128,129,4.17,4.17,8.44,8.13,-0.75,-0.77,-0.58,16.5,2135.9
129,130,3.71,3.71,10.97,11.74,0.01,-0.25,-0.16,16.5,2152.4
130,131,3.23,3.23,7.57,7.51,-0.39,-0.51,-0.32,16.7,2169.1
131,132,3.7,3.7,15.04,14.44,-0.27,-0.51,-0.29,16.6,2185.7
132,133,3.66,3.66,6.13,5.88,-0.72,-0.66,-0.47,16.6,2202.4
133,134,4.0,4.0,6.6,7.08,0.51,-0.1,0.04,16.7,2219.1
134,135,4.1,4.1,10.49,10.45,-0.94,-0.9,-0.83,16.5,2235.6
135,136,3.6,3.6,10.1,10.23,-0.69,-0.67,-0.51,16.6,2252.3
136,137,3.48,3.48,7.13,7.62,0.06,-0.38,-0.17,16.6,2268.9
137,138,3.52,3.52,10.21,10.04,-0.8,-0.77,-0.62,16.7,2285.5
138,139,4.31,4.31,5.1,5.45,-0.2,-0.45,-0.21,16.6,2302.2
139,140,3.1,3.1,6.16,7.8,0.69,0.15,0.23,16.5,2318.7
140,141,3.61,3.61,10.64,10.79,-0.93,-0.87,-0.82,16.7,2335.3
141,142,4.78,4.78,20.94,20.95,-0.85,-0.73,-0.64,16.6,2352.0
142,143,4.22,4.22,16.21,16.08,0.83,0.52,0.55,16.6,2368.6
143,144,3.27,3.27,10.72,10.22,-0.46,-0.57,-0.42,16.7,2385.3
144,145,3.47,3.47,9.82,9.39,-0.95,-0.9,-0.87,16.6,2401.8
145,146,4.33,4.33,14.59,14.61,-0.62,-0.61,-0.51,16.4,2418.3
146,147,3.04,3.04,17.86,17.76,-0.71,-0.73,-0.58,16.6,2434.9
147,148,3.75,3.75,5.3,5.56,-0.75,-0.67,-0.54,16.6,2451.5
148,149,3.28,3.28,9.62,9.56,-0.89,-0.85,-0.71,16.7,2468.3
149,150,4.53,4.53,16.32,16.82,0.23,-0.12,-0.04,16.6,2484.8
150,151,3.76,3.76,4.7,5.33,-0.5,-0.49,-0.33,16.7,2501.5
151,152,3.7,3.7,4.6,5.18,-0.49,-0.5,-0.34,16.5,2518.0
152,153,2.98,2.98,6.84,6.56,0.16,-0.31,-0.16,16.5,2534.6
153,154,3.33,3.33,10.6,9.91,-0.14,-0.44,-0.24,16.5,2551.1
154,155,2.75,2.75,12.24,12.15,-0.92,-0.85,-0.77,16.6,2567.7
155,156,3.21,3.21,4.54,5.53,0.27,-0.26,-0.1,16.5,2584.2
156,157,3.88,3.88,4.78,6.12,0.64,-0.07,0.02,16.6,2600.8
157,158,3.81,3.81,6.61,6.89,0.24,-0.28,-0.16,16.7,2617.4
158,159,3.64,3.64,4.68,6.47,0.66,-0.03,0.06,16.5,2633.9
159,160,3.46,3.46,11.68,11.92,-0.83,-0.73,-0.61,16.7,2650.6
160,161,3.33,3.33,4.93,5.37,-0.63,-0.57,-0.41,16.5,2667.2
161,162,3.59,3.59,8.26,7.9,-0.71,-0.65,-0.48,16.5,2683.7
162,163,3.14,3.14,5.73,6.83,0.78,0.03,0.15,16.6,2700.3
163,164,3.33,3.33,4.94,4.98,-0.71,-0.59,-0.41,16.6,2716.9
164,165,2.9,2.9,5.72,5.83,0.08,-0.4,-0.22,16.5,2733.4
165,166,3.37,3.37,4.61,5.5,0.09,-0.36,-0.15,16.5,2749.9
166,167,3.07,3.07,8.33,8.12,-0.89,-0.76,-0.61,16.6,2766.5
167,168,3.94,3.94,6.79,6.48,-0.84,-0.71,-0.58,16.6,2783.2
168,169,3.26,3.26,9.22,9.01,0.08,-0.34,-0.18,16.6,2799.8
169,170,3.79,3.79,7.94,7.8,-0.14,-0.43,-0.23,16.6,2816.4
170,171,2.38,2.38,8.48,7.99,-0.74,-0.63,-0.5,16.6,2833.0
171,172,3.31,3.31,8.61,9.3,0.43,-0.22,-0.09,16.7,2849.7
172,173,3.32,3.32,7.54,8.33,0.45,-0.16,-0.04,16.6,2866.3
173,174,3.21,3.21,6.72,6.73,0.1,-0.36,-0.2,16.6,2882.9
174,175,2.87,2.87,5.63,6.49,0.0,-0.39,-0.23,16.6,2899.5
175,176,2.99,2.99,5.23,5.8,-0.81,-0.64,-0.5,16.6,2916.1
176,177,3.56,3.56,5.2,5.47,-0.64,-0.57,-0.44,16.4,2932.5
177,178,3.11,3.11,12.55,12.25,-0.3,-0.52,-0.36,16.6,2949.1
178,179,3.34,3.34,4.95,5.71,0.6,-0.15,-0.01,16.5,2965.6
179,180,3.59,3.59,4.85,5.62,-0.06,-0.44,-0.24,16.6,2982.2
180,181,3.14,3.14,5.84,7.48,0.83,0.15,0.23,16.5,2998.8
181,182,2.83,2.83,5.42,5.66,-0.71,-0.65,-0.49,16.5,3015.2
182,183,3.32,3.32,5.43,5.72,-0.26,-0.49,-0.33,16.4,3031.7
183,184,2.9,2.9,11.69,11.82,-0.37,-0.54,-0.37,16.6,3048.3
184,185,3.27,3.27,5.13,5.49,-0.22,-0.5,-0.27,16.5,3064.8
185,186,3.83,3.83,4.81,5.28,-0.41,-0.52,-0.3,16.6,3081.4
186,187,3.0,3.0,8.56,8.53,-0.83,-0.73,-0.59,16.5,3097.9
187,188,2.6,2.6,7.82,8.71,0.57,-0.16,-0.02,16.5,3114.4
188,189,4.08,4.08,5.14,5.8,-0.16,-0.45,-0.26,16.5,3131.0
189,190,2.84,2.84,6.27,6.18,-0.7,-0.68,-0.49,16.6,3147.6
190,191,2.72,2.72,4.52,5.45,-0.05,-0.46,-0.27,16.5,3164.0
191,192,3.01,3.01,4.5,5.46,-0.41,-0.51,-0.35,16.6,3180.6
192,193,3.72,3.72,10.61,10.62,-0.69,-0.64,-0.46,16.6,3197.2
193,194,2.91,2.91,13.42,13.46,-0.82,-0.72,-0.56,16.5,3213.6
194,195,3.03,3.03,5.32,5.78,-0.46,-0.56,-0.36,16.6,3230.2
195,196,4.19,4.19,4.84,6.2,0.67,-0.13,0.01,16.5,3246.8
196,197,3.46,3.46,9.16,9.87,0.45,-0.16,-0.06,16.6,3263.4
197,198,2.62,2.62,5.2,6.11,0.55,-0.2,-0.09,16.6,3279.9
198,199,3.09,3.09,7.49,7.66,0.56,-0.26,-0.08,16.6,3296.5
199,200,3.37,3.37,5.84,5.57,-0.86,-0.73,-0.58,16.5,3313.1
200,201,3.06,3.06,4.95,6.03,0.66,-0.17,-0.03,16.6,3329.6
