,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,26.79,19.88,77.43,77.11,-0.99,-0.99,-0.99,22.0,22.0
1,2,15.89,14.95,72.8,72.48,-0.98,-0.98,-0.97,20.9,42.9
2,3,17.82,17.12,16.39,17.33,0.32,0.32,0.42,21.3,64.2
3,4,10.83,9.95,29.94,30.49,-0.04,-0.1,0.12,21.2,85.4
4,5,12.16,12.2,8.1,9.45,0.24,0.19,0.38,21.3,106.8
5,6,10.99,10.15,27.32,28.21,-0.96,-0.97,-0.95,20.6,127.3
6,7,13.49,13.36,9.3,10.2,0.35,0.17,0.34,20.9,148.2
7,8,11.27,11.58,40.21,38.19,-0.14,-0.18,0.1,20.8,169.0
8,9,11.09,11.83,8.63,7.97,-0.85,-0.87,-0.8,21.0,190.0
9,10,9.5,9.65,64.95,65.4,-1.0,-1.0,-1.0,21.1,211.1
10,11,13.34,15.22,97.75,98.34,-0.86,-0.89,-0.83,21.0,232.0
11,12,10.13,10.32,34.6,35.51,-0.89,-0.9,-0.79,20.9,252.9
12,13,9.41,9.31,32.98,30.74,-0.31,-0.28,0.03,20.8,273.8
13,14,9.58,9.62,59.47,58.73,-0.82,-0.79,-0.69,21.0,294.8
14,15,10.09,10.22,76.06,76.46,-0.67,-0.75,-0.62,20.8,315.7
15,16,10.55,10.1,34.54,34.6,-0.18,-0.35,-0.11,21.1,336.8
16,17,9.79,10.32,10.17,9.55,-0.95,-0.95,-0.93,20.8,357.6
17,18,11.1,10.88,41.23,41.76,-0.73,-0.69,-0.6,20.9,378.6
18,19,9.94,9.98,21.68,22.55,-0.36,-0.34,-0.11,20.8,399.4
19,20,8.08,7.42,46.34,46.6,-0.41,-0.45,-0.3,21.1,420.5
20,21,9.15,9.9,42.4,42.2,0.13,0.07,0.2,20.9,441.3
21,22,11.81,13.47,23.43,23.69,-0.54,-0.49,-0.3,21.1,462.4
22,23,8.45,8.46,43.59,44.28,-0.76,-0.67,-0.57,21.2,483.6
23,24,12.05,12.92,103.36,104.21,-0.91,-0.9,-0.89,21.0,504.6
24,25,13.71,13.76,17.86,19.11,0.72,0.75,0.8,21.0,525.7
25,26,8.02,8.55,26.97,27.24,0.29,0.26,0.36,21.0,546.7
26,27,7.69,7.59,11.45,11.64,0.59,0.53,0.6,21.0,567.6
27,28,11.55,11.59,24.58,24.41,-0.92,-0.9,-0.88,21.0,588.7
28,29,10.47,10.86,42.04,41.96,0.27,0.31,0.4,21.1,609.8
29,30,7.68,7.72,27.81,27.02,0.39,0.37,0.41,21.1,630.9
30,31,8.08,8.54,20.16,20.1,-0.95,-0.93,-0.91,21.4,652.3
