,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,8.23,5.91,9.44,10.24,-0.49,-0.66,-0.17,31.2,31.2
1,2,6.13,4.82,9.82,9.08,-0.93,-0.95,-0.86,30.6,61.8
2,3,6.59,5.42,33.18,32.47,-0.23,-0.22,-0.23,30.3,92.1
3,4,4.85,3.92,32.28,32.23,0.31,0.18,0.33,30.3,122.4
4,5,5.21,4.16,24.65,24.32,0.3,0.2,0.28,30.7,153.1
5,6,5.51,4.4,4.25,4.0,-0.49,-0.59,-0.45,30.3,183.5
6,7,4.94,4.26,5.87,5.82,-0.8,-0.83,-0.83,30.5,214.0
7,8,5.07,4.32,4.15,4.14,-0.37,-0.53,-0.1,30.6,244.6
8,9,4.71,3.94,8.77,8.44,-0.9,-0.93,-0.84,30.6,275.2
9,10,4.89,4.15,13.77,13.04,-1.0,-1.0,-1.0,30.3,305.5
10,11,5.62,4.54,13.3,13.27,-0.05,-0.2,-0.07,30.4,335.9
11,12,5.33,4.69,33.27,31.73,0.45,0.41,0.35,30.7,366.7
12,13,5.58,4.61,12.67,11.9,-1.0,-1.0,-1.0,30.9,397.6
13,14,5.14,4.43,11.7,10.98,-1.0,-1.0,-1.0,30.8,428.4
14,15,4.8,3.95,3.59,3.71,-0.6,-0.65,-0.67,30.8,459.1
15,16,4.76,3.93,9.48,8.64,-0.86,-0.96,-0.84,30.4,489.6
16,17,4.71,4.01,7.86,7.56,-0.83,-0.83,-0.79,30.5,520.1
17,18,4.61,3.72,5.61,5.47,-0.81,-0.84,-0.78,30.6,550.6
18,19,4.53,3.96,6.6,6.98,-0.02,-0.21,-0.05,31.0,581.6
19,20,4.51,3.9,5.41,5.18,-0.65,-0.73,-0.58,30.8,612.4
20,21,4.33,3.77,22.54,22.66,0.4,0.27,0.12,30.5,642.9
21,22,4.6,3.88,3.58,4.06,0.01,-0.47,0.08,30.5,673.5
22,23,4.42,3.74,21.37,21.21,0.58,0.39,0.5,30.6,704.0
23,24,4.64,3.97,11.77,10.97,-1.0,-1.0,-0.99,30.4,734.4
24,25,4.84,4.24,7.18,6.29,-0.9,-0.94,-0.86,30.6,765.0
25,26,4.58,3.81,3.21,3.88,-0.13,-0.47,-0.23,30.6,795.6
26,27,4.26,3.73,11.75,11.04,-0.99,-1.0,-0.99,30.2,825.8
27,28,4.03,3.51,7.97,7.39,-0.91,-0.94,-0.89,30.6,856.5
28,29,3.97,3.43,3.57,3.39,-0.35,-0.6,-0.33,30.3,886.7
29,30,4.3,3.65,5.88,5.7,-0.71,-0.78,-0.64,30.2,916.9
30,31,4.28,3.73,10.18,9.23,-0.97,-0.98,-0.95,30.3,947.2
31,32,4.66,4.0,23.62,23.68,0.55,0.46,0.43,30.3,977.6
32,33,4.84,4.13,6.26,6.0,-0.92,-0.92,-0.84,30.6,1008.2
33,34,4.55,3.91,17.8,17.81,0.5,0.4,0.33,30.4,1038.5
34,35,4.01,3.47,8.93,8.51,-0.93,-0.97,-0.9,30.5,1069.0
35,36,4.01,3.53,12.83,12.08,-1.0,-1.0,-1.0,30.0,1099.0
36,37,4.49,3.87,4.17,3.88,-0.7,-0.83,-0.74,30.1,1129.1
37,38,4.53,4.05,12.67,12.04,-0.99,-0.99,-0.99,30.4,1159.4
38,39,4.52,3.92,30.56,31.26,0.55,0.44,0.51,30.9,1190.4
39,40,4.35,3.83,39.54,40.19,0.53,0.38,0.53,31.0,1221.3
40,41,4.34,3.65,6.1,5.43,-0.6,-0.85,-0.48,31.1,1252.5
41,42,3.99,3.59,4.5,4.57,-0.57,-0.71,-0.46,31.0,1283.5
42,43,3.86,3.39,4.78,4.74,-0.53,-0.61,-0.33,30.9,1314.4
43,44,4.19,3.8,6.2,5.85,-0.77,-0.73,-0.68,30.6,1345.0
44,45,4.19,3.68,19.44,21.1,0.69,0.45,0.61,30.3,1375.3
45,46,4.42,3.86,6.25,5.58,-0.91,-0.94,-0.86,30.3,1405.5
46,47,4.02,3.71,3.2,3.33,-0.65,-0.84,-0.48,30.3,1435.8
47,48,3.87,3.52,3.11,3.77,-0.05,-0.37,0.07,30.1,1466.0
48,49,3.8,3.39,11.34,10.58,-1.0,-1.0,-1.0,30.6,1496.5
49,50,4.0,3.58,4.44,6.03,0.37,-0.11,0.27,30.6,1527.2
50,51,3.52,3.15,5.84,5.03,-0.58,-0.88,-0.24,30.7,1557.8
51,52,3.71,3.28,11.67,13.2,0.66,0.43,0.51,30.4,1588.3
52,53,3.55,3.23,3.97,3.71,-0.42,-0.79,-0.21,30.4,1618.7
53,54,3.25,3.02,11.23,10.46,-0.99,-0.99,-0.99,30.3,1649.1
54,55,3.47,3.14,4.85,6.29,0.62,0.08,0.48,30.6,1679.6
55,56,3.37,3.04,9.05,8.61,-0.97,-0.97,-0.97,30.6,1710.2
56,57,3.2,2.93,4.93,6.13,0.52,0.11,0.35,30.5,1740.7
57,58,3.56,3.21,3.18,3.67,0.07,-0.34,-0.04,30.5,1771.1
58,59,3.73,3.51,5.12,4.56,-0.83,-0.9,-0.66,31.1,1802.2
59,60,3.48,3.1,8.82,8.21,-0.94,-0.94,-0.84,31.1,1833.3
60,61,3.28,3.07,6.72,6.65,-0.91,-0.89,-0.89,31.2,1864.5
61,62,2.96,2.7,3.91,3.96,-0.23,-0.7,0.05,31.4,1895.8
62,63,3.05,2.8,4.13,3.9,-0.43,-0.72,-0.25,30.7,1926.6
63,64,3.03,2.73,9.13,8.52,-0.9,-0.94,-0.84,30.5,1957.0
64,65,3.52,3.27,4.33,4.12,-0.49,-0.8,-0.28,30.6,1987.6
65,66,3.01,2.92,4.04,5.28,0.34,-0.43,0.1,30.2,2017.8
66,67,2.82,2.57,3.11,4.54,0.23,-0.43,0.19,30.4,2048.2
67,68,3.08,2.84,3.26,3.91,0.02,-0.54,0.04,30.5,2078.7
68,69,3.41,3.08,5.02,5.76,0.4,-0.16,0.19,30.7,2109.4
69,70,3.24,3.06,3.4,4.12,0.39,-0.25,0.32,30.5,2139.9
70,71,3.3,2.99,3.05,4.61,0.53,-0.24,0.21,30.4,2170.3
71,72,3.09,2.82,4.8,4.08,-0.69,-0.83,-0.38,30.9,2201.2
72,73,2.97,2.76,5.48,4.55,-0.62,-0.81,-0.45,30.6,2231.7
73,74,2.94,2.82,3.1,3.82,0.09,-0.61,-0.14,30.7,2262.4
74,75,2.84,2.59,7.07,6.12,-0.92,-0.93,-0.76,30.4,2292.9
75,76,3.2,2.81,6.46,7.85,0.69,0.09,0.41,30.6,2323.4
76,77,3.1,3.2,8.99,10.08,0.76,0.33,0.54,30.6,2354.0
77,78,3.0,3.02,8.93,7.92,-0.94,-0.94,-0.81,30.7,2384.6
78,79,3.05,3.0,12.16,13.75,0.74,0.26,0.49,30.9,2415.6
79,80,3.14,3.0,20.3,21.54,0.78,0.42,0.6,31.3,2446.8
80,81,4.11,3.94,3.81,5.39,0.47,-0.2,0.42,31.3,2478.1
81,82,3.91,3.95,7.69,9.31,0.72,0.29,0.53,30.6,2508.7
82,83,3.7,3.47,4.42,4.55,-0.19,-0.56,-0.11,30.5,2539.2
83,84,3.48,3.71,10.9,10.0,-0.96,-0.97,-0.94,30.6,2569.8
84,85,3.48,3.48,6.38,8.16,0.74,0.32,0.54,30.3,2600.1
85,86,4.47,4.57,6.97,8.43,0.65,0.26,0.49,30.7,2630.9
86,87,4.89,4.98,15.17,14.03,0.76,0.59,0.63,30.6,2661.4
87,88,5.45,5.21,4.5,4.68,0.06,-0.26,0.24,30.6,2692.0
88,89,5.13,5.27,4.98,5.05,0.33,-0.16,0.28,30.6,2722.6
89,90,4.59,4.63,3.61,4.91,0.53,0.01,0.3,30.7,2753.4
90,91,3.91,4.38,10.03,9.48,-0.72,-0.91,-0.85,30.9,2784.3
91,92,4.98,5.76,33.82,34.05,0.83,0.68,0.73,30.4,2814.8
92,93,4.43,4.87,10.06,11.26,0.77,0.53,0.58,30.6,2845.4
