,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,7.99,5.88,1524.98,1495.17,-0.21,-0.19,-0.18,25.4,25.4
1,2,6.62,5.02,10.86,11.41,-1.0,-1.0,-1.0,24.9,50.3
2,3,5.88,4.6,15.43,16.45,-0.16,-0.21,-0.34,25.0,75.3
3,4,6.23,5.03,3.25,4.19,-0.65,-0.71,-0.73,24.9,100.2
4,5,6.04,4.73,4.92,5.08,-0.82,-0.83,-0.84,25.0,125.2
5,6,5.58,4.52,19.56,19.38,-0.36,-0.4,-0.55,24.9,150.1
6,7,5.75,4.55,20.71,20.83,-0.37,-0.45,-0.5,24.9,175.0
7,8,4.8,3.87,4.23,4.68,-0.39,-0.42,-0.52,24.8,199.8
8,9,4.85,3.95,5.81,6.13,-0.77,-0.8,-0.82,24.8,224.6
9,10,4.96,4.0,8.82,9.18,-0.9,-0.91,-0.9,24.9,249.5
10,11,4.68,3.83,18.51,18.38,-0.09,-0.15,-0.26,24.8,274.4
11,12,5.51,4.51,4.14,4.68,-0.37,-0.47,-0.54,24.9,299.2
12,13,4.8,4.02,3.09,4.0,-0.58,-0.64,-0.71,24.8,324.0
13,14,5.09,4.28,9.14,9.57,-0.97,-0.97,-0.97,24.9,348.9
14,15,4.68,3.98,8.03,8.16,-0.21,-0.29,-0.48,25.1,374.0
15,16,4.32,3.69,6.94,7.66,-0.18,-0.39,-0.5,25.0,399.0
16,17,4.8,4.29,14.2,14.76,0.52,0.45,0.2,25.0,424.0
17,18,4.69,3.94,9.55,10.16,-0.96,-0.96,-0.97,24.8,448.8
18,19,4.29,3.69,7.15,7.54,-0.23,-0.3,-0.5,24.8,473.6
19,20,4.66,3.93,4.59,5.0,0.3,0.17,-0.12,24.9,498.4
20,21,4.69,4.03,3.1,3.98,-0.54,-0.5,-0.7,24.6,523.1
21,22,4.46,3.73,4.0,4.76,0.07,-0.13,-0.35,24.9,548.0
22,23,5.35,4.44,4.0,4.72,-0.54,-0.58,-0.67,25.1,573.1
23,24,3.89,3.36,4.67,5.04,-0.08,-0.29,-0.49,24.7,597.8
24,25,4.54,3.83,3.62,3.91,-0.31,-0.39,-0.65,25.0,622.8
25,26,5.09,4.41,3.9,4.21,0.04,-0.04,-0.37,24.8,647.5
26,27,4.07,3.51,6.86,7.82,-0.82,-0.71,-0.85,24.8,672.4
27,28,3.97,3.52,6.62,6.57,-0.09,-0.31,-0.59,24.9,697.3
28,29,4.4,3.76,3.32,3.79,-0.41,-0.55,-0.74,24.7,722.0
29,30,4.76,4.16,6.05,6.31,-0.76,-0.86,-0.88,24.7,746.7
30,31,4.93,4.33,15.35,14.67,0.19,0.04,-0.25,25.0,771.7
31,32,4.46,3.79,3.89,4.19,-0.55,-0.57,-0.71,24.7,796.4
