,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,3.46,3.46,2.76,3.05,-0.88,-0.81,-0.87,22.2,22.2
1,2,3.31,3.31,2.48,2.55,-0.95,-0.96,-0.97,21.7,43.9
2,3,2.92,2.92,2.57,2.54,-0.99,-0.99,-0.99,21.8,65.7
3,4,2.75,2.75,2.27,2.22,-0.91,-0.94,-0.92,21.7,87.4
4,5,2.47,2.47,13.09,13.03,-0.75,-0.68,-0.71,21.6,109.0
5,6,2.41,2.41,2.74,2.9,-0.94,-0.96,-0.95,21.6,130.7
6,7,2.34,2.34,3.65,3.66,-1.0,-1.0,-1.0,21.6,152.3
7,8,2.45,2.45,2.57,2.47,-0.99,-1.0,-1.0,21.8,174.0
8,9,2.55,2.55,3.05,2.98,-0.99,-0.99,-0.99,21.1,195.2
9,10,2.89,2.89,3.12,3.25,-0.98,-0.98,-0.99,20.6,215.8
10,11,2.79,2.79,2.7,2.74,-0.99,-0.99,-0.99,20.8,236.6
11,12,2.44,2.44,2.64,2.77,-0.98,-0.99,-0.99,20.2,256.8
12,13,2.64,2.64,2.6,2.53,-0.99,-0.99,-0.99,20.3,277.0
13,14,2.49,2.49,4.77,5.06,-0.87,-0.9,-0.92,20.8,297.9
14,15,2.33,2.33,3.63,3.7,-0.95,-0.96,-0.96,20.6,318.5
15,16,2.47,2.47,3.06,3.12,-0.98,-0.98,-0.98,20.5,339.0
16,17,2.41,2.41,8.37,8.28,-1.0,-1.0,-1.0,20.6,359.6
17,18,2.54,2.54,2.82,2.91,-0.9,-0.93,-0.93,20.7,380.3
18,19,2.57,2.57,2.64,2.72,-0.97,-0.97,-0.98,21.0,401.2
19,20,2.32,2.32,2.57,2.36,-0.93,-0.92,-0.93,20.9,422.1
20,21,2.66,2.66,2.15,2.22,-0.9,-0.9,-0.92,20.6,442.7
21,22,2.48,2.48,4.33,4.02,-0.93,-0.96,-0.95,20.5,463.2
22,23,2.39,2.39,2.22,2.23,-0.88,-0.9,-0.9,21.4,484.7
23,24,2.28,2.28,3.89,3.84,-1.0,-1.0,-1.0,21.6,506.3
24,25,2.4,2.4,3.71,3.72,-0.96,-0.97,-0.98,21.5,527.7
25,26,2.24,2.24,4.45,4.41,-0.99,-1.0,-0.99,21.6,549.3
26,27,2.2,2.2,2.62,2.92,-0.89,-0.91,-0.93,21.5,570.8
27,28,2.47,2.47,2.35,2.42,-0.97,-0.98,-0.97,21.5,592.4
28,29,2.27,2.27,2.42,2.59,-0.83,-0.91,-0.92,21.6,613.9
