,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,6.67,4.35,104.16,107.48,-0.27,-0.25,-0.34,22.0,22.0
1,2,5.53,4.13,7.84,8.45,-0.99,-0.99,-0.99,21.4,43.4
2,3,4.31,2.79,4.08,4.93,-0.72,-0.73,-0.76,21.9,65.4
3,4,4.04,2.73,2.59,2.28,-0.59,-0.7,-0.58,21.7,87.0
4,5,4.18,2.87,2.67,2.73,-0.79,-0.89,-0.84,21.8,108.8
5,6,4.38,3.02,3.77,3.62,-0.39,-0.51,-0.45,21.5,130.3
6,7,3.98,2.77,3.74,4.06,-1.0,-1.0,-1.0,21.7,152.1
7,8,3.69,2.58,3.95,3.63,-0.64,-0.7,-0.64,21.8,173.9
8,9,4.21,2.99,3.75,4.04,-1.0,-1.0,-1.0,21.7,195.6
9,10,4.09,2.91,2.84,3.16,-0.72,-0.81,-0.77,21.5,217.1
10,11,3.61,2.42,2.39,2.13,-0.55,-0.66,-0.61,21.9,239.0
11,12,3.62,2.52,2.93,3.09,-1.0,-1.0,-1.0,21.4,260.4
12,13,4.07,2.72,3.05,3.69,-0.72,-0.73,-0.78,21.7,282.1
13,14,3.98,2.82,2.26,2.34,-0.59,-0.65,-0.63,22.0,304.1
14,15,3.86,2.64,2.91,3.11,-0.9,-0.93,-0.93,21.9,326.0
15,16,3.59,2.5,4.47,4.85,-0.77,-0.86,-0.81,21.8,347.8
16,17,3.76,2.69,2.79,2.89,-0.93,-0.94,-0.96,21.8,369.7
17,18,3.65,2.51,3.52,4.06,-0.52,-0.63,-0.63,21.4,391.1
18,19,4.38,3.1,2.75,3.13,-0.45,-0.57,-0.58,21.7,412.8
19,20,3.54,2.46,3.96,4.29,-0.98,-0.98,-0.99,21.8,434.6
20,21,3.47,2.4,2.61,2.43,-0.45,-0.51,-0.53,21.5,456.0
21,22,3.82,2.79,2.22,2.41,-0.61,-0.75,-0.65,21.7,477.7
22,23,3.48,2.58,2.14,2.2,-0.49,-0.58,-0.52,21.7,499.4
23,24,3.55,2.6,2.07,1.99,-0.62,-0.7,-0.63,21.6,521.0
24,25,3.36,2.41,2.92,3.14,-0.6,-0.75,-0.7,22.1,543.1
25,26,3.04,2.3,3.33,3.21,-0.49,-0.56,-0.51,22.2,565.3
26,27,3.09,2.22,2.05,2.08,-0.67,-0.75,-0.73,22.3,587.6
27,28,3.55,2.56,5.26,4.45,-0.91,-0.91,-0.88,22.1,609.7
28,29,3.38,2.47,1.92,1.95,-0.54,-0.67,-0.61,22.3,632.0
29,30,3.07,2.22,2.5,2.65,-0.61,-0.71,-0.7,22.3,654.3
30,31,3.0,2.28,2.24,2.35,-0.4,-0.65,-0.51,22.1,676.4
31,32,3.29,2.53,1.93,2.28,-0.63,-0.69,-0.73,22.2,698.6
32,33,2.99,2.25,1.83,2.33,-0.21,-0.31,-0.43,22.3,720.9
33,34,3.14,2.44,2.34,2.57,-0.42,-0.64,-0.53,21.9,742.8
34,35,2.94,2.15,2.7,2.98,-0.54,-0.7,-0.66,21.8,764.6
35,36,3.36,2.49,2.49,3.21,-0.05,-0.41,-0.23,21.6,786.2
36,37,2.8,2.14,2.69,2.94,-0.31,-0.59,-0.49,21.8,808.0
37,38,2.65,2.11,1.94,1.81,-0.47,-0.68,-0.56,22.0,830.0
38,39,2.96,2.39,2.48,2.53,0.0,-0.3,-0.13,21.5,851.5
39,40,3.03,2.5,1.98,2.07,-0.17,-0.41,-0.3,22.0,873.5
40,41,2.87,2.28,2.14,2.38,-0.22,-0.5,-0.35,21.8,895.3
41,42,2.88,2.13,3.05,2.73,-0.66,-0.75,-0.68,21.8,917.1
