,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,5.96,4.05,29.92,29.86,-0.42,-0.48,-0.48,18.3,18.3
1,2,4.09,2.75,3.9,3.97,-0.86,-0.85,-0.86,17.8,36.1
2,3,3.99,2.82,3.44,3.08,-0.67,-0.67,-0.69,17.9,53.9
3,4,4.96,3.38,3.54,3.17,-0.77,-0.76,-0.74,17.9,71.9
4,5,4.04,2.83,2.31,2.11,-0.6,-0.74,-0.62,17.9,89.8
5,6,3.5,2.46,2.75,2.7,-0.93,-0.91,-0.95,18.1,107.8
6,7,3.62,2.52,3.09,2.98,-0.86,-0.86,-0.92,17.8,125.7
7,8,3.39,2.39,2.91,2.69,-0.91,-0.89,-0.95,17.6,143.3
8,9,3.56,2.53,3.85,3.66,-0.68,-0.65,-0.77,17.8,161.1
9,10,3.79,2.75,2.59,2.25,-0.41,-0.39,-0.46,17.7,178.8
10,11,3.49,2.62,2.9,2.93,-0.48,-0.51,-0.52,17.7,196.5
11,12,3.57,2.72,2.89,2.7,-0.5,-0.57,-0.6,17.6,214.1
12,13,3.2,2.4,3.15,3.39,-0.73,-0.75,-0.79,17.8,231.9
13,14,2.97,2.37,2.53,2.34,-0.61,-0.66,-0.72,17.7,249.5
14,15,4.07,2.94,2.11,2.11,-0.78,-0.79,-0.81,18.0,267.5
15,16,3.29,2.36,2.54,2.33,-0.67,-0.74,-0.76,17.9,285.5
16,17,3.3,2.43,3.88,3.53,-0.42,-0.44,-0.53,18.0,303.5
17,18,3.1,2.35,2.02,1.84,-0.57,-0.59,-0.61,17.9,321.4
18,19,3.24,2.42,4.91,4.35,-0.61,-0.62,-0.68,17.8,339.2
19,20,3.55,2.74,2.57,2.26,-0.91,-0.92,-0.9,17.8,357.0
20,21,3.16,2.5,8.7,8.37,-0.08,-0.29,-0.33,18.0,374.9
21,22,3.1,2.36,7.98,6.81,-0.04,-0.29,-0.28,18.0,392.9
22,23,3.12,2.31,3.46,3.3,-0.73,-0.78,-0.73,18.1,411.0
23,24,2.83,2.17,2.2,2.05,-0.39,-0.57,-0.5,17.9,428.9
24,25,2.73,2.11,5.11,4.98,-0.75,-0.69,-0.77,17.9,446.8
25,26,3.14,2.34,2.33,2.26,-0.74,-0.76,-0.82,17.8,464.7
26,27,3.18,2.46,3.75,4.04,-0.84,-0.89,-0.88,17.8,482.5
27,28,2.85,2.27,3.41,3.24,-0.47,-0.67,-0.61,17.9,500.5
28,29,2.61,2.04,2.25,2.27,-0.42,-0.71,-0.6,17.9,518.4
29,30,2.69,2.18,2.58,2.15,-0.63,-0.75,-0.71,17.7,536.2
30,31,3.21,2.55,3.26,2.78,-0.49,-0.59,-0.59,18.0,554.2
31,32,3.05,2.57,3.49,3.51,-0.42,-0.46,-0.4,18.1,572.2
32,33,2.71,2.07,2.07,1.88,-0.19,-0.45,-0.43,18.1,590.4
33,34,2.91,2.51,2.32,2.12,-0.28,-0.49,-0.5,18.3,608.6
34,35,2.51,2.13,2.45,2.7,-0.21,-0.44,-0.28,18.3,627.0
35,36,2.91,2.46,4.35,3.72,-0.48,-0.65,-0.62,18.1,645.1
36,37,2.86,2.33,2.69,2.62,0.04,-0.43,-0.21,18.2,663.3
37,38,2.79,2.19,2.53,2.07,-0.38,-0.62,-0.57,18.1,681.5
38,39,2.56,2.24,2.22,1.89,-0.29,-0.59,-0.5,17.9,699.3
39,40,2.28,1.95,3.1,2.49,-0.54,-0.76,-0.65,17.9,717.2
40,41,3.13,2.44,2.63,2.24,0.11,-0.47,-0.31,17.9,735.2
41,42,2.18,1.81,2.87,2.62,-0.42,-0.68,-0.63,17.7,752.8
42,43,2.35,2.05,3.01,2.54,-0.43,-0.63,-0.53,18.0,770.9
43,44,2.52,2.03,4.77,5.14,0.3,-0.3,0.0,18.0,788.8
44,45,2.57,2.31,2.22,2.13,0.04,-0.56,-0.25,18.0,806.8
45,46,2.39,2.1,2.27,1.99,-0.22,-0.53,-0.35,17.7,824.5
46,47,2.58,2.23,2.5,1.89,-0.24,-0.58,-0.47,17.9,842.4
47,48,2.2,1.85,2.53,2.29,-0.48,-0.61,-0.42,18.2,860.6
48,49,2.44,2.09,3.48,3.44,0.02,-0.53,-0.41,18.0,878.6
49,50,2.28,1.93,3.09,2.97,-0.52,-0.71,-0.64,17.9,896.5
50,51,2.31,2.02,2.39,2.29,0.18,-0.39,-0.25,17.9,914.4
51,52,2.49,2.13,2.7,2.61,0.53,-0.14,0.07,17.9,932.3
52,53,2.36,2.22,2.89,2.55,0.25,-0.26,-0.15,18.0,950.3
53,54,2.02,1.95,2.84,2.52,0.34,-0.36,-0.2,17.8,968.1
54,55,1.95,1.92,2.22,2.01,0.08,-0.47,-0.37,18.1,986.2
55,56,2.18,2.12,3.58,2.98,0.01,-0.42,-0.16,17.7,1003.9
56,57,2.21,2.39,3.57,3.63,0.62,-0.26,-0.05,17.8,1021.7
57,58,2.29,2.38,2.93,2.61,0.6,-0.2,0.14,18.0,1039.8
58,59,2.05,2.19,3.19,2.57,0.59,-0.11,0.09,18.1,1057.8
59,60,2.25,2.61,4.12,3.45,0.15,-0.48,-0.36,18.0,1075.8
60,61,3.14,3.01,6.69,7.57,0.73,0.1,0.34,18.0,1093.8
61,62,3.67,3.86,7.24,6.94,-0.36,-0.44,-0.4,17.9,1111.7
62,63,3.86,3.59,4.77,4.94,0.67,0.1,0.14,17.8,1129.6
63,64,2.92,3.42,4.79,4.12,0.2,-0.3,-0.12,18.0,1147.6
64,65,3.35,3.74,4.95,5.0,0.45,-0.14,0.13,17.8,1165.4
65,66,3.65,3.85,12.11,12.9,0.53,-0.17,0.1,17.8,1183.3
66,67,5.93,4.51,7.45,7.31,-0.0,-0.23,-0.06,18.1,1201.3
67,68,10.24,5.39,7.73,7.34,0.62,0.35,0.42,18.3,1219.6
68,69,4.21,5.15,5.22,5.59,0.69,0.19,0.42,18.3,1237.9
69,70,5.3,4.89,7.4,7.02,0.73,0.14,0.3,18.1,1256.0
70,71,3.47,5.99,5.34,5.09,0.7,0.02,0.4,17.8,1273.8
71,72,3.5,4.8,4.51,4.11,0.72,0.02,0.34,18.0,1291.8
72,73,2.52,3.99,4.47,4.0,0.74,0.05,0.38,18.3,1310.1
73,74,2.21,3.9,4.15,3.19,0.72,-0.03,0.31,17.9,1328.1
74,75,1.91,3.12,3.32,2.69,0.68,-0.23,0.15,17.8,1345.9
75,76,1.73,2.82,3.56,3.38,0.75,-0.14,0.21,18.1,1364.0
76,77,1.76,3.03,3.7,3.1,0.77,-0.04,0.31,17.7,1381.7
77,78,1.95,3.29,4.02,3.21,0.78,-0.01,0.31,17.9,1399.6
78,79,1.91,3.03,3.45,2.93,0.73,-0.17,0.2,17.9,1417.6
79,80,1.89,3.25,3.77,3.23,0.79,-0.05,0.29,17.9,1435.5
80,81,1.73,3.18,4.14,3.12,0.74,0.01,0.23,17.7,1453.2
81,82,1.6,2.99,3.52,2.66,0.74,-0.06,0.2,17.7,1470.9
82,83,2.5,3.46,4.25,4.47,0.8,-0.02,0.29,17.9,1488.8
83,84,2.05,3.5,3.84,3.28,0.79,-0.03,0.25,17.9,1506.6
84,85,1.74,3.07,4.05,3.23,0.79,-0.08,0.25,17.9,1524.5
85,86,1.52,2.73,3.98,2.86,0.73,-0.18,0.14,17.9,1542.3
86,87,1.57,3.1,3.68,2.76,0.76,-0.11,0.15,17.7,1560.1
87,88,2.01,2.73,3.83,3.76,0.82,-0.0,0.27,17.6,1577.7
88,89,1.9,3.65,3.64,3.31,0.82,-0.08,0.25,17.8,1595.5
89,90,1.58,2.78,3.41,2.75,0.76,-0.04,0.2,17.8,1613.3
90,91,1.52,2.61,3.61,2.9,0.72,-0.25,0.02,17.8,1631.2
91,92,1.71,2.8,3.66,2.92,0.81,-0.11,0.15,17.5,1648.7
92,93,1.47,2.73,3.61,3.68,0.81,-0.01,0.21,17.9,1666.6
93,94,1.6,2.6,3.79,3.7,0.82,-0.08,0.25,17.7,1684.4
94,95,1.5,2.77,3.4,2.91,0.79,-0.09,0.2,17.8,1702.2
95,96,1.55,2.78,3.12,2.71,0.8,-0.13,0.19,18.0,1720.2
96,97,1.48,2.45,3.36,2.97,0.83,-0.09,0.25,17.8,1738.0
97,98,1.54,2.54,3.51,2.79,0.8,-0.11,0.18,17.7,1755.8
98,99,1.26,2.66,3.57,2.98,0.85,-0.08,0.24,17.6,1773.4
99,100,1.38,2.52,3.44,2.45,0.82,-0.15,0.12,17.9,1791.3
100,101,1.75,2.66,3.97,3.06,0.83,-0.06,0.24,18.1,1809.4
101,102,1.5,3.06,4.16,3.27,0.86,-0.03,0.26,17.8,1827.2
102,103,1.3,3.18,3.79,3.16,0.83,-0.03,0.28,17.9,1845.2
103,104,1.84,3.83,4.2,3.39,0.8,-0.07,0.25,18.0,1863.1
104,105,1.46,3.35,3.59,3.22,0.83,-0.12,0.26,17.9,1881.0
105,106,1.25,3.38,3.97,4.15,0.86,-0.01,0.34,17.8,1898.9
106,107,1.3,3.49,3.82,2.77,0.81,-0.2,0.16,17.8,1916.6
107,108,1.32,3.14,3.82,3.3,0.81,-0.08,0.18,18.0,1934.7
108,109,1.54,3.49,4.18,3.61,0.88,0.02,0.25,17.8,1952.5
109,110,1.54,3.56,3.84,3.06,0.83,-0.12,0.2,17.8,1970.3
110,111,1.12,2.97,3.61,2.83,0.83,-0.13,0.2,17.7,1988.0
111,112,1.34,2.75,4.15,4.11,0.87,-0.1,0.29,17.7,2005.7
112,113,1.3,3.53,4.13,3.51,0.83,-0.11,0.18,17.8,2023.5
113,114,1.32,3.28,4.07,2.94,0.81,-0.23,0.06,18.0,2041.5
114,115,1.23,3.01,3.87,3.14,0.82,-0.1,0.21,17.8,2059.3
115,116,1.45,3.51,4.1,3.78,0.85,-0.03,0.34,17.8,2077.1
116,117,2.11,3.96,4.63,3.91,0.79,0.05,0.43,18.0,2095.1
117,118,7.35,4.73,6.41,5.5,0.5,0.07,0.24,17.9,2113.0
118,119,6.51,5.97,7.01,6.68,0.7,0.06,0.28,17.9,2130.9
119,120,3.05,5.35,5.21,5.47,0.78,0.1,0.36,17.9,2148.8
120,121,3.17,5.22,4.84,4.97,0.78,0.15,0.39,17.9,2166.7
121,122,2.71,5.09,4.58,4.69,0.82,0.14,0.42,17.7,2184.4
122,123,9.73,6.52,7.22,6.33,0.76,0.28,0.46,17.8,2202.2
123,124,4.44,8.23,7.2,6.49,0.7,0.17,0.35,17.9,2220.1
124,125,3.01,6.56,7.29,6.78,0.85,0.26,0.42,18.0,2238.1
125,126,3.27,6.0,6.28,5.34,0.83,0.21,0.37,18.0,2256.2
126,127,2.1,5.65,5.76,4.77,0.83,0.19,0.35,17.8,2274.0
127,128,1.6,4.66,5.31,4.4,0.82,0.13,0.31,17.9,2291.9
