,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,33.9,24.9,490.28,520.99,-0.58,-0.63,-0.76,11.8,11.8
1,2,17.93,15.42,21.34,20.96,-0.91,-0.92,-0.95,11.2,23.0
2,3,15.09,12.39,30.89,32.15,-0.93,-0.94,-0.96,11.3,34.3
3,4,13.49,12.03,34.27,37.84,-0.35,-0.53,-0.53,11.3,45.6
4,5,12.78,11.61,12.23,9.82,-0.42,-0.56,-0.49,11.2,56.8
5,6,12.61,10.51,46.83,45.49,-0.92,-0.95,-0.94,11.2,68.0
6,7,11.59,10.48,46.37,46.92,-0.9,-0.93,-0.93,11.2,79.2
7,8,12.24,12.13,12.55,12.64,-0.95,-0.96,-0.98,11.3,90.5
8,9,11.74,10.22,44.36,46.11,-0.71,-0.9,-0.85,11.1,101.6
9,10,12.79,13.03,13.52,13.19,-0.94,-0.93,-0.94,11.2,112.8
10,11,11.84,9.85,14.92,15.28,-0.17,-0.31,-0.4,11.2,124.0
11,12,9.47,9.12,9.04,9.35,-0.76,-0.8,-0.86,11.3,135.3
12,13,9.12,8.83,5.78,6.16,0.01,-0.06,-0.12,11.2,146.5
13,14,13.31,12.99,30.23,31.7,-0.52,-0.78,-0.62,11.2,157.7
14,15,10.39,9.58,7.58,7.7,-0.47,-0.71,-0.67,11.2,168.9
15,16,14.2,13.38,36.59,35.04,-0.63,-0.75,-0.66,11.1,180.1
16,17,12.43,12.36,7.36,6.44,-0.57,-0.6,-0.76,11.2,191.3
17,18,9.17,8.38,14.08,14.43,-0.53,-0.62,-0.71,11.2,202.5
18,19,10.08,10.36,20.42,18.59,-0.69,-0.73,-0.67,11.2,213.8
19,20,8.67,8.42,6.76,7.61,0.44,0.37,0.49,11.3,225.0
20,21,9.94,10.02,13.14,12.31,0.35,0.31,0.4,11.3,236.3
21,22,10.62,10.59,11.82,10.68,-0.27,-0.55,-0.29,11.3,247.6
22,23,9.63,8.94,9.07,7.75,-0.81,-0.83,-0.79,11.3,258.9
23,24,10.85,11.62,11.95,11.82,-0.36,-0.44,-0.44,11.3,270.2
24,25,9.43,9.04,12.07,11.8,0.09,-0.13,0.09,11.2,281.4
25,26,9.04,8.97,37.32,38.15,-0.63,-0.84,-0.78,11.3,292.6
26,27,9.8,9.58,29.95,30.66,-0.1,-0.26,-0.16,11.3,303.9
27,28,7.4,7.32,21.24,21.17,-0.22,-0.31,-0.37,11.3,315.2
28,29,8.44,7.98,24.84,24.6,-0.08,-0.27,-0.27,11.3,326.5
29,30,8.26,8.42,33.98,33.96,-0.95,-0.96,-0.95,11.2,337.6
30,31,8.93,9.28,8.34,8.35,-0.84,-0.87,-0.83,11.3,349.0
31,32,8.42,8.22,42.52,41.73,-0.95,-0.94,-0.94,11.2,360.2
32,33,9.31,9.12,20.34,19.95,-0.69,-0.74,-0.74,11.3,371.5
33,34,7.87,8.23,8.28,7.2,-0.82,-0.9,-0.9,11.3,382.8
34,35,11.11,11.78,26.57,26.49,-0.5,-0.59,-0.54,11.1,393.9
35,36,8.09,8.12,22.3,22.64,-0.9,-0.88,-0.91,11.2,405.1
36,37,8.21,7.69,6.87,6.11,-0.67,-0.74,-0.71,11.4,416.5
37,38,6.11,6.06,17.4,17.29,-0.37,-0.53,-0.39,11.2,427.7
38,39,6.66,6.8,6.78,5.9,-0.61,-0.72,-0.67,11.3,439.0
39,40,7.0,7.36,22.7,22.44,-0.44,-0.56,-0.54,11.3,450.3
40,41,8.26,8.55,32.56,32.55,-0.54,-0.64,-0.54,11.3,461.7
41,42,8.49,8.59,59.69,59.13,-0.98,-0.98,-0.98,11.3,473.0
42,43,10.35,9.57,12.87,13.16,-0.91,-0.95,-0.94,11.2,484.1
43,44,7.02,7.51,8.59,7.02,-0.71,-0.8,-0.8,11.3,495.4
44,45,7.1,7.41,17.64,18.33,-0.92,-0.93,-0.91,11.5,507.0
45,46,7.21,7.5,11.57,9.8,0.56,0.5,0.58,11.1,518.1
46,47,7.23,6.99,6.24,5.42,0.21,-0.06,0.17,11.4,529.5
47,48,6.79,6.86,9.03,8.43,0.37,0.22,0.37,11.1,540.6
48,49,6.46,6.95,7.47,6.65,-0.13,-0.28,-0.12,11.1,551.7
49,50,6.15,6.57,6.25,5.05,-0.21,-0.34,-0.28,11.1,562.8
50,51,7.1,6.89,15.12,15.3,-0.88,-0.87,-0.87,11.2,574.0
51,52,6.43,7.4,15.13,14.44,-0.01,-0.24,-0.19,11.1,585.1
52,53,5.87,5.7,9.22,9.03,-0.32,-0.4,-0.43,11.1,596.3
53,54,6.11,6.93,8.55,8.6,-0.88,-0.87,-0.85,11.1,607.4
54,55,5.92,5.94,10.06,8.44,0.3,0.08,0.3,11.2,618.6
55,56,5.06,5.44,21.23,21.28,-0.45,-0.54,-0.38,11.0,629.6
56,57,6.68,6.79,9.29,7.94,0.43,0.18,0.39,11.2,640.8
57,58,6.16,6.09,7.02,5.85,0.57,0.14,0.39,11.2,652.0
58,59,4.58,5.23,8.33,7.98,0.03,-0.28,-0.13,11.1,663.1
59,60,4.89,5.32,6.23,4.72,0.18,-0.19,-0.06,11.2,674.2
60,61,5.26,5.33,12.07,11.6,-0.44,-0.57,-0.39,11.0,685.2
61,62,6.13,6.87,25.8,25.61,-0.77,-0.77,-0.66,11.1,696.3
62,63,5.25,5.19,33.31,33.03,-0.06,-0.3,-0.18,11.2,707.6
63,64,4.52,4.82,8.9,8.21,-0.13,-0.46,-0.3,11.2,718.8
64,65,5.58,6.33,14.8,14.91,-0.16,-0.47,-0.23,11.2,730.0
65,66,7.55,8.8,49.04,48.49,-0.17,-0.49,-0.21,11.2,741.2
66,67,5.28,5.53,6.86,5.98,-0.66,-0.69,-0.67,11.2,752.4
67,68,4.34,4.38,8.79,7.79,-0.45,-0.48,-0.45,11.1,763.5
68,69,4.53,4.82,8.41,7.91,0.3,-0.02,0.12,11.1,774.5
69,70,4.69,5.35,25.3,25.09,-0.66,-0.64,-0.57,11.1,785.6
70,71,4.82,5.01,5.79,5.12,0.49,-0.02,0.18,11.2,796.8
71,72,4.12,4.4,10.85,10.08,0.55,0.12,0.25,11.2,808.0
72,73,5.6,5.73,7.73,7.9,0.52,0.31,0.46,11.2,819.2
73,74,6.65,7.08,39.5,39.05,-0.49,-0.58,-0.51,11.2,830.4
74,75,5.91,6.15,27.32,25.89,0.66,0.1,0.32,11.3,841.7
75,76,4.04,4.61,23.7,23.43,0.21,0.08,0.19,11.2,852.8
76,77,4.16,4.52,8.93,9.27,-0.8,-0.78,-0.69,11.2,864.0
77,78,5.57,6.28,5.58,5.48,0.52,0.06,0.18,11.1,875.2
78,79,4.33,4.74,7.54,7.07,-0.46,-0.61,-0.58,11.3,886.5
