,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,22.36,22.36,22.18,20.84,-0.2,-0.24,-0.12,11.6,11.6
1,2,11.03,11.03,27.31,26.92,-0.95,-0.96,-0.97,11.1,22.6
2,3,10.32,10.32,13.5,14.23,-0.79,-0.82,-0.86,10.9,33.6
3,4,10.3,10.3,25.13,24.69,-0.98,-0.98,-0.98,11.1,44.6
4,5,9.28,9.28,14.5,14.16,-0.77,-0.86,-0.83,11.0,55.7
5,6,8.09,8.09,11.8,12.79,-0.75,-0.81,-0.82,11.1,66.7
6,7,8.88,8.88,25.85,26.73,-0.99,-1.0,-1.0,11.0,77.7
7,8,7.93,7.93,26.56,25.53,-0.85,-0.88,-0.85,11.0,88.8
8,9,8.06,8.06,13.96,14.58,-0.99,-1.0,-1.0,11.1,99.8
9,10,8.78,8.78,29.31,30.12,-1.0,-1.0,-1.0,11.1,110.9
10,11,8.21,8.21,10.13,10.24,-0.98,-0.98,-0.98,11.2,122.1
11,12,8.35,8.35,44.14,44.95,-1.0,-1.0,-1.0,11.0,133.2
12,13,7.13,7.13,23.88,23.67,-0.51,-0.59,-0.56,11.1,144.3
13,14,6.73,6.73,20.41,20.45,-0.82,-0.83,-0.85,11.2,155.4
14,15,7.91,7.91,15.85,16.73,-1.0,-1.0,-1.0,11.2,166.6
15,16,8.96,8.96,9.69,9.7,-0.96,-0.96,-0.96,11.2,177.8
16,17,7.91,7.91,55.11,54.38,-1.0,-1.0,-1.0,11.1,188.9
17,18,7.52,7.52,14.62,14.18,-0.99,-0.99,-0.99,11.2,200.1
18,19,8.08,8.08,14.33,13.95,-0.99,-1.0,-1.0,11.0,211.1
19,20,7.87,7.87,20.44,21.23,-0.99,-0.99,-0.99,11.1,222.2
20,21,6.86,6.86,14.58,15.57,-0.99,-0.99,-0.99,11.1,233.3
21,22,6.06,6.06,14.9,15.73,-0.99,-0.99,-0.99,11.1,244.4
22,23,7.27,7.27,23.4,22.17,-0.98,-0.98,-0.96,11.1,255.5
23,24,8.85,8.85,16.52,15.8,-1.0,-1.0,-1.0,11.0,266.5
24,25,7.1,7.1,15.63,16.4,-1.0,-1.0,-1.0,11.2,277.7
25,26,7.35,7.35,50.61,50.0,-0.92,-0.94,-0.92,11.1,288.8
26,27,7.4,7.4,10.4,11.3,-0.94,-0.96,-0.94,11.1,300.0
27,28,6.47,6.47,16.41,17.19,-0.97,-0.97,-0.97,11.2,311.1
28,29,6.36,6.36,38.71,38.38,-0.91,-0.93,-0.9,11.1,322.2
29,30,8.61,8.61,10.64,10.66,-0.99,-0.99,-0.99,11.1,333.3
30,31,8.73,8.73,18.02,18.89,-0.95,-0.94,-0.94,11.1,344.3
31,32,7.22,7.22,5.95,6.0,-0.54,-0.53,-0.55,11.1,355.5
32,33,8.66,8.66,31.45,31.63,-0.81,-0.79,-0.81,11.1,366.6
33,34,8.39,8.39,36.13,35.53,-0.97,-0.96,-0.96,11.1,377.6
34,35,6.67,6.67,33.44,33.08,-0.74,-0.79,-0.77,11.1,388.7
35,36,8.1,8.1,24.44,25.26,-0.99,-0.99,-0.99,11.0,399.7
36,37,6.78,6.78,15.88,16.95,-0.99,-1.0,-0.99,11.2,410.9
37,38,7.7,7.7,36.95,37.58,-0.97,-0.96,-0.97,11.2,422.1
38,39,6.37,6.37,9.12,9.3,-0.97,-0.96,-0.96,11.1,433.2
39,40,5.79,5.79,31.53,31.25,-0.9,-0.93,-0.9,11.0,444.2
40,41,6.39,6.39,10.2,10.96,-0.95,-0.91,-0.93,11.0,455.2
41,42,6.82,6.82,10.72,11.45,-0.83,-0.78,-0.77,11.0,466.2
42,43,6.12,6.12,8.79,9.78,-0.89,-0.93,-0.86,11.0,477.2
43,44,6.38,6.38,15.23,15.49,-0.79,-0.7,-0.71,11.1,488.3
44,45,5.05,5.05,29.01,29.52,-0.54,-0.61,-0.61,11.0,499.3
45,46,5.45,5.45,5.46,5.77,-0.63,-0.6,-0.58,11.0,510.3
46,47,6.98,6.98,23.56,24.19,-0.99,-0.99,-0.99,11.0,521.3
47,48,8.36,8.36,57.58,57.58,-0.94,-0.91,-0.94,11.5,532.7
48,49,9.3,9.3,28.86,27.66,-0.64,-0.7,-0.63,11.3,544.1
49,50,6.35,6.35,28.32,27.85,-0.65,-0.71,-0.69,11.4,555.5
50,51,5.59,5.59,7.41,8.55,-0.68,-0.52,-0.64,10.9,566.5
51,52,5.46,5.46,17.44,18.13,-0.95,-0.91,-0.94,11.4,577.9
