,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,7.79,5.42,2.9,2.92,-1.0,-1.0,-1.0,25.2,25.2
1,2,5.81,3.63,2.69,2.73,-1.0,-1.0,-1.0,24.4,49.5
2,3,4.58,2.73,2.91,2.92,-0.98,-0.97,-0.98,24.5,74.0
3,4,4.18,2.56,4.17,4.51,-0.78,-0.75,-0.85,24.5,98.5
4,5,4.23,2.63,4.81,4.46,-0.99,-0.99,-0.98,24.4,122.9
5,6,4.2,2.8,2.31,2.66,-0.85,-0.84,-0.9,24.6,147.5
6,7,4.22,2.75,2.3,2.54,-0.89,-0.9,-0.92,24.6,172.1
7,8,4.03,2.53,2.22,2.59,-0.79,-0.8,-0.87,24.2,196.2
8,9,3.77,2.36,3.56,3.27,-0.99,-0.99,-0.98,24.7,220.9
9,10,3.61,2.4,5.31,5.07,-1.0,-1.0,-1.0,24.4,245.3
10,11,3.6,2.41,4.62,4.34,-0.84,-0.86,-0.84,24.7,270.0
11,12,3.52,2.42,2.34,2.21,-0.95,-0.95,-0.89,24.2,294.2
12,13,3.26,2.2,5.38,4.75,-0.82,-0.79,-0.73,24.5,318.7
13,14,3.35,2.38,4.17,4.39,-1.0,-1.0,-1.0,24.6,343.3
14,15,3.16,2.09,10.36,9.98,-0.86,-0.84,-0.85,24.3,367.6
15,16,3.1,2.16,3.01,2.78,-0.53,-0.56,-0.56,24.4,392.0
16,17,3.55,2.42,2.39,2.37,-0.87,-0.87,-0.89,24.4,416.4
17,18,3.18,2.21,5.29,4.74,-0.74,-0.71,-0.76,24.4,440.8
18,19,3.05,2.09,6.44,6.12,-0.97,-0.97,-0.96,24.5,465.3
19,20,3.14,2.16,6.89,8.09,-0.57,-0.56,-0.09,24.4,489.6
20,21,3.0,2.02,2.82,2.68,-0.35,-0.28,-0.36,24.4,514.0
21,22,2.82,2.03,3.28,3.04,-0.95,-0.96,-0.92,24.3,538.3
22,23,2.8,2.11,3.52,3.85,-0.93,-0.92,-0.92,24.3,562.6
23,24,3.06,2.15,2.12,2.03,-0.9,-0.87,-0.82,24.5,587.1
24,25,3.08,2.25,3.18,3.61,-0.86,-0.81,-0.91,24.4,611.6
25,26,3.41,2.39,1.97,1.75,-0.86,-0.84,-0.8,24.4,636.0
26,27,3.02,2.16,4.93,4.54,-0.96,-0.96,-0.92,24.3,660.3
27,28,3.14,2.17,1.77,2.06,-0.78,-0.72,-0.8,24.4,684.7
28,29,3.09,2.21,1.81,1.74,-0.74,-0.73,-0.53,24.3,709.0
29,30,2.95,2.09,1.9,2.24,-0.43,-0.41,-0.66,24.2,733.2
30,31,2.69,2.03,2.5,2.81,-0.27,-0.26,-0.6,24.3,757.5
31,32,2.86,2.1,3.95,3.53,-0.7,-0.65,-0.55,24.6,782.1
32,33,2.58,1.87,4.19,3.88,-0.69,-0.68,-0.67,24.5,806.6
33,34,2.7,2.05,3.66,4.11,-0.75,-0.74,-0.77,24.3,830.9
34,35,2.8,2.16,2.16,2.66,-0.68,-0.58,-0.72,24.9,855.8
35,36,2.96,2.1,7.44,7.22,-0.93,-0.93,-0.94,24.3,880.1
36,37,2.78,2.02,1.92,2.18,-0.65,-0.6,-0.5,24.2,904.3
37,38,2.74,2.0,2.61,2.7,-0.15,-0.18,-0.47,24.3,928.6
38,39,2.71,2.03,1.52,1.88,-0.54,-0.49,-0.58,24.2,952.8
39,40,2.38,1.93,1.97,1.89,-0.49,-0.38,-0.43,24.4,977.2
40,41,2.47,1.85,6.31,5.86,-0.91,-0.91,-0.84,24.2,1001.3
41,42,2.6,2.05,4.12,4.32,-0.97,-0.86,-1.0,24.4,1025.8
42,43,2.55,1.94,3.53,4.1,-0.28,-0.37,-0.54,24.5,1050.3
43,44,2.52,1.91,1.68,1.83,-0.55,-0.5,-0.62,24.2,1074.5
44,45,2.38,1.87,1.83,1.99,-0.35,-0.36,-0.53,24.3,1098.8
45,46,2.2,1.87,2.11,2.5,-0.38,-0.34,-0.55,24.3,1123.1
46,47,2.23,1.84,3.58,4.06,-0.79,-0.74,-0.84,24.4,1147.5
47,48,2.21,1.77,5.34,4.53,-0.79,-0.78,-0.65,24.4,1171.9
48,49,2.31,1.83,2.63,2.86,-0.46,-0.43,-0.6,24.7,1196.6
49,50,2.22,1.83,3.13,2.63,-0.58,-0.6,-0.41,24.6,1221.2
50,51,2.44,2.0,2.04,2.04,-0.14,-0.22,-0.42,24.4,1245.6
51,52,2.65,2.18,3.18,3.06,0.3,0.11,-0.11,24.2,1269.9
52,53,2.53,2.03,8.5,7.9,-0.89,-0.87,-0.83,24.5,1294.3
53,54,1.96,1.91,5.86,6.56,-0.33,-0.6,-0.54,24.1,1318.5
54,55,2.52,1.78,2.57,2.06,-0.03,-0.18,-0.2,24.3,1342.8
55,56,2.41,2.17,7.43,6.41,0.06,-0.2,-0.16,24.2,1366.9
56,57,2.15,2.04,3.01,2.76,0.39,0.1,-0.06,24.5,1391.5
57,58,2.1,2.15,3.08,3.66,0.12,-0.08,-0.3,24.7,1416.2
58,59,2.06,1.95,3.93,3.28,0.03,-0.17,-0.29,24.8,1441.0
59,60,2.24,2.05,3.14,2.82,0.29,0.05,-0.0,24.5,1465.5
60,61,2.25,2.17,3.2,3.83,0.53,0.24,0.23,23.9,1489.4
61,62,1.92,2.08,7.02,6.51,-0.54,-0.67,-0.64,24.5,1513.9
