,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,45.82,30.6,131.51,131.9,-0.61,-0.69,-0.62,36.8,36.8
1,2,19.17,15.04,15.0,17.9,-0.07,-0.03,-0.07,36.3,73.1
2,3,15.51,14.11,43.37,43.84,-1.0,-0.99,-1.0,36.3,109.4
3,4,18.12,14.94,31.09,31.33,-0.95,-0.95,-0.95,36.2,145.7
4,5,14.39,13.79,38.67,38.6,-0.96,-0.98,-0.97,36.2,181.9
5,6,16.57,13.89,106.87,106.35,-1.0,-1.0,-1.0,36.3,218.2
6,7,18.53,16.27,27.65,27.75,-0.99,-0.99,-0.98,36.3,254.5
7,8,14.13,12.4,37.57,37.95,-0.83,-0.9,-0.84,36.2,290.7
8,9,14.31,13.35,12.3,15.95,0.29,0.34,0.23,36.3,327.0
9,10,12.94,11.82,14.9,14.79,-0.76,-0.79,-0.72,36.3,363.3
10,11,14.72,13.59,71.14,70.77,-0.99,-1.0,-1.0,36.3,399.6
11,12,12.41,11.56,21.19,21.22,-0.91,-0.96,-0.92,36.3,435.9
12,13,12.22,11.73,15.44,15.77,-0.79,-0.87,-0.79,36.2,472.1
13,14,11.6,11.08,50.1,50.18,-0.93,-0.97,-0.95,36.1,508.2
14,15,11.43,11.05,27.48,27.27,-0.97,-0.99,-0.99,36.2,544.4
15,16,11.62,10.71,32.8,32.64,-0.79,-0.88,-0.79,36.2,580.6
16,17,11.23,11.56,28.79,28.28,-0.78,-0.66,-0.67,36.3,616.9
17,18,11.88,11.59,16.51,16.44,-0.95,-0.98,-0.95,36.3,653.2
18,19,11.51,11.16,8.57,8.25,-0.52,-0.51,-0.4,36.3,689.5
19,20,13.42,11.75,10.22,11.47,0.11,0.16,0.16,36.3,725.9
20,21,11.71,11.56,21.97,21.58,-0.83,-0.83,-0.81,36.2,762.1
21,22,10.0,10.01,43.76,43.28,-0.93,-0.98,-0.96,36.2,798.3
22,23,11.46,12.33,30.67,30.09,-0.99,-1.0,-1.0,36.3,834.6
23,24,11.56,10.89,63.48,64.04,0.32,0.33,0.27,36.3,870.8
24,25,12.78,11.75,10.47,11.05,-0.14,-0.09,-0.07,36.3,907.1
25,26,10.46,10.11,5.84,7.27,-0.51,-0.6,-0.47,36.3,943.4
26,27,10.42,10.15,45.73,45.38,-0.97,-0.99,-0.98,36.3,979.7
27,28,9.53,9.6,43.31,43.53,-0.84,-0.92,-0.86,36.3,1016.0
28,29,9.72,10.21,9.43,9.34,-0.93,-0.96,-0.9,36.4,1052.4
29,30,9.47,9.09,8.43,8.34,-0.87,-0.91,-0.82,36.3,1088.7
30,31,10.2,10.39,17.61,16.64,-0.4,-0.39,-0.29,36.4,1125.1
31,32,9.8,9.6,33.8,32.16,-0.13,-0.07,-0.02,36.3,1161.4
32,33,11.67,11.28,27.44,27.66,-0.81,-0.88,-0.78,36.3,1197.7
33,34,9.21,9.02,19.42,19.78,-0.48,-0.61,-0.48,36.3,1234.0
34,35,10.01,10.29,32.72,32.18,-0.43,-0.35,-0.32,36.3,1270.3
35,36,9.61,9.66,18.09,18.19,-0.86,-0.92,-0.85,36.4,1306.7
36,37,11.03,10.77,7.04,7.83,0.02,0.1,0.03,36.3,1343.1
37,38,9.0,9.28,29.19,29.2,-0.81,-0.88,-0.82,36.4,1379.5
38,39,10.94,10.48,6.27,7.32,0.2,0.26,0.2,36.4,1415.9
39,40,10.99,10.38,19.35,19.53,-0.4,-0.49,-0.38,36.4,1452.2
40,41,8.98,8.78,38.14,38.87,-0.04,-0.08,-0.04,36.4,1488.6
41,42,9.61,10.15,26.62,26.64,-0.88,-0.92,-0.88,36.4,1525.0
42,43,9.19,9.17,19.69,19.13,-0.27,-0.21,-0.17,36.4,1561.4
43,44,9.34,9.19,27.32,27.02,-0.98,-0.99,-0.98,36.3,1597.7
44,45,9.2,9.56,36.07,36.19,-0.59,-0.66,-0.51,36.4,1634.1
45,46,9.34,9.44,31.53,32.09,-0.98,-0.98,-0.99,36.4,1670.5
