,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,58.93,41.33,50.21,50.52,-1.0,-1.0,-1.0,26.8,26.8
1,2,25.88,17.88,32.86,32.83,-0.99,-0.99,-0.99,26.4,53.2
2,3,24.78,19.14,10.68,11.24,-0.58,-0.71,-0.61,26.4,79.6
3,4,18.57,15.82,76.42,82.69,0.3,0.27,0.26,26.4,106.1
4,5,20.39,15.38,56.69,57.01,-0.98,-0.98,-0.98,26.5,132.5
5,6,17.23,15.15,30.06,26.88,-0.41,-0.63,-0.42,26.5,159.0
6,7,17.27,14.61,19.53,21.06,-0.87,-0.92,-0.88,26.3,185.3
7,8,14.56,13.2,73.97,75.64,-0.94,-0.96,-0.94,26.4,211.7
8,9,13.18,12.33,8.26,6.89,-0.73,-0.81,-0.72,26.5,238.2
9,10,13.15,12.25,17.94,18.13,-0.99,-0.99,-0.99,26.5,264.8
10,11,14.42,12.11,63.79,65.87,-0.89,-0.93,-0.91,26.5,291.3
11,12,12.01,11.12,20.03,20.89,-0.95,-0.97,-0.97,26.5,317.8
12,13,10.96,11.13,37.53,37.72,-1.0,-1.0,-1.0,26.6,344.3
13,14,13.46,12.49,27.34,24.97,-0.84,-0.9,-0.81,26.6,370.9
14,15,11.3,10.91,7.88,10.25,-0.37,-0.48,-0.34,26.6,397.5
15,16,10.17,10.33,37.37,38.27,-0.98,-0.99,-0.98,26.7,424.2
16,17,13.16,12.19,20.28,17.58,-0.22,-0.42,-0.09,26.6,450.8
17,18,12.42,11.69,10.38,8.37,-0.54,-0.67,-0.42,26.6,477.4
18,19,13.88,13.09,15.0,13.58,-0.57,-0.63,-0.61,26.6,504.0
19,20,15.07,12.65,7.51,7.85,0.05,-0.05,0.11,26.5,530.5
20,21,12.59,11.57,21.78,22.03,-0.99,-0.99,-0.99,26.6,557.0
21,22,10.14,9.9,12.75,13.66,-0.94,-0.96,-0.96,26.7,583.7
22,23,11.53,10.8,27.9,24.81,-0.65,-0.78,-0.57,26.5,610.2
23,24,12.01,11.39,10.67,9.08,0.11,0.02,0.08,26.7,636.8
24,25,10.95,10.59,30.54,28.83,-0.91,-0.95,-0.89,26.6,663.4
25,26,13.26,12.62,15.11,12.45,-0.37,-0.54,-0.29,26.6,690.0
26,27,11.43,10.33,63.29,63.97,-0.99,-0.99,-0.99,26.5,716.5
