,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,44.62,28.75,38.32,37.59,-1.0,-1.0,-1.0,27.0,27.0
1,2,19.43,15.24,70.69,71.67,0.02,0.14,0.12,26.5,53.5
2,3,16.89,15.25,20.16,20.87,-0.42,-0.47,-0.55,26.6,80.1
3,4,14.39,12.64,11.44,11.78,-0.42,-0.44,-0.46,26.6,106.7
4,5,15.66,14.14,11.02,11.65,-0.57,-0.54,-0.57,26.6,133.3
5,6,15.28,13.28,36.14,36.0,-0.93,-0.96,-0.94,26.6,159.9
6,7,13.34,12.79,22.08,21.33,-0.25,-0.22,-0.18,26.6,186.5
7,8,13.29,12.37,17.43,16.36,0.46,0.46,0.37,26.4,212.9
8,9,12.6,12.65,7.42,7.91,-0.64,-0.58,-0.58,26.5,239.5
9,10,15.26,14.48,11.21,10.57,-0.16,-0.21,-0.35,26.4,265.9
10,11,13.42,12.87,14.99,14.1,0.29,0.28,0.16,26.5,292.4
11,12,12.91,11.21,25.86,25.2,-0.89,-0.94,-0.89,26.4,318.9
12,13,13.5,11.82,29.04,28.62,-0.76,-0.77,-0.72,26.7,345.6
13,14,11.9,11.55,33.41,33.41,-0.96,-0.98,-0.97,26.5,372.0
14,15,10.95,10.82,28.23,28.57,-0.98,-0.99,-0.99,26.5,398.5
15,16,12.2,10.63,13.01,11.27,-0.08,-0.12,-0.08,26.5,425.0
16,17,11.79,11.52,39.68,38.87,-0.47,-0.4,-0.35,26.6,451.6
17,18,12.84,12.21,12.07,12.98,0.1,0.14,-0.01,26.6,478.3
18,19,11.55,11.29,29.07,28.57,-0.98,-0.99,-0.99,26.5,504.7
19,20,10.41,10.28,15.64,15.57,-0.95,-0.96,-0.95,26.6,531.3
20,21,11.48,11.34,40.8,40.09,-0.99,-1.0,-0.99,26.6,557.9
21,22,13.46,12.87,5.97,6.74,-0.39,-0.36,-0.38,26.4,584.3
22,23,11.4,10.27,32.43,32.42,-0.98,-0.99,-0.98,26.6,610.9
23,24,11.05,10.5,20.83,21.88,-0.74,-0.77,-0.81,26.5,637.4
24,25,10.72,10.1,11.07,10.72,-0.56,-0.49,-0.46,26.5,663.9
25,26,11.28,10.22,38.54,37.9,-0.98,-0.99,-0.98,26.6,690.5
26,27,10.53,10.22,21.75,23.19,-0.66,-0.65,-0.77,26.5,717.1
27,28,10.55,10.18,19.75,21.16,-0.61,-0.59,-0.72,26.5,743.5
28,29,9.13,9.03,17.25,18.21,-0.43,-0.42,-0.51,26.5,770.0
