,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,32.25,32.25,83.53,82.08,-0.83,-0.86,-0.89,36.5,36.5
1,2,16.05,16.05,12.72,14.36,-0.92,-0.93,-0.95,36.0,72.5
2,3,14.05,14.05,21.9,22.6,-1.0,-1.0,-1.0,36.0,108.5
3,4,13.98,13.98,34.13,35.1,-0.93,-0.95,-0.96,36.0,144.5
4,5,13.37,13.37,8.99,11.29,-0.55,-0.57,-0.74,36.0,180.4
5,6,11.46,11.46,12.6,12.23,-0.97,-0.97,-0.97,35.9,216.4
6,7,11.41,11.41,34.49,34.98,-0.99,-0.99,-0.98,35.9,252.3
7,8,10.54,10.54,17.35,18.51,-0.8,-0.8,-0.86,35.9,288.2
8,9,10.12,10.12,21.55,22.27,-0.59,-0.58,-0.75,36.0,324.2
9,10,10.93,10.93,10.46,10.4,-0.94,-0.95,-0.95,36.2,360.4
10,11,10.61,10.61,35.04,35.25,-0.92,-0.95,-0.95,36.1,396.5
11,12,10.39,10.39,15.63,17.12,-0.85,-0.89,-0.9,36.1,432.6
12,13,9.69,9.69,44.84,45.15,-0.99,-0.99,-0.99,36.1,468.8
13,14,10.02,10.02,24.61,25.34,-0.99,-0.99,-0.99,36.1,504.9
14,15,10.82,10.82,52.29,52.51,-0.99,-0.99,-0.99,36.0,540.9
15,16,9.23,9.23,19.78,19.96,-0.99,-0.99,-0.99,36.0,576.9
16,17,9.66,9.66,30.23,29.7,-1.0,-1.0,-1.0,36.1,613.0
17,18,11.87,11.87,52.11,52.25,-0.99,-0.99,-0.99,36.0,649.0
18,19,10.28,10.28,29.14,28.74,-0.95,-0.96,-0.97,36.1,685.2
19,20,9.35,9.35,23.56,23.84,-1.0,-1.0,-1.0,36.0,721.2
20,21,9.3,9.3,8.26,8.77,-0.79,-0.86,-0.84,36.1,757.3
21,22,9.44,9.44,14.77,16.02,-0.58,-0.64,-0.74,36.0,793.2
22,23,8.54,8.54,13.33,14.08,-0.89,-0.9,-0.92,35.9,829.1
23,24,9.42,9.42,16.82,17.3,-0.85,-0.92,-0.9,36.0,865.1
24,25,10.43,10.43,28.45,28.39,-0.99,-0.99,-1.0,36.0,901.2
25,26,8.58,8.58,8.98,8.94,-0.9,-0.94,-0.92,36.0,937.2
26,27,8.29,8.29,9.12,9.14,-0.91,-0.92,-0.93,36.1,973.2
27,28,8.5,8.5,28.21,28.51,-0.99,-0.99,-0.99,36.0,1009.2
28,29,8.07,8.07,22.97,24.55,-0.1,-0.08,-0.44,36.0,1045.2
29,30,8.41,8.41,34.83,35.1,-0.66,-0.79,-0.81,36.0,1081.2
30,31,8.24,8.24,14.67,15.38,-0.88,-0.93,-0.91,36.1,1117.3
31,32,7.82,7.82,43.62,43.54,-0.96,-0.97,-0.98,36.1,1153.3
32,33,8.07,8.07,10.85,11.16,-0.35,-0.39,-0.54,36.1,1189.4
33,34,8.43,8.43,33.69,34.06,-0.99,-0.99,-0.99,36.1,1225.4
34,35,8.02,8.02,9.97,9.32,-0.92,-0.91,-0.93,36.0,1261.5
35,36,8.25,8.25,14.73,15.94,-0.79,-0.8,-0.87,35.9,1297.4
36,37,7.78,7.78,25.46,25.79,-1.0,-1.0,-1.0,36.0,1333.4
37,38,9.91,9.91,25.94,25.74,-0.99,-1.0,-1.0,36.0,1369.4
38,39,8.79,8.79,25.1,24.84,-1.0,-1.0,-1.0,36.1,1405.5
39,40,9.13,9.13,17.31,18.18,-0.97,-0.98,-0.98,36.0,1441.5
40,41,8.6,8.6,7.02,7.38,-0.4,-0.43,-0.56,36.0,1477.6
41,42,7.67,7.67,17.54,17.56,-0.98,-0.99,-0.99,36.0,1513.6
42,43,7.94,7.94,5.52,6.61,-0.33,-0.44,-0.52,36.0,1549.5
43,44,7.89,7.89,7.49,6.49,-0.86,-0.88,-0.9,36.0,1585.5
44,45,8.0,8.0,19.19,21.02,-0.37,-0.34,-0.54,36.0,1621.5
45,46,7.56,7.56,26.5,26.77,-0.73,-0.82,-0.79,36.1,1657.5
46,47,7.65,7.65,48.19,48.7,-0.8,-0.8,-0.9,35.9,1693.5
47,48,7.85,7.85,10.85,10.88,-0.96,-0.97,-0.97,36.0,1729.5
48,49,8.61,8.61,25.87,26.49,-0.98,-0.99,-0.99,35.8,1765.3
49,50,8.84,8.84,10.0,10.67,-0.56,-0.56,-0.7,35.9,1801.2
50,51,8.14,8.14,18.18,18.2,-0.96,-0.96,-0.97,36.0,1837.2
51,52,7.34,7.34,27.54,27.37,-0.97,-0.98,-0.98,36.0,1873.2
52,53,7.41,7.41,10.43,9.74,-0.96,-0.97,-0.97,36.0,1909.2
53,54,8.43,8.43,6.86,7.83,0.09,0.0,-0.1,35.9,1945.1
54,55,7.35,7.35,16.65,16.65,-0.88,-0.94,-0.91,35.9,1981.0
55,56,7.48,7.48,18.94,18.73,-0.93,-0.96,-0.95,36.0,2017.0
56,57,7.69,7.69,12.51,12.44,-0.98,-0.98,-0.98,35.9,2052.9
57,58,7.39,7.39,12.36,12.78,0.27,0.3,0.1,36.1,2088.9
58,59,7.17,7.17,7.29,7.61,-0.66,-0.78,-0.7,35.9,2124.9
59,60,7.94,7.94,5.69,5.88,-0.36,-0.43,-0.48,35.9,2160.8
60,61,6.73,6.73,5.14,5.51,-0.35,-0.39,-0.41,36.0,2196.8
61,62,6.88,6.88,13.5,13.53,-0.99,-0.99,-1.0,36.1,2232.9
62,63,6.9,6.9,14.92,13.91,-0.82,-0.84,-0.84,35.9,2268.8
63,64,7.36,7.36,26.88,27.23,-0.97,-0.98,-0.98,35.9,2304.7
64,65,6.72,6.72,14.13,15.34,-0.34,-0.36,-0.52,36.0,2340.7
65,66,7.11,7.11,27.29,27.47,-0.96,-0.97,-0.96,36.0,2376.8
66,67,7.23,7.23,11.69,10.88,-0.59,-0.66,-0.57,35.9,2412.6
67,68,7.6,7.6,28.65,31.03,-0.33,-0.26,-0.57,36.0,2448.6
68,69,7.06,7.06,7.33,6.25,-0.87,-0.86,-0.86,35.9,2484.5
69,70,7.79,7.79,23.16,23.65,-0.99,-0.99,-0.99,36.0,2520.5
70,71,7.39,7.39,12.59,13.86,-0.9,-0.94,-0.92,35.9,2556.4
71,72,7.07,7.07,62.25,61.87,-0.96,-0.97,-0.98,36.0,2592.4
72,73,7.12,7.12,34.57,34.91,-0.98,-0.99,-0.98,36.0,2628.4
73,74,6.67,6.67,13.29,12.88,-0.97,-0.97,-0.97,36.0,2664.3
74,75,6.93,6.93,20.36,20.53,-0.98,-0.98,-0.98,36.0,2700.4
75,76,6.56,6.56,15.24,14.59,-0.32,-0.41,-0.42,36.1,2736.4
76,77,6.66,6.66,31.52,31.51,-0.95,-0.95,-0.97,36.0,2772.4
77,78,6.68,6.68,28.24,29.1,-0.8,-0.81,-0.9,36.1,2808.5
78,79,6.92,6.92,10.56,11.27,0.1,0.03,-0.18,36.0,2844.5
79,80,7.08,7.08,30.17,30.68,-0.91,-0.95,-0.92,36.0,2880.5
80,81,7.33,7.33,15.61,16.77,-0.48,-0.49,-0.61,36.0,2916.5
81,82,7.11,7.11,4.94,5.41,-0.14,-0.27,-0.3,36.0,2952.5
82,83,7.06,7.06,6.46,5.94,0.04,-0.09,-0.05,36.0,2988.5
83,84,6.69,6.69,15.27,15.84,-0.98,-0.98,-0.98,36.0,3024.4
84,85,6.41,6.41,13.17,12.29,-0.83,-0.86,-0.84,36.0,3060.4
85,86,6.73,6.73,13.41,12.41,-0.67,-0.75,-0.68,36.0,3096.4
86,87,6.64,6.64,4.58,4.75,-0.01,-0.09,-0.1,36.0,3132.4
87,88,6.29,6.29,13.46,12.99,-0.91,-0.93,-0.92,36.0,3168.4
88,89,7.26,7.26,4.51,4.47,-0.27,-0.36,-0.29,36.0,3204.4
89,90,6.95,6.95,5.58,4.97,-0.38,-0.46,-0.33,36.0,3240.4
90,91,6.49,6.49,7.24,8.03,-0.37,-0.34,-0.47,36.0,3276.4
91,92,6.76,6.76,10.75,10.24,-0.78,-0.81,-0.77,35.9,3312.2
92,93,7.45,7.45,11.38,12.34,-0.43,-0.37,-0.56,35.9,3348.2
93,94,6.8,6.8,23.73,24.31,-1.0,-1.0,-1.0,36.1,3384.3
