,lambda_val,correlation
0,1.0,-0.15712670981884003
1,1.4,0.1498375938584407
2,1.0,-0.2484545713911454
3,1.4,0.096921054723983
4,1.4,0.1224959169824918
5,1.0,-0.04304864443838596
6,1.0,0.06702544369424383
7,1.0,0.023841191393633682
8,1.0,0.08310434718926749
9,1.0,-0.02037067686129982
10,1.0,-0.01073092136842509
11,1.0588516091594546,0.0231046547802786
12,1.0569645968516974,0.03219592751702294
13,0.9310591987236996,-0.047902725016077355
14,0.967746549482617,-0.03420589429636796
15,0.9893008758530782,-0.012311821444503343
16,0.983374540415022,-0.029771436248362683
17,0.997642614376698,-0.048049763310700655
18,1.0086388556218222,-0.042038912419229746
19,1.0307432908335956,-0.014809236202078562
20,1.034518404622841,-0.012443243215481441
21,1.0394650740875782,0.002605869589994351
22,1.0445059074205227,-0.008764356413545707
23,1.0713857514917227,0.0145687370095402
24,1.0562261501080101,-0.04007429303601384
25,1.077737552825486,0.0003582287269333998
