,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,26.21,26.21,26.91,26.73,-1.0,-1.0,-0.99,27.2,27.2
1,2,14.46,14.46,34.04,34.25,-1.0,-1.0,-1.0,26.6,53.8
2,3,13.2,13.2,19.64,18.39,-0.98,-0.98,-0.94,26.6,80.3
3,4,11.72,11.72,52.65,52.15,-0.97,-0.98,-0.98,26.7,107.1
4,5,11.08,11.08,9.68,10.32,-0.87,-0.9,-0.82,26.8,133.9
5,6,9.85,9.85,16.74,19.7,-0.67,-0.74,-0.62,26.6,160.4
6,7,11.64,11.64,30.44,31.78,-0.92,-0.96,-0.92,26.6,187.0
7,8,12.13,12.13,46.07,45.62,-0.99,-1.0,-0.99,26.7,213.7
8,9,10.39,10.39,10.82,9.47,-0.95,-0.96,-0.91,26.7,240.4
9,10,9.52,9.52,11.23,12.48,-0.92,-0.94,-0.91,26.7,267.1
10,11,9.17,9.17,29.17,28.06,-1.0,-1.0,-0.99,26.5,293.7
11,12,10.35,10.35,51.17,57.62,0.61,0.51,0.49,26.7,320.4
12,13,9.45,9.45,15.68,15.13,-1.0,-1.0,-0.99,26.6,347.0
13,14,10.4,10.4,10.78,10.51,-0.97,-0.97,-0.9,26.8,373.8
14,15,8.57,8.57,33.88,33.0,-1.0,-1.0,-0.99,26.7,400.5
15,16,10.26,10.26,35.55,34.67,-1.0,-1.0,-1.0,26.6,427.1
16,17,9.85,9.85,18.15,16.25,-0.92,-0.92,-0.79,26.7,453.8
17,18,8.84,8.84,58.25,60.63,-0.54,-0.75,-0.64,26.7,480.4
18,19,9.27,9.27,29.61,30.08,-1.0,-1.0,-1.0,26.6,507.1
19,20,9.24,9.24,9.47,8.96,-0.93,-0.95,-0.86,26.8,533.8
20,21,9.04,9.04,23.39,21.24,-0.94,-0.95,-0.87,26.8,560.6
21,22,9.45,9.45,13.52,11.92,-0.95,-0.94,-0.82,26.7,587.3
22,23,7.87,7.87,13.96,13.22,-0.99,-0.98,-0.94,26.6,613.9
23,24,8.39,8.39,16.7,13.95,-0.79,-0.82,-0.58,26.5,640.4
24,25,8.72,8.72,27.36,25.58,-0.88,-0.88,-0.66,26.7,667.0
