,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,7.64,5.75,20.27,20.67,-0.64,-0.62,-0.61,30.7,30.7
1,2,5.66,4.46,4.82,4.86,-0.4,-0.49,-0.25,30.3,61.0
2,3,6.54,5.08,12.72,13.78,-0.91,-0.88,-0.96,30.3,91.3
3,4,5.78,4.51,4.54,4.5,-0.66,-0.61,-0.62,30.2,121.5
4,5,6.5,5.18,7.08,7.83,-0.86,-0.82,-0.89,30.4,151.9
5,6,5.86,4.54,6.03,6.33,-0.38,-0.44,-0.39,30.5,182.4
6,7,5.86,4.61,5.4,5.75,-0.97,-0.97,-0.98,30.8,213.2
7,8,5.61,4.46,6.05,6.34,-0.63,-0.63,-0.69,31.0,244.2
8,9,6.48,5.15,8.68,7.99,-0.64,-0.73,-0.5,30.8,275.0
9,10,6.01,4.78,4.32,3.35,-0.59,-0.65,-0.56,30.5,305.5
10,11,5.88,4.57,5.14,4.87,-0.81,-0.81,-0.82,30.5,336.0
11,12,5.91,4.48,4.63,4.65,-0.55,-0.54,-0.6,30.4,366.4
12,13,5.96,4.72,7.42,7.95,-0.31,-0.31,-0.35,30.4,396.8
13,14,5.72,4.53,3.93,3.17,-0.57,-0.58,-0.58,30.5,427.3
14,15,5.32,4.3,5.07,5.8,-0.91,-0.9,-0.94,30.5,457.7
15,16,5.65,4.47,4.24,4.18,-0.42,-0.64,-0.31,30.4,488.2
16,17,5.28,4.18,4.79,3.98,-0.87,-0.86,-0.89,30.6,518.8
17,18,5.11,3.96,4.29,4.2,-0.85,-0.83,-0.86,30.5,549.3
18,19,5.09,4.3,5.92,5.16,-0.44,-0.55,-0.44,30.5,579.8
19,20,5.43,4.44,6.93,6.57,-0.18,-0.23,-0.24,30.3,610.1
20,21,4.85,3.97,4.53,5.11,-0.69,-0.69,-0.75,30.5,640.5
21,22,4.61,3.93,3.13,3.16,-0.56,-0.58,-0.69,30.4,671.0
22,23,4.69,3.85,4.47,4.45,0.01,-0.26,0.06,30.4,701.4
23,24,5.38,4.39,4.53,4.01,-0.26,-0.34,-0.35,30.2,731.5
24,25,4.79,4.15,4.05,4.03,-0.89,-0.88,-0.88,30.3,761.8
25,26,4.98,3.82,4.5,4.14,-0.57,-0.61,-0.61,30.5,792.3
26,27,4.86,4.06,4.09,3.61,-0.17,-0.39,-0.15,31.0,823.3
27,28,5.02,4.09,4.69,4.7,-0.33,-0.33,-0.49,30.3,853.6
28,29,5.12,4.32,3.62,3.39,-0.71,-0.69,-0.72,30.5,884.1
29,30,4.85,4.0,3.97,4.28,-0.56,-0.56,-0.59,30.3,914.4
30,31,4.74,3.95,4.25,4.14,-0.18,-0.24,-0.42,30.2,944.5
31,32,4.37,3.77,3.91,3.73,-0.42,-0.6,-0.33,30.1,974.7
32,33,4.95,3.94,3.72,3.7,-0.29,-0.28,-0.4,30.4,1005.1
33,34,4.27,3.78,6.74,7.04,0.2,0.16,0.05,30.0,1035.1
34,35,4.71,4.08,3.39,3.44,-0.03,-0.13,-0.26,30.6,1065.7
35,36,4.69,3.87,7.51,7.58,-0.22,-0.25,-0.38,30.6,1096.3
36,37,4.58,3.99,3.96,3.52,0.06,0.02,-0.12,30.5,1126.8
37,38,4.41,3.79,3.84,3.32,-0.16,-0.31,-0.24,30.8,1157.6
38,39,4.58,3.81,3.92,3.7,0.06,-0.07,-0.08,30.4,1188.0
