,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,5.54,5.54,8.4,7.71,-0.83,-0.77,-0.86,24.1,24.1
1,2,4.68,4.68,4.09,4.29,-0.73,-0.69,-0.77,24.0,48.1
2,3,4.33,4.33,6.15,6.36,-1.0,-1.0,-1.0,24.1,72.2
3,4,4.68,4.68,4.47,4.74,-0.91,-0.91,-0.91,24.2,96.5
4,5,4.28,4.28,6.51,6.97,-0.94,-0.93,-0.95,24.3,120.7
5,6,4.62,4.62,3.78,3.73,-0.9,-0.88,-0.91,24.3,145.0
6,7,4.29,4.29,3.75,3.76,-0.87,-0.84,-0.88,24.1,169.1
7,8,4.32,4.32,3.88,4.15,-0.84,-0.81,-0.86,24.2,193.3
8,9,4.17,4.17,4.1,4.39,-0.92,-0.92,-0.93,23.9,217.2
9,10,4.27,4.27,4.32,4.62,-0.78,-0.72,-0.81,24.1,241.4
10,11,4.29,4.29,5.87,6.39,-0.96,-0.95,-0.97,24.0,265.4
11,12,4.08,4.08,7.39,7.64,-0.92,-0.89,-0.92,23.9,289.3
12,13,4.03,4.03,5.32,6.19,-0.93,-0.93,-0.95,24.1,313.4
13,14,4.07,4.07,5.19,5.41,-0.93,-0.94,-0.93,24.0,337.4
14,15,3.8,3.8,3.27,3.51,-0.75,-0.73,-0.8,24.2,361.7
15,16,3.84,3.84,3.48,4.13,-0.82,-0.8,-0.86,24.2,385.8
16,17,3.84,3.84,5.54,5.95,-0.95,-0.95,-0.96,24.2,410.0
17,18,3.87,3.87,4.92,5.47,-0.92,-0.92,-0.94,24.2,434.2
18,19,3.56,3.56,3.48,3.57,-0.82,-0.78,-0.83,24.1,458.4
19,20,3.87,3.87,3.11,3.52,-0.78,-0.76,-0.83,24.1,482.5
20,21,3.56,3.56,3.02,3.16,-0.65,-0.6,-0.74,24.2,506.6
21,22,3.69,3.69,4.14,4.51,-0.92,-0.89,-0.93,24.2,530.9
22,23,3.92,3.92,3.9,4.07,-0.73,-0.7,-0.81,24.2,555.1
23,24,3.71,3.71,3.22,3.98,-0.87,-0.85,-0.9,24.1,579.3
24,25,3.73,3.73,3.01,3.39,-0.52,-0.49,-0.67,24.1,603.3
25,26,3.93,3.93,3.88,4.41,-0.87,-0.83,-0.89,24.1,627.5
26,27,4.31,4.31,3.08,3.83,-0.85,-0.82,-0.88,24.0,651.4
27,28,3.54,3.54,4.65,5.02,-0.67,-0.63,-0.78,24.1,675.5
28,29,4.01,4.01,3.56,3.71,-0.84,-0.8,-0.89,23.9,699.4
29,30,3.32,3.32,3.53,4.11,-0.81,-0.73,-0.84,24.2,723.6
30,31,3.55,3.55,5.25,5.68,-0.64,-0.63,-0.76,24.3,747.9
31,32,3.93,3.93,3.14,3.61,-0.71,-0.66,-0.78,24.2,772.1
32,33,4.17,4.17,3.35,3.87,-0.78,-0.72,-0.84,24.1,796.2
33,34,3.46,3.46,4.99,5.38,-0.87,-0.81,-0.9,24.1,820.3
34,35,3.59,3.59,3.5,3.79,-0.57,-0.54,-0.72,24.1,844.4
35,36,3.46,3.46,3.86,4.35,-0.75,-0.61,-0.82,24.0,868.4
36,37,3.39,3.39,3.23,3.59,-0.78,-0.79,-0.86,24.1,892.6
37,38,3.56,3.56,4.19,4.54,-0.76,-0.71,-0.82,24.2,916.7
38,39,3.67,3.67,3.65,3.92,-0.72,-0.69,-0.82,24.2,940.9
39,40,3.33,3.33,3.25,3.74,-0.72,-0.63,-0.8,23.8,964.7
40,41,3.68,3.68,3.32,3.79,-0.82,-0.77,-0.85,24.2,988.9
41,42,3.4,3.4,3.74,4.13,-0.52,-0.42,-0.71,24.1,1013.0
42,43,3.56,3.56,4.85,5.46,-0.3,-0.26,-0.49,24.3,1037.3
43,44,3.68,3.68,3.22,3.61,-0.82,-0.77,-0.84,23.9,1061.2
44,45,3.34,3.34,3.3,3.73,-0.68,-0.61,-0.77,24.2,1085.4
45,46,3.34,3.34,2.87,3.15,-0.63,-0.53,-0.75,24.1,1109.5
46,47,3.24,3.24,4.71,5.14,-0.64,-0.61,-0.74,24.2,1133.6
47,48,3.79,3.79,3.09,3.28,-0.5,-0.45,-0.66,23.9,1157.6
48,49,3.63,3.63,4.28,4.79,-0.66,-0.57,-0.78,23.9,1181.4
49,50,3.46,3.46,4.12,4.57,-0.68,-0.64,-0.8,24.2,1205.7
50,51,3.16,3.16,3.17,3.83,-0.83,-0.81,-0.88,24.0,1229.7
51,52,3.14,3.14,3.72,4.23,-0.68,-0.59,-0.78,24.0,1253.7
52,53,3.11,3.11,3.02,3.47,-0.67,-0.62,-0.79,24.1,1277.9
53,54,3.21,3.21,3.16,3.39,-0.59,-0.54,-0.74,24.0,1301.9
54,55,2.97,2.97,3.32,3.73,-0.68,-0.58,-0.78,23.9,1325.8
55,56,3.1,3.1,3.1,3.22,-0.66,-0.67,-0.79,23.9,1349.7
56,57,3.08,3.08,3.11,3.47,-0.36,-0.37,-0.7,23.9,1373.6
57,58,2.94,2.94,3.08,3.38,-0.47,-0.44,-0.71,23.9,1397.4
58,59,2.96,2.96,2.98,3.38,-0.74,-0.69,-0.85,23.9,1421.3
59,60,3.03,3.03,3.61,4.14,-0.68,-0.62,-0.79,24.1,1445.4
60,61,2.96,2.96,3.01,3.03,-0.61,-0.59,-0.76,24.0,1469.4
61,62,2.83,2.83,3.36,3.72,-0.79,-0.78,-0.86,24.2,1493.6
62,63,2.87,2.87,3.76,4.2,-0.69,-0.58,-0.82,24.0,1517.6
63,64,2.95,2.95,2.99,3.56,-0.46,-0.42,-0.7,24.1,1541.8
64,65,3.03,3.03,2.99,3.28,-0.46,-0.38,-0.66,24.0,1565.7
65,66,2.91,2.91,3.71,4.05,-0.67,-0.61,-0.81,24.2,1589.9
66,67,2.94,2.94,3.05,3.34,-0.42,-0.43,-0.7,24.0,1613.9
67,68,2.79,2.79,3.05,3.05,-0.34,-0.43,-0.63,24.1,1638.1
68,69,2.68,2.68,3.2,3.41,-0.41,-0.51,-0.71,24.1,1662.1
69,70,2.72,2.72,2.92,3.22,-0.6,-0.55,-0.72,24.2,1686.3
70,71,2.97,2.97,3.45,4.03,-0.78,-0.72,-0.86,24.0,1710.3
71,72,2.82,2.82,2.99,3.42,-0.55,-0.56,-0.75,24.2,1734.5
72,73,2.93,2.93,2.91,3.6,-0.63,-0.57,-0.76,24.0,1758.5
73,74,2.8,2.8,2.98,3.37,-0.65,-0.61,-0.76,24.1,1782.6
74,75,2.82,2.82,2.96,3.14,-0.58,-0.6,-0.73,24.2,1806.8
75,76,2.56,2.56,3.1,3.19,-0.56,-0.64,-0.7,24.3,1831.1
76,77,2.51,2.51,3.27,3.62,-0.82,-0.79,-0.89,24.4,1855.5
77,78,2.77,2.77,3.67,4.05,-0.83,-0.78,-0.88,24.2,1879.6
78,79,2.77,2.77,3.16,3.35,-0.62,-0.53,-0.76,24.0,1903.6
79,80,2.67,2.67,2.99,3.24,-0.6,-0.58,-0.75,24.2,1927.8
80,81,2.63,2.63,3.03,3.34,-0.6,-0.57,-0.76,24.1,1951.9
81,82,2.75,2.75,3.0,3.15,-0.26,-0.37,-0.58,24.2,1976.0
82,83,2.88,2.88,3.46,3.23,-0.31,-0.43,-0.62,24.3,2000.3
83,84,2.5,2.5,3.38,3.45,-0.49,-0.53,-0.7,24.2,2024.5
84,85,2.65,2.65,3.89,3.95,-0.42,-0.57,-0.7,23.9,2048.5
85,86,2.51,2.51,3.07,3.44,-0.55,-0.59,-0.71,24.1,2072.6
86,87,2.65,2.65,3.33,3.79,-0.77,-0.72,-0.88,24.4,2097.1
87,88,2.72,2.72,3.38,4.01,-0.7,-0.64,-0.82,24.0,2121.1
88,89,2.76,2.76,3.2,3.03,-0.43,-0.5,-0.67,24.2,2145.3
89,90,2.71,2.71,3.05,3.42,-0.49,-0.49,-0.7,24.1,2169.4
90,91,2.52,2.52,3.42,3.67,-0.36,-0.45,-0.59,24.3,2193.7
91,92,2.54,2.54,3.05,3.29,-0.45,-0.53,-0.66,24.1,2217.7
92,93,2.71,2.71,3.16,3.22,-0.52,-0.57,-0.73,23.9,2241.6
93,94,2.55,2.55,4.06,4.26,-0.39,-0.42,-0.54,24.2,2265.8
94,95,2.5,2.5,3.32,3.55,-0.41,-0.54,-0.74,24.0,2289.8
95,96,2.79,2.79,2.85,3.21,-0.59,-0.64,-0.76,23.9,2313.8
96,97,2.53,2.53,3.29,3.84,-0.69,-0.7,-0.78,24.0,2337.8
97,98,2.62,2.62,3.37,3.67,-0.74,-0.71,-0.81,24.1,2361.9
98,99,2.48,2.48,2.97,3.54,-0.77,-0.75,-0.83,24.3,2386.2
99,100,2.51,2.51,3.03,3.54,-0.4,-0.5,-0.65,24.1,2410.2
100,101,2.43,2.43,2.95,3.48,-0.59,-0.6,-0.74,24.2,2434.4
101,102,2.26,2.26,2.89,3.39,-0.54,-0.6,-0.71,24.0,2458.4
102,103,2.3,2.3,3.0,3.48,-0.7,-0.69,-0.77,24.0,2482.4
103,104,2.33,2.33,2.9,3.4,-0.36,-0.51,-0.63,24.1,2506.5
104,105,2.42,2.42,2.89,3.24,-0.36,-0.49,-0.61,24.0,2530.5
105,106,2.44,2.44,3.25,3.59,-0.57,-0.63,-0.77,24.1,2554.6
106,107,2.31,2.31,2.9,3.21,-0.35,-0.5,-0.6,23.8,2578.4
107,108,2.24,2.24,2.85,3.3,-0.7,-0.7,-0.79,24.0,2602.5
108,109,2.42,2.42,2.95,3.21,-0.53,-0.61,-0.7,24.0,2626.5
109,110,2.22,2.22,3.25,3.76,-0.63,-0.62,-0.76,23.9,2650.4
110,111,2.3,2.3,2.86,3.16,-0.34,-0.45,-0.63,24.0,2674.4
111,112,2.22,2.22,2.86,3.27,-0.22,-0.43,-0.57,24.1,2698.5
112,113,2.27,2.27,3.3,3.56,-0.62,-0.64,-0.75,24.0,2722.5
113,114,2.23,2.23,3.05,3.39,-0.63,-0.66,-0.76,24.2,2746.7
114,115,2.19,2.19,2.9,3.23,-0.34,-0.51,-0.64,24.0,2770.8
115,116,2.2,2.2,2.9,3.03,-0.17,-0.37,-0.56,23.9,2794.7
116,117,2.18,2.18,3.13,3.16,-0.43,-0.56,-0.68,24.0,2818.7
117,118,2.21,2.21,3.07,3.07,-0.45,-0.54,-0.66,24.1,2842.7
118,119,2.18,2.18,3.19,3.37,-0.66,-0.69,-0.77,24.2,2866.9
119,120,2.08,2.08,3.07,3.25,-0.05,-0.38,-0.51,24.3,2891.2
120,121,2.28,2.28,3.12,3.31,-0.42,-0.56,-0.67,23.9,2915.1
121,122,2.22,2.22,3.03,3.33,-0.41,-0.52,-0.66,24.0,2939.1
122,123,2.14,2.14,3.19,3.38,-0.42,-0.52,-0.69,23.9,2963.0
123,124,2.26,2.26,3.02,3.17,-0.6,-0.64,-0.74,24.0,2987.0
124,125,2.09,2.09,2.98,3.27,-0.56,-0.66,-0.71,24.0,3011.0
125,126,2.17,2.17,3.13,3.34,-0.3,-0.55,-0.68,24.2,3035.3
126,127,2.14,2.14,2.99,3.09,-0.6,-0.67,-0.74,23.9,3059.2
127,128,2.04,2.04,2.98,3.03,-0.42,-0.57,-0.66,24.0,3083.2
128,129,2.07,2.07,2.99,2.95,-0.51,-0.6,-0.69,24.0,3107.2
129,130,2.05,2.05,3.02,3.09,-0.53,-0.6,-0.71,24.2,3131.4
130,131,2.15,2.15,3.13,3.17,-0.06,-0.43,-0.54,24.3,3155.7
131,132,2.04,2.04,3.12,3.41,-0.68,-0.69,-0.81,24.2,3180.0
132,133,1.99,1.99,3.01,3.09,-0.33,-0.56,-0.66,24.0,3204.0
133,134,2.01,2.01,3.05,3.17,-0.24,-0.46,-0.63,24.3,3228.3
134,135,1.93,1.93,3.2,3.35,-0.6,-0.63,-0.76,24.0,3252.3
135,136,2.2,2.2,3.03,2.79,-0.11,-0.42,-0.54,24.1,3276.4
136,137,2.17,2.17,3.03,3.27,-0.52,-0.64,-0.75,24.2,3300.6
137,138,2.07,2.07,3.16,3.15,-0.48,-0.65,-0.76,23.9,3324.6
138,139,2.05,2.05,2.94,3.27,-0.35,-0.58,-0.69,24.1,3348.7
139,140,1.95,1.95,2.96,3.15,-0.5,-0.59,-0.73,24.2,3372.9
140,141,2.28,2.28,3.19,3.38,-0.5,-0.62,-0.73,24.2,3397.1
141,142,2.06,2.06,2.94,3.12,-0.38,-0.62,-0.71,24.1,3421.2
142,143,2.12,2.12,3.06,3.25,-0.59,-0.66,-0.75,24.0,3445.2
143,144,2.08,2.08,2.96,2.97,-0.17,-0.54,-0.58,24.0,3469.2
144,145,2.11,2.11,2.98,3.22,-0.3,-0.6,-0.68,24.1,3493.4
145,146,2.09,2.09,3.78,4.1,-0.7,-0.73,-0.84,24.4,3517.7
146,147,2.51,2.51,3.09,3.28,-0.22,-0.47,-0.61,24.3,3542.0
147,148,2.03,2.03,3.16,3.51,-0.74,-0.71,-0.81,24.2,3566.2
148,149,1.93,1.93,2.89,3.26,-0.51,-0.6,-0.74,24.2,3590.4
