,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,8.19,6.03,18.25,18.77,-0.35,-0.42,-0.38,30.0,30.0
1,2,6.1,4.78,6.02,6.34,-0.4,-0.47,-0.4,30.0,60.1
2,3,5.8,4.81,6.24,6.33,-0.6,-0.56,-0.56,29.9,90.0
3,4,5.97,4.88,9.78,9.65,-0.79,-0.81,-0.84,29.8,119.8
4,5,6.06,4.96,9.48,9.43,-1.0,-0.99,-1.0,29.9,149.7
5,6,6.26,5.02,4.71,4.39,-0.88,-0.86,-0.86,30.1,179.8
6,7,5.39,4.43,8.58,7.78,-0.81,-0.83,-0.85,30.1,209.9
7,8,6.05,4.78,4.81,4.36,-0.43,-0.48,-0.43,30.0,240.0
8,9,5.08,4.31,6.21,5.95,-0.65,-0.6,-0.58,30.1,270.1
9,10,5.31,4.44,9.16,9.05,-1.0,-1.0,-1.0,30.7,300.8
10,11,5.5,4.29,4.42,3.85,-0.59,-0.6,-0.59,30.3,331.1
11,12,5.18,4.3,8.99,9.18,-0.56,-0.56,-0.55,30.1,361.2
12,13,5.03,4.19,4.32,3.35,-0.67,-0.78,-0.78,30.1,391.3
13,14,5.34,4.34,4.2,4.04,-0.87,-0.85,-0.86,30.0,421.3
14,15,4.8,3.95,5.1,4.88,-0.18,-0.32,-0.25,30.2,451.5
15,16,4.78,3.97,4.07,2.96,-0.26,-0.32,-0.32,30.0,481.5
16,17,4.8,4.06,4.49,3.1,-0.25,-0.4,-0.34,30.2,511.7
17,18,5.07,4.25,4.67,3.76,-0.59,-0.66,-0.67,30.4,542.1
18,19,5.36,4.45,4.74,4.8,-0.16,-0.23,-0.23,30.2,572.2
19,20,4.52,3.88,6.13,6.16,-0.68,-0.64,-0.61,30.0,602.3
20,21,4.94,4.3,4.65,4.14,-0.63,-0.61,-0.58,30.4,632.6
21,22,5.12,4.28,6.4,6.49,-0.5,-0.53,-0.69,30.3,663.0
22,23,4.78,4.09,4.33,3.23,-0.01,-0.2,-0.23,30.5,693.4
23,24,4.38,3.71,4.68,3.89,-0.33,-0.39,-0.46,30.2,723.6
24,25,4.33,3.76,4.17,3.51,-0.42,-0.49,-0.52,30.2,753.8
25,26,4.51,3.71,4.23,3.87,-0.0,-0.18,-0.16,30.3,784.1
26,27,4.7,4.08,4.72,4.03,-0.2,-0.4,-0.51,30.0,814.1
27,28,4.53,3.96,5.56,5.16,-0.35,-0.45,-0.56,30.0,844.2
28,29,4.43,3.77,4.57,3.61,-0.0,-0.23,-0.16,30.2,874.3
29,30,4.37,3.91,4.03,3.49,-0.22,-0.33,-0.31,30.7,905.0
30,31,4.34,3.65,6.38,6.12,-0.17,-0.33,-0.25,29.9,934.9
31,32,4.33,3.92,4.81,4.59,-0.41,-0.49,-0.43,29.6,964.5
32,33,4.7,3.87,14.48,14.34,-0.72,-0.68,-0.61,30.1,994.6
33,34,4.46,3.78,4.8,3.61,0.12,-0.12,-0.26,30.4,1025.0
34,35,4.67,4.05,4.66,3.7,0.23,0.05,-0.04,29.8,1054.8
35,36,4.11,3.63,7.6,7.32,-0.27,-0.36,-0.28,30.2,1085.0
36,37,4.25,3.61,4.47,3.77,0.02,-0.2,-0.35,30.3,1115.3
37,38,4.47,4.04,5.06,5.33,-0.56,-0.66,-0.76,30.5,1145.7
38,39,4.16,3.66,3.92,3.94,-0.29,-0.37,-0.4,30.0,1175.7
39,40,4.15,3.69,3.88,3.44,-0.22,-0.46,-0.49,29.8,1205.5
40,41,4.12,3.56,4.52,4.32,-0.27,-0.39,-0.36,30.3,1235.9
41,42,3.78,3.38,5.84,6.02,-0.65,-0.74,-0.83,30.2,1266.1
42,43,4.34,3.65,4.42,4.16,-0.09,-0.26,-0.28,30.1,1296.2
43,44,3.81,3.46,3.97,3.23,-0.55,-0.58,-0.64,30.1,1326.4
44,45,4.1,3.55,4.57,4.78,-0.32,-0.41,-0.44,30.1,1356.5
45,46,3.87,3.45,4.25,3.61,-0.2,-0.34,-0.48,30.0,1386.4
46,47,3.91,3.48,4.38,3.66,0.15,-0.03,-0.01,30.2,1416.6
47,48,4.13,3.73,5.42,4.28,0.32,-0.02,0.01,30.0,1446.6
