,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,77.11,29.08,84.61,82.9,-0.91,-0.92,-0.93,27.4,27.4
1,2,35.34,16.98,63.26,61.99,-0.97,-0.98,-0.98,26.9,54.3
2,3,30.7,19.66,13.83,13.19,0.37,0.42,0.16,26.9,81.2
3,4,22.11,20.23,26.94,27.41,0.17,0.23,-0.16,27.1,108.3
4,5,17.4,18.08,21.01,21.59,0.26,0.26,0.1,27.1,135.4
5,6,15.57,17.02,85.35,85.35,-0.98,-0.98,-0.98,26.9,162.4
6,7,16.23,19.14,51.9,51.05,-0.99,-1.0,-1.0,27.1,189.5
7,8,11.54,14.39,14.06,14.08,-0.81,-0.85,-0.85,27.1,216.5
8,9,12.01,14.7,9.66,10.51,0.04,-0.01,-0.2,27.0,243.5
9,10,12.66,13.91,28.67,28.62,-0.73,-0.81,-0.79,27.0,270.6
10,11,13.63,13.11,52.85,52.2,-1.0,-1.0,-1.0,27.0,297.6
11,12,17.2,19.94,49.25,49.13,-0.92,-0.93,-0.95,27.0,324.6
12,13,15.15,17.84,60.66,60.36,-0.95,-0.96,-0.97,27.0,351.6
13,14,11.85,13.74,10.58,10.17,0.43,0.36,0.33,27.3,378.9
14,15,13.27,15.3,46.52,46.62,-0.99,-0.99,-0.99,27.0,405.9
15,16,12.89,14.66,6.42,6.53,-0.36,-0.51,-0.45,27.1,433.0
16,17,12.49,15.5,30.85,32.79,-0.21,-0.23,-0.55,27.2,460.2
17,18,13.3,15.35,111.69,110.9,-0.79,-0.86,-0.86,27.3,487.5
18,19,14.12,17.43,18.07,18.41,0.6,0.59,0.59,27.1,514.6
19,20,13.11,16.69,30.93,31.66,0.18,0.2,-0.04,27.3,541.9
20,21,10.78,13.74,12.16,11.65,0.54,0.5,0.52,27.2,569.1
21,22,11.71,14.69,29.69,29.92,-0.99,-0.99,-0.99,27.4,596.5
22,23,13.41,15.19,43.96,44.09,-0.56,-0.68,-0.65,27.3,623.8
23,24,11.4,13.43,72.66,72.97,-0.99,-0.99,-1.0,27.2,651.0
24,25,13.0,18.25,46.17,46.39,-0.96,-0.97,-0.99,27.3,678.3
25,26,17.52,17.96,47.11,46.26,-1.0,-1.0,-1.0,27.4,705.7
26,27,12.86,15.65,50.97,51.06,-0.91,-0.94,-0.94,27.2,732.9
27,28,11.5,14.35,39.22,39.96,-1.0,-1.0,-1.0,27.1,760.0
28,29,12.65,14.38,15.84,14.14,0.59,0.45,0.64,27.4,787.4
29,30,10.66,12.93,42.2,42.84,-1.0,-1.0,-1.0,27.2,814.5
30,31,14.54,15.66,44.25,43.5,-0.99,-1.0,-1.0,27.3,841.9
31,32,13.31,15.51,72.03,71.31,0.14,0.05,-0.13,27.2,869.1
32,33,10.88,13.28,26.57,27.75,-0.33,-0.3,-0.49,27.3,896.4
33,34,13.58,15.7,30.94,31.86,-0.75,-0.77,-0.91,27.3,923.7
34,35,14.04,17.4,28.9,28.82,-0.8,-0.88,-0.89,27.2,950.9
