,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,27.77,18.5,233.95,226.03,-0.73,-0.75,-0.75,28.4,28.4
1,2,16.49,13.11,16.54,15.79,-0.91,-0.93,-0.93,27.7,56.1
2,3,11.78,10.71,21.39,21.03,-0.97,-0.97,-0.97,27.9,84.0
3,4,11.36,10.25,20.64,22.71,-0.13,-0.04,-0.27,27.6,111.6
4,5,11.68,10.23,42.44,42.75,-0.99,-0.99,-0.99,27.8,139.4
5,6,11.53,10.66,19.67,21.15,-0.15,-0.19,-0.35,27.7,167.1
6,7,11.47,11.38,44.37,43.79,-0.88,-0.92,-0.89,27.7,194.8
7,8,12.61,11.03,34.24,37.42,-0.43,-0.39,-0.66,27.5,222.3
8,9,11.78,11.31,31.06,30.36,-0.99,-0.99,-1.0,27.6,249.9
9,10,11.26,10.19,18.05,16.82,-0.52,-0.51,-0.48,27.7,277.7
10,11,13.6,13.55,16.22,16.35,-0.76,-0.77,-0.8,27.7,305.4
11,12,10.83,9.62,22.68,22.72,-0.95,-0.97,-0.95,27.7,333.1
12,13,12.82,11.52,32.06,31.83,-0.87,-0.88,-0.86,27.7,360.8
13,14,11.63,11.53,54.89,54.43,-0.95,-0.97,-0.96,27.9,388.7
14,15,10.99,9.88,36.73,37.29,-1.0,-1.0,-1.0,27.6,416.2
15,16,9.02,8.37,8.41,8.37,0.12,0.18,0.16,27.9,444.1
16,17,12.53,11.75,29.06,29.6,-0.81,-0.8,-0.86,27.9,472.0
17,18,10.72,10.26,39.45,40.88,-0.64,-0.61,-0.77,27.6,499.6
18,19,9.57,9.06,48.11,47.86,-0.95,-0.96,-0.97,28.0,527.6
19,20,10.94,9.83,34.25,34.09,-0.95,-0.98,-0.98,27.7,555.3
20,21,9.94,9.07,21.87,23.27,-0.75,-0.74,-0.88,27.6,582.9
21,22,9.78,9.42,14.82,16.03,0.16,0.23,0.08,27.8,610.7
22,23,9.78,9.62,42.71,42.94,-0.98,-0.99,-0.99,27.7,638.4
23,24,10.1,10.06,21.76,21.49,-0.96,-0.99,-0.97,27.7,666.2
24,25,10.55,9.79,44.32,44.82,-0.98,-0.99,-0.99,27.6,693.7
25,26,12.82,11.72,13.1,11.0,-0.46,-0.66,-0.33,27.9,721.7
26,27,9.92,9.27,14.41,15.21,-0.3,-0.21,-0.33,27.8,749.5
27,28,10.73,11.57,34.56,34.79,-0.93,-0.96,-0.92,27.8,777.3
28,29,10.79,9.67,23.85,23.7,-0.95,-0.98,-0.94,27.6,804.9
29,30,9.69,8.74,31.74,32.52,-1.0,-1.0,-1.0,27.6,832.6
30,31,11.52,11.54,16.28,14.88,-0.83,-0.87,-0.75,27.9,860.5
31,32,12.08,10.8,51.49,51.1,-0.99,-0.99,-0.99,27.6,888.1
32,33,9.89,9.89,41.15,41.83,-0.78,-0.76,-0.8,27.9,915.9
33,34,11.79,11.02,33.69,33.78,-0.83,-0.83,-0.85,27.7,943.6
34,35,10.04,9.92,38.47,37.74,-0.92,-0.96,-0.91,27.7,971.3
35,36,10.4,10.54,43.82,44.83,-0.61,-0.51,-0.61,27.6,998.9
36,37,10.01,9.16,36.64,37.45,-1.0,-1.0,-1.0,27.8,1026.7
37,38,12.06,10.67,30.25,30.49,-0.98,-0.98,-0.98,27.6,1054.3
38,39,10.22,9.74,8.28,9.2,0.35,0.34,0.36,27.8,1082.1
39,40,11.04,10.78,43.07,43.39,-0.85,-0.85,-0.85,27.6,1109.7
40,41,10.83,9.74,37.53,38.4,-1.0,-1.0,-1.0,27.8,1137.4
41,42,9.8,9.33,30.41,31.22,-1.0,-1.0,-1.0,27.6,1165.0
42,43,12.3,11.54,33.16,33.17,-0.97,-0.98,-0.95,27.8,1192.8
43,44,8.72,8.54,34.27,34.32,-0.86,-0.83,-0.84,27.7,1220.5
44,45,10.89,10.41,17.39,15.71,0.17,0.05,0.3,27.7,1248.1
45,46,9.74,9.68,22.67,22.52,-0.97,-0.99,-0.98,27.6,1275.7
46,47,9.8,9.61,21.94,22.76,-0.74,-0.67,-0.75,27.6,1303.4
47,48,8.51,8.4,26.09,25.66,-0.95,-0.96,-0.93,27.7,1331.1
48,49,10.21,9.62,82.25,81.67,-0.99,-0.99,-0.99,27.6,1358.7
49,50,11.77,9.94,39.94,40.12,-0.96,-0.98,-0.98,27.7,1386.4
50,51,9.61,8.97,20.99,23.99,-0.16,-0.12,-0.35,27.8,1414.2
51,52,9.7,9.03,32.44,32.95,-0.99,-0.99,-0.99,27.8,1442.0
52,53,9.94,8.94,11.06,9.93,-0.58,-0.62,-0.45,27.8,1469.8
53,54,10.5,10.43,35.73,36.3,-0.99,-0.99,-0.99,27.7,1497.5
54,55,8.85,8.5,18.23,16.91,-0.37,-0.4,-0.2,27.9,1525.4
55,56,7.56,7.63,7.22,6.87,-0.35,-0.28,-0.26,27.8,1553.2
56,57,7.68,7.78,13.01,10.3,0.27,0.23,0.22,27.7,1580.9
57,58,9.06,8.83,64.18,63.56,-0.99,-1.0,-1.0,27.6,1608.5
58,59,8.59,8.27,36.0,36.87,-1.0,-1.0,-1.0,27.7,1636.2
59,60,8.96,8.42,14.8,16.47,0.18,0.22,0.13,27.8,1664.0
60,61,8.76,8.38,10.87,11.76,0.06,0.08,-0.02,27.7,1691.7
61,62,7.57,7.71,10.2,9.47,0.39,0.33,0.33,27.8,1719.5
62,63,8.3,8.61,34.22,34.59,-0.99,-1.0,-0.99,27.8,1747.3
63,64,8.37,8.32,17.95,16.58,-0.7,-0.72,-0.56,27.8,1775.1
64,65,8.17,8.26,20.99,23.68,-0.23,-0.16,-0.34,27.9,1803.0
65,66,7.18,7.38,19.41,18.04,-0.45,-0.5,-0.28,27.7,1830.7
66,67,9.2,8.75,50.6,50.91,-0.79,-0.78,-0.76,27.8,1858.5
67,68,7.75,7.98,28.37,28.53,-0.99,-0.99,-0.98,27.7,1886.2
68,69,7.16,7.23,33.82,36.79,-0.08,0.01,-0.2,27.8,1914.0
69,70,7.88,7.67,15.57,17.52,0.11,0.16,0.08,27.7,1941.7
70,71,7.83,8.1,34.97,37.11,-0.14,-0.08,-0.23,27.8,1969.5
71,72,7.45,7.69,37.74,38.34,-1.0,-1.0,-1.0,27.7,1997.2
72,73,8.21,8.08,10.16,11.16,-0.0,-0.0,-0.11,27.8,2025.1
73,74,7.99,8.1,6.41,6.67,0.21,0.11,0.25,27.7,2052.7
74,75,8.72,8.25,46.1,47.74,-0.67,-0.57,-0.72,28.1,2080.8
75,76,8.35,8.46,11.03,12.47,-0.04,0.0,-0.08,27.8,2108.6
76,77,7.58,7.8,34.39,34.6,-0.98,-0.98,-0.98,27.8,2136.4
77,78,8.13,7.93,47.25,47.86,-0.87,-0.8,-0.84,27.7,2164.1
78,79,8.61,8.34,31.66,31.4,-0.96,-0.96,-0.95,27.6,2191.7
79,80,8.05,8.01,33.97,33.65,-0.97,-0.97,-0.96,27.8,2219.5
80,81,8.94,9.02,11.21,12.59,-0.17,-0.13,-0.23,27.7,2247.2
81,82,8.0,7.33,53.84,53.53,-0.99,-0.98,-0.98,27.6,2274.8
82,83,7.91,7.9,17.89,16.21,-0.65,-0.79,-0.56,27.6,2302.4
83,84,8.08,8.2,29.21,30.91,-0.78,-0.68,-0.81,27.7,2330.1
84,85,6.91,7.04,17.56,16.69,-0.89,-0.92,-0.84,27.8,2357.9
85,86,8.1,8.09,35.54,37.53,-0.65,-0.56,-0.7,27.9,2385.8
86,87,7.49,7.77,51.17,54.1,-0.44,-0.32,-0.56,27.7,2413.5
87,88,6.96,7.59,6.96,7.28,0.39,0.27,0.36,27.6,2441.1
88,89,7.41,7.38,28.83,29.56,-1.0,-1.0,-1.0,27.8,2468.9
89,90,8.59,8.74,37.77,38.57,-1.0,-1.0,-1.0,27.7,2496.7
90,91,7.42,7.16,37.79,38.54,-1.0,-1.0,-1.0,27.7,2524.3
91,92,7.7,7.96,40.49,41.96,-0.74,-0.61,-0.71,28.0,2552.4
92,93,7.66,7.88,55.65,56.17,-0.96,-0.9,-0.95,27.7,2580.1
93,94,7.52,7.39,12.29,13.07,0.28,0.28,0.19,27.7,2607.8
94,95,7.47,7.81,17.43,16.09,-0.48,-0.59,-0.42,27.9,2635.6
95,96,7.69,7.73,7.45,6.43,-0.01,-0.07,-0.1,27.7,2663.4
96,97,8.6,8.71,8.49,9.26,0.55,0.47,0.46,27.9,2691.3
97,98,7.46,7.71,22.23,24.35,-0.19,-0.15,-0.32,27.7,2718.9
98,99,7.97,8.37,33.59,33.62,-0.99,-0.99,-0.98,27.9,2746.8
99,100,7.22,7.1,32.58,35.08,-0.22,-0.13,-0.35,27.7,2774.6
100,101,6.92,6.79,14.88,17.4,0.15,0.16,0.0,27.7,2802.3
101,102,6.79,7.06,14.22,13.06,-0.48,-0.55,-0.34,27.9,2830.1
102,103,6.5,6.67,26.68,29.27,-0.44,-0.34,-0.58,27.9,2858.0
103,104,7.11,6.98,13.79,12.42,-0.58,-0.67,-0.45,27.8,2885.8
104,105,6.53,6.85,11.41,13.42,0.12,0.18,-0.02,27.7,2913.4
105,106,6.03,6.66,13.17,12.01,-0.22,-0.32,-0.18,27.7,2941.1
106,107,5.32,5.7,9.61,9.57,0.47,0.38,0.28,27.8,2969.0
107,108,5.99,6.38,11.7,10.72,0.05,-0.07,0.08,27.8,2996.8
108,109,6.12,6.74,28.91,28.13,-0.92,-0.95,-0.89,27.7,3024.5
109,110,5.98,6.31,14.77,17.64,0.14,0.15,-0.09,27.8,3052.3
110,111,6.22,6.23,13.02,11.7,-0.47,-0.56,-0.35,28.0,3080.3
111,112,6.45,6.85,37.51,39.2,-0.89,-0.78,-0.89,27.7,3108.0
112,113,5.98,6.48,29.17,28.63,-0.93,-0.95,-0.91,27.8,3135.8
113,114,5.9,6.17,33.4,33.35,-0.98,-0.99,-0.97,27.7,3163.5
114,115,6.41,6.47,33.45,36.28,-0.59,-0.47,-0.73,27.8,3191.3
115,116,7.57,7.15,21.91,20.83,-0.75,-0.82,-0.69,27.8,3219.1
116,117,5.18,5.78,6.84,6.56,0.47,0.33,0.32,27.7,3246.9
117,118,6.37,6.54,19.87,18.96,-0.72,-0.78,-0.67,27.7,3274.5
118,119,5.76,5.69,24.54,24.01,-0.86,-0.88,-0.84,27.7,3302.2
119,120,5.92,6.48,22.07,25.77,0.0,0.02,-0.29,27.7,3329.9
120,121,6.6,6.8,25.21,28.4,-0.06,-0.05,-0.33,27.9,3357.8
121,122,6.76,7.13,15.46,14.1,-0.54,-0.63,-0.42,27.8,3385.5
122,123,6.21,6.76,35.85,38.07,-0.79,-0.67,-0.83,28.0,3413.5
123,124,5.79,6.21,35.94,36.04,-0.99,-0.99,-0.98,27.8,3441.3
124,125,7.18,7.1,23.6,26.94,0.09,0.13,-0.11,27.8,3469.1
125,126,5.67,6.06,5.53,5.41,0.18,0.06,0.15,27.6,3496.7
126,127,5.99,6.28,7.02,8.2,0.38,0.26,0.14,27.9,3524.6
127,128,5.84,6.1,6.85,5.93,0.31,0.18,0.21,27.7,3552.3
128,129,5.96,6.3,8.04,6.72,-0.22,-0.26,-0.19,27.9,3580.2
129,130,6.29,6.23,6.02,7.36,0.33,0.31,0.23,27.9,3608.0
130,131,6.19,6.73,5.82,6.38,0.4,0.25,0.22,27.6,3635.7
131,132,5.95,6.25,11.91,10.17,0.29,0.07,0.14,27.7,3663.3
132,133,6.11,6.16,12.94,14.75,-0.15,-0.05,-0.27,27.8,3691.1
133,134,5.65,6.16,7.28,6.27,0.3,0.14,0.16,27.9,3719.0
134,135,6.14,6.24,18.01,16.91,-0.76,-0.81,-0.72,27.9,3746.9
135,136,6.02,6.36,6.23,6.33,0.45,0.33,0.33,27.8,3774.7
136,137,6.65,6.94,29.99,32.99,-0.4,-0.29,-0.59,27.8,3802.5
137,138,5.71,6.1,17.75,20.57,-0.29,-0.19,-0.49,27.7,3830.2
138,139,5.6,5.93,20.68,19.14,-0.74,-0.82,-0.68,27.8,3858.0
139,140,5.98,6.33,20.74,23.64,-0.14,-0.08,-0.35,27.9,3885.8
140,141,5.91,6.72,34.76,35.19,-1.0,-1.0,-0.99,27.9,3913.7
141,142,5.81,6.25,14.69,17.69,0.2,0.18,-0.05,27.7,3941.4
142,143,6.27,6.65,26.24,29.27,-0.61,-0.5,-0.72,27.7,3969.1
143,144,5.37,5.88,10.36,8.86,0.15,0.03,0.13,27.7,3996.7
144,145,6.25,6.56,10.27,11.33,0.54,0.37,0.25,27.8,4024.5
145,146,5.88,6.29,11.9,11.01,-0.07,-0.18,-0.12,27.8,4052.3
146,147,5.56,5.84,38.24,40.12,-0.86,-0.78,-0.89,27.6,4080.0
147,148,5.97,6.24,13.9,12.84,-0.28,-0.4,-0.29,27.6,4107.6
148,149,4.83,5.88,5.07,5.4,0.23,0.04,-0.04,27.7,4135.3
149,150,6.14,6.12,8.87,10.39,0.46,0.37,0.19,27.7,4163.0
150,151,5.27,6.72,9.89,8.65,0.4,0.17,0.23,27.7,4190.7
151,152,5.44,6.85,7.36,8.12,0.66,0.45,0.37,27.7,4218.3
152,153,4.8,6.21,7.08,7.85,0.63,0.44,0.33,27.6,4245.9
153,154,4.73,5.72,5.9,6.01,0.5,0.29,0.17,27.7,4273.7
154,155,5.35,6.01,6.42,5.86,0.57,0.38,0.25,27.9,4301.5
155,156,4.95,6.93,11.89,10.65,0.1,-0.01,0.06,27.8,4329.3
156,157,5.17,6.37,14.7,13.37,0.06,-0.07,0.05,27.6,4357.0
157,158,4.95,6.2,7.0,7.81,0.67,0.47,0.41,27.9,4384.8
158,159,5.33,6.16,6.96,6.29,0.64,0.42,0.31,27.7,4412.5
159,160,4.77,6.06,8.58,9.47,0.56,0.37,0.22,27.7,4440.2
160,161,6.28,6.49,7.22,8.6,0.51,0.38,0.2,27.7,4467.9
161,162,4.96,5.51,6.38,5.81,0.47,0.23,0.23,27.7,4495.6
162,163,5.1,5.69,18.73,22.02,-0.36,-0.24,-0.54,27.9,4523.5
163,164,4.46,5.05,5.61,6.03,0.5,0.28,0.14,27.7,4551.2
164,165,4.26,4.84,6.71,8.14,0.34,0.19,-0.01,27.6,4578.8
165,166,4.45,5.05,9.18,7.58,0.23,0.0,0.04,27.8,4606.6
166,167,4.88,5.11,9.01,10.82,0.46,0.28,0.06,27.8,4634.4
167,168,4.09,4.66,16.1,15.1,-0.42,-0.46,-0.37,27.6,4662.0
168,169,5.25,5.7,5.91,5.67,0.5,0.24,0.07,28.0,4689.9
169,170,5.05,5.58,13.6,12.66,-0.24,-0.24,-0.17,27.5,4717.5
170,171,4.41,4.94,13.52,12.31,-0.29,-0.31,-0.24,27.8,4745.2
171,172,5.09,5.39,7.4,6.53,0.71,0.43,0.34,27.7,4773.0
172,173,4.17,4.9,6.76,5.98,0.36,0.12,0.08,27.6,4800.6
173,174,4.49,4.91,8.76,7.13,0.1,-0.05,0.02,27.9,4828.5
174,175,5.35,5.79,11.77,13.9,0.28,0.21,-0.01,27.7,4856.2
175,176,4.41,4.63,7.94,8.91,0.45,0.26,0.12,27.9,4884.1
176,177,6.16,6.59,7.15,6.62,0.47,0.29,0.17,27.7,4911.8
177,178,4.6,5.44,18.93,18.08,-0.63,-0.59,-0.5,27.8,4939.6
178,179,4.76,5.41,11.46,9.92,-0.16,-0.24,-0.13,28.0,4967.6
179,180,4.43,4.56,9.46,10.92,0.21,0.14,-0.08,27.8,4995.4
180,181,4.45,5.25,21.6,20.74,-0.75,-0.77,-0.69,27.9,5023.3
181,182,4.43,4.68,6.86,7.45,0.56,0.33,0.18,27.8,5051.2
182,183,3.66,4.19,10.44,8.6,0.09,-0.04,-0.01,27.8,5079.0
