,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,23.5,16.6,206.77,205.76,0.19,0.19,0.08,27.4,27.4
1,2,14.27,11.91,44.15,45.89,-0.86,-0.76,-0.92,27.3,54.8
2,3,14.22,13.58,31.23,32.35,-0.67,-0.63,-0.76,26.9,81.6
3,4,11.48,10.07,27.86,27.19,-0.98,-0.99,-0.99,27.1,108.7
4,5,10.97,10.55,33.1,34.39,-0.79,-0.75,-0.85,26.9,135.6
5,6,10.56,9.77,35.6,36.4,-1.0,-1.0,-1.0,27.1,162.8
6,7,12.07,11.21,19.95,19.83,-0.82,-0.91,-0.91,26.9,189.7
7,8,9.94,9.67,23.34,23.47,-0.88,-0.89,-0.91,27.0,216.7
8,9,11.31,11.41,33.33,32.72,-0.95,-0.97,-0.98,27.1,243.8
9,10,10.71,10.19,32.46,33.33,-0.96,-0.94,-0.97,26.9,270.7
10,11,12.29,12.08,158.3,157.4,0.03,-0.14,-0.1,27.2,297.9
11,12,11.25,10.32,25.35,25.47,-0.18,-0.21,-0.29,27.9,325.9
12,13,11.57,11.12,7.81,6.99,-0.53,-0.61,-0.63,27.3,353.2
13,14,10.78,10.22,14.42,13.09,0.23,0.19,0.16,27.0,380.2
14,15,10.5,9.98,14.13,13.66,-0.97,-0.99,-0.99,27.7,407.9
15,16,9.75,9.5,6.51,5.89,-0.46,-0.6,-0.54,27.6,435.5
16,17,9.92,9.66,28.38,28.91,-0.71,-0.7,-0.77,27.1,462.6
17,18,10.32,9.56,33.4,34.71,-0.9,-0.85,-0.93,27.4,490.0
18,19,9.62,9.54,26.76,25.76,-0.96,-0.99,-0.99,27.2,517.2
19,20,9.94,9.06,8.28,8.69,0.09,0.01,-0.02,27.3,544.5
20,21,10.36,9.97,36.26,37.02,-1.0,-1.0,-1.0,27.4,571.9
21,22,11.34,11.19,109.45,109.07,-0.9,-0.9,-0.94,27.2,599.1
22,23,10.9,9.77,29.15,29.96,-0.83,-0.75,-0.85,27.2,626.3
23,24,10.47,10.97,27.4,26.56,-0.91,-0.97,-0.96,27.8,654.1
24,25,10.37,9.32,9.11,8.3,-0.13,-0.14,-0.25,27.6,681.7
25,26,9.09,9.08,18.49,18.77,-0.33,-0.35,-0.46,27.5,709.2
26,27,8.6,8.64,44.06,43.71,-0.96,-0.98,-0.99,26.9,736.1
27,28,9.03,8.8,38.38,39.45,-0.98,-0.98,-0.99,27.8,763.9
28,29,10.07,9.22,44.52,44.09,-0.99,-0.99,-1.0,27.5,791.5
29,30,10.15,10.3,9.11,8.72,-0.0,-0.18,-0.16,27.6,819.0
30,31,9.89,9.13,60.23,59.57,-1.0,-1.0,-1.0,27.2,846.3
31,32,10.37,10.3,40.11,40.95,-1.0,-1.0,-1.0,27.4,873.6
32,33,11.0,10.52,26.6,27.37,-0.73,-0.75,-0.84,27.2,900.8
33,34,9.74,9.05,41.1,40.45,-1.0,-1.0,-1.0,27.4,928.2
34,35,9.66,9.16,31.2,30.56,-0.97,-0.99,-0.99,27.1,955.3
35,36,11.26,11.1,33.21,33.36,-0.89,-0.92,-0.94,27.4,982.7
36,37,9.48,8.9,37.48,38.27,-1.0,-1.0,-1.0,27.9,1010.6
37,38,11.82,11.47,33.58,32.94,-1.0,-1.0,-1.0,27.4,1038.0
38,39,10.41,9.56,26.29,27.01,-0.26,-0.32,-0.45,27.4,1065.4
39,40,11.26,10.77,55.51,55.5,-0.91,-0.95,-0.96,27.8,1093.2
40,41,11.83,12.38,17.54,18.15,-0.18,-0.39,-0.43,28.2,1121.4
41,42,9.5,8.98,13.77,13.35,0.03,-0.03,-0.06,28.1,1149.5
42,43,10.69,10.91,31.57,32.83,-0.89,-0.86,-0.94,27.8,1177.3
43,44,9.95,10.38,30.36,30.84,-0.98,-0.98,-0.98,27.9,1205.2
44,45,9.73,8.91,18.25,17.77,-0.83,-0.94,-0.89,28.0,1233.2
45,46,10.76,10.34,30.08,30.65,-1.0,-1.0,-1.0,28.0,1261.1
46,47,9.21,9.57,29.71,30.44,-0.81,-0.79,-0.86,27.5,1288.6
47,48,8.22,8.45,63.83,63.12,-1.0,-1.0,-1.0,27.3,1315.9
48,49,8.72,8.53,21.52,21.44,-0.9,-0.95,-0.94,27.2,1343.1
49,50,9.28,8.53,34.44,35.43,-0.98,-0.98,-0.99,27.9,1371.0
50,51,9.5,9.19,12.42,10.98,0.37,0.26,0.29,27.1,1398.1
51,52,8.18,8.11,20.38,19.54,-0.05,-0.13,-0.18,27.2,1425.3
52,53,8.85,8.94,41.05,41.86,-1.0,-1.0,-1.0,27.3,1452.7
53,54,8.44,8.2,16.35,15.41,-0.14,-0.2,-0.24,27.3,1480.0
54,55,7.43,7.39,27.01,27.65,-0.67,-0.63,-0.74,27.2,1507.2
55,56,8.4,8.05,34.57,35.6,-0.88,-0.85,-0.93,27.5,1534.7
