,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,16.75,16.75,21.41,23.17,-0.98,-0.97,-0.98,34.9,34.9
1,2,10.66,10.66,9.92,10.88,-0.6,-0.6,-0.68,34.4,69.3
2,3,9.67,9.67,20.1,19.17,-1.0,-1.0,-1.0,34.5,103.8
3,4,10.7,10.7,9.91,8.76,-0.53,-0.42,-0.38,34.5,138.3
4,5,9.99,9.99,23.57,24.02,-0.99,-0.99,-0.99,34.5,172.8
5,6,8.75,8.75,21.34,22.02,-0.8,-0.72,-0.8,34.6,207.5
6,7,8.54,8.54,7.84,7.24,-0.87,-0.79,-0.84,34.5,242.0
7,8,8.66,8.66,27.07,26.34,-0.79,-0.78,-0.7,34.6,276.6
8,9,9.3,9.3,24.05,23.77,-0.99,-0.96,-0.99,34.6,311.2
9,10,8.38,8.38,27.21,26.71,-0.75,-0.73,-0.64,34.6,345.8
10,11,7.7,7.7,25.22,24.25,-1.0,-1.0,-1.0,34.7,380.5
11,12,9.21,9.21,16.33,15.33,-0.51,-0.52,-0.36,34.5,415.0
12,13,7.83,7.83,26.55,26.98,-0.95,-0.91,-0.96,34.6,449.6
13,14,8.3,8.3,12.53,12.12,-0.94,-0.89,-0.94,34.5,484.1
14,15,7.58,7.58,13.96,12.98,-0.53,-0.49,-0.43,34.6,518.6
15,16,9.34,9.34,26.94,27.37,-0.95,-0.94,-0.95,34.6,553.2
16,17,8.55,8.55,41.5,40.56,-1.0,-1.0,-1.0,34.5,587.7
17,18,7.96,7.96,32.24,31.95,-0.99,-0.99,-1.0,34.5,622.2
18,19,7.95,7.95,45.71,46.2,-0.99,-0.99,-0.99,34.4,656.6
19,20,8.68,8.68,24.09,23.2,-1.0,-1.0,-1.0,34.4,691.0
20,21,7.82,7.82,28.57,27.53,-1.0,-1.0,-1.0,34.4,725.4
21,22,7.47,7.47,8.32,8.75,-0.64,-0.57,-0.61,34.5,759.9
22,23,8.17,8.17,15.47,15.42,-0.93,-0.9,-0.94,34.6,794.5
23,24,7.77,7.77,23.04,22.36,-0.79,-0.77,-0.69,34.5,829.0
24,25,7.74,7.74,19.88,20.05,-0.97,-0.96,-0.95,34.5,863.5
25,26,7.95,7.95,32.59,31.58,-1.0,-1.0,-1.0,34.5,898.0
26,27,8.76,8.76,24.17,23.31,-1.0,-0.99,-1.0,34.5,932.4
27,28,7.88,7.88,26.43,25.34,-1.0,-1.0,-1.0,34.4,966.9
28,29,8.16,8.16,20.83,20.45,-1.0,-0.99,-1.0,34.4,1001.2
29,30,7.4,7.4,31.82,30.82,-1.0,-1.0,-1.0,34.6,1035.8
30,31,8.29,8.29,28.24,28.0,-0.85,-0.83,-0.79,34.5,1070.3
31,32,7.18,7.18,28.92,28.49,-1.0,-1.0,-1.0,34.5,1104.8
32,33,7.2,7.2,10.06,9.54,-0.89,-0.84,-0.86,34.4,1139.2
33,34,7.44,7.44,37.83,38.81,-1.0,-1.0,-1.0,34.4,1173.6
34,35,8.03,8.03,36.24,37.23,-1.0,-1.0,-1.0,34.3,1207.9
35,36,7.0,7.0,19.28,18.65,-0.97,-0.91,-0.97,34.4,1242.3
36,37,8.16,8.16,33.85,33.15,-1.0,-1.0,-1.0,34.5,1276.8
37,38,8.01,8.01,28.87,29.12,-0.94,-0.93,-0.93,34.5,1311.3
38,39,8.83,8.83,10.34,10.76,-0.38,-0.35,-0.46,34.4,1345.6
39,40,7.82,7.82,28.87,28.47,-1.0,-0.99,-1.0,34.4,1380.0
40,41,7.82,7.82,17.89,17.53,-0.92,-0.76,-0.92,34.5,1414.5
41,42,6.86,6.86,16.56,16.51,-0.94,-0.9,-0.94,34.4,1448.9
42,43,7.06,7.06,11.18,10.99,-0.77,-0.65,-0.74,34.4,1483.3
43,44,8.96,8.96,15.2,14.82,-0.96,-0.87,-0.96,34.4,1517.7
44,45,7.03,7.03,21.82,21.9,-0.98,-0.94,-0.98,34.4,1552.1
45,46,7.81,7.81,31.48,32.07,-0.98,-0.97,-0.97,34.4,1586.5
