,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,15.82,15.82,20.0,19.0,-0.99,-0.99,-1.0,27.6,27.6
1,2,11.15,11.15,91.43,89.59,-0.99,-1.0,-0.99,27.8,55.4
2,3,9.32,9.32,40.65,41.8,-1.0,-1.0,-1.0,27.2,82.6
3,4,9.32,9.32,10.18,10.07,-0.67,-0.69,-0.63,26.8,109.4
4,5,9.12,9.12,27.91,26.92,-1.0,-1.0,-1.0,26.8,136.2
5,6,8.69,8.69,26.98,26.19,-1.0,-1.0,-1.0,26.7,162.9
6,7,9.46,9.46,26.46,25.66,-0.99,-0.99,-0.99,26.7,189.6
7,8,9.29,9.29,32.95,31.84,-0.99,-1.0,-1.0,26.7,216.3
8,9,8.08,8.08,50.17,51.15,-1.0,-1.0,-1.0,26.8,243.2
9,10,9.69,9.69,40.19,40.85,-0.98,-0.98,-0.98,26.9,270.1
10,11,7.93,7.93,35.67,34.52,-1.0,-1.0,-1.0,27.5,297.6
11,12,7.84,7.84,38.2,38.93,-0.99,-1.0,-0.99,27.0,324.5
12,13,9.23,9.23,41.05,41.06,-0.91,-0.87,-0.9,26.7,351.3
13,14,9.0,9.0,25.67,25.83,-0.96,-0.98,-0.97,26.6,377.9
14,15,8.33,8.33,8.93,9.94,-0.7,-0.74,-0.7,26.6,404.5
15,16,9.0,9.0,8.79,10.06,-0.75,-0.75,-0.75,26.4,430.9
16,17,8.41,8.41,20.76,20.85,-0.95,-0.95,-0.95,26.6,457.5
17,18,8.55,8.55,40.01,38.85,-1.0,-1.0,-1.0,26.7,484.3
18,19,7.65,7.65,27.32,26.26,-1.0,-1.0,-1.0,26.8,511.1
19,20,8.72,8.72,23.16,22.91,-0.87,-0.9,-0.9,27.4,538.5
20,21,9.41,9.41,28.92,27.79,-1.0,-1.0,-1.0,27.2,565.7
21,22,9.99,9.99,36.59,35.41,-1.0,-1.0,-1.0,26.9,592.6
22,23,8.45,8.45,35.62,34.41,-1.0,-1.0,-1.0,26.7,619.3
23,24,8.35,8.35,32.65,31.65,-1.0,-1.0,-1.0,26.7,646.1
24,25,8.17,8.17,44.95,46.24,-1.0,-1.0,-1.0,26.9,673.0
25,26,7.94,7.94,24.78,23.81,-1.0,-1.0,-1.0,26.9,699.8
26,27,9.23,9.23,30.48,30.91,-0.96,-0.98,-0.97,27.0,726.8
27,28,7.96,7.96,36.71,35.48,-1.0,-1.0,-1.0,27.5,754.3
28,29,9.19,9.19,14.18,14.02,-0.9,-0.94,-0.92,27.0,781.3
29,30,8.08,8.08,32.97,31.76,-1.0,-1.0,-1.0,26.6,808.0
30,31,8.61,8.61,29.54,28.39,-1.0,-1.0,-1.0,26.5,834.4
31,32,7.89,7.89,24.99,26.45,-1.0,-1.0,-1.0,26.8,861.2
32,33,7.57,7.57,35.51,34.52,-0.99,-1.0,-1.0,26.8,888.0
