,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,28.98,19.24,60.19,59.98,-0.89,-0.91,-0.87,26.7,26.7
1,2,16.87,12.4,48.04,48.85,-1.0,-1.0,-1.0,26.5,53.2
2,3,16.32,12.93,32.42,33.36,-0.99,-0.99,-0.99,26.3,79.5
3,4,15.05,12.59,12.44,12.56,-0.21,-0.27,-0.36,26.3,105.8
4,5,14.69,12.45,16.89,16.8,-0.64,-0.72,-0.76,26.2,132.0
5,6,15.87,13.92,138.15,137.64,-0.94,-0.95,-0.92,26.4,158.4
6,7,12.66,10.55,34.96,36.04,-0.97,-0.98,-0.98,26.2,184.6
7,8,11.55,10.21,13.5,12.82,-0.29,-0.43,-0.44,26.2,210.8
8,9,10.69,10.72,46.49,45.78,-1.0,-1.0,-1.0,26.3,237.1
9,10,13.29,10.59,14.23,13.38,0.34,0.25,0.33,26.2,263.3
10,11,12.64,12.43,33.2,32.35,-0.99,-1.0,-0.99,26.2,289.5
11,12,12.08,10.58,46.17,45.43,-1.0,-1.0,-1.0,26.1,315.6
12,13,13.12,11.72,38.46,39.21,-1.0,-1.0,-1.0,26.1,341.8
13,14,11.35,11.08,8.47,7.95,-0.16,-0.29,-0.26,26.3,368.0
14,15,12.39,11.46,9.68,7.89,0.34,0.26,0.31,26.2,394.2
15,16,12.11,11.4,9.26,8.11,0.15,0.01,0.1,26.2,420.5
16,17,10.36,10.32,7.16,6.64,-0.44,-0.51,-0.61,26.2,446.7
17,18,10.2,9.1,11.58,10.9,0.29,0.16,0.25,26.3,473.0
18,19,9.63,9.0,25.96,25.94,-0.83,-0.88,-0.9,26.3,499.2
19,20,9.47,9.46,28.23,29.37,-0.97,-0.96,-0.98,26.3,525.6
20,21,11.12,10.66,8.03,7.83,-0.3,-0.42,-0.48,26.2,551.8
21,22,9.9,8.97,23.28,24.13,-0.19,-0.19,-0.33,26.3,578.1
22,23,9.94,9.03,24.52,25.03,-0.66,-0.78,-0.82,26.3,604.4
23,24,10.87,11.7,37.2,38.31,-0.99,-0.99,-1.0,26.1,630.5
24,25,9.9,9.43,21.84,21.84,-0.91,-0.95,-0.95,26.3,656.8
25,26,9.51,9.08,23.5,24.72,-0.56,-0.51,-0.7,26.4,683.2
26,27,8.86,8.92,40.35,39.59,-1.0,-1.0,-1.0,26.3,709.5
27,28,9.72,9.7,26.71,26.04,-0.78,-0.88,-0.83,26.2,735.7
28,29,10.61,10.04,11.56,10.65,0.29,0.18,0.23,26.4,762.1
29,30,11.36,10.02,30.75,29.91,-1.0,-1.0,-1.0,26.3,788.4
30,31,12.92,11.6,30.25,29.38,-0.92,-0.96,-0.95,26.3,814.7
31,32,10.69,10.19,38.9,38.14,-1.0,-1.0,-1.0,26.2,841.0
32,33,11.23,10.42,37.82,39.13,-0.94,-0.94,-0.97,26.3,867.3
33,34,7.96,7.66,28.65,29.95,-0.5,-0.49,-0.67,26.1,893.4
34,35,9.72,10.09,10.53,9.29,0.42,0.28,0.37,26.2,919.6
35,36,11.01,10.75,35.43,34.67,-1.0,-1.0,-1.0,26.3,945.9
36,37,10.67,10.66,33.33,32.61,-1.0,-1.0,-1.0,26.3,972.2
37,38,11.07,10.8,35.28,34.43,-1.0,-1.0,-1.0,26.2,998.5
38,39,10.57,10.37,22.91,23.51,-0.22,-0.27,-0.4,26.2,1024.7
39,40,8.63,8.49,15.74,15.39,-0.55,-0.7,-0.6,26.2,1050.8
40,41,9.56,9.54,18.6,18.73,-0.56,-0.71,-0.71,26.3,1077.1
41,42,8.96,8.68,6.76,5.14,-0.17,-0.25,-0.32,26.4,1103.5
42,43,11.43,10.84,11.73,11.84,0.31,0.09,0.21,26.2,1129.7
43,44,9.75,9.68,7.73,6.42,0.34,0.24,0.34,26.6,1156.2
44,45,9.37,9.24,31.24,30.41,-0.99,-1.0,-1.0,26.3,1182.5
45,46,8.8,8.38,32.82,32.06,-0.99,-0.99,-0.99,26.2,1208.7
46,47,8.56,8.25,7.45,6.99,-0.12,-0.27,-0.27,26.2,1234.9
47,48,7.72,8.1,11.76,10.79,0.21,0.15,0.07,26.4,1261.3
48,49,9.07,9.45,44.19,43.39,-0.99,-0.99,-0.99,26.3,1287.6
49,50,13.76,12.46,16.4,16.0,-0.0,-0.15,-0.2,26.5,1314.1
50,51,9.45,8.82,10.36,10.66,-0.04,-0.2,-0.14,26.3,1340.4
51,52,8.29,8.7,13.68,13.77,-0.66,-0.77,-0.77,26.5,1366.9
52,53,8.63,8.61,8.61,7.24,0.25,0.15,0.11,26.5,1393.3
53,54,8.16,8.13,35.21,36.19,-0.63,-0.59,-0.79,26.3,1419.6
54,55,8.6,8.51,28.33,28.3,-0.93,-0.95,-0.95,26.3,1445.9
55,56,8.07,7.99,27.08,27.46,-0.74,-0.81,-0.83,26.2,1472.1
56,57,9.21,9.25,13.87,12.29,0.39,0.26,0.29,26.3,1498.4
57,58,9.04,8.72,45.75,46.94,-0.95,-0.95,-0.97,26.2,1524.7
58,59,8.21,8.25,19.96,20.42,-0.69,-0.75,-0.82,26.4,1551.1
59,60,7.28,7.73,21.74,22.52,-0.39,-0.4,-0.59,26.2,1577.3
60,61,6.91,6.59,9.64,8.06,0.37,0.25,0.25,26.3,1603.6
61,62,8.26,8.85,11.98,12.32,-0.4,-0.49,-0.53,26.4,1630.0
62,63,7.35,7.59,18.03,17.76,0.11,-0.01,-0.09,26.3,1656.2
63,64,7.05,7.05,12.01,12.8,-0.23,-0.37,-0.41,26.2,1682.4
64,65,7.94,8.14,28.9,28.85,-0.95,-0.96,-0.97,26.4,1708.8
65,66,7.98,7.85,43.28,44.5,-0.89,-0.89,-0.96,26.4,1735.2
66,67,8.39,8.69,30.17,30.04,-0.96,-0.97,-0.97,26.3,1761.5
67,68,8.07,8.15,10.23,8.63,0.33,0.24,0.21,26.3,1787.8
68,69,7.02,7.23,8.05,6.6,0.49,0.4,0.4,26.4,1814.2
69,70,7.47,7.53,8.51,6.84,0.24,0.12,0.09,26.4,1840.6
70,71,7.8,8.29,9.04,9.55,-0.14,-0.28,-0.36,26.5,1867.1
71,72,7.37,7.26,7.5,7.53,-0.08,-0.19,-0.26,26.4,1893.5
72,73,7.5,7.92,9.63,7.44,0.41,0.28,0.26,26.3,1919.7
73,74,7.05,7.12,19.32,19.53,-0.01,-0.11,-0.23,26.6,1946.3
74,75,7.81,7.68,5.36,4.97,0.02,-0.11,-0.17,26.4,1972.7
75,76,8.31,8.35,31.54,30.8,-0.99,-1.0,-1.0,26.3,1999.0
76,77,7.83,7.66,10.67,9.71,0.09,-0.01,-0.11,26.1,2025.2
77,78,7.22,7.26,25.06,25.16,-0.88,-0.91,-0.94,26.4,2051.6
78,79,8.11,8.11,17.85,17.12,0.36,0.26,0.17,26.2,2077.7
79,80,6.91,7.82,7.9,7.76,0.2,0.17,0.06,26.4,2104.1
80,81,6.73,7.12,15.12,15.2,-0.76,-0.84,-0.84,26.3,2130.4
81,82,9.02,8.42,34.59,35.9,-0.79,-0.72,-0.89,26.3,2156.7
82,83,8.46,8.67,13.58,12.33,0.25,0.15,0.1,26.2,2182.9
83,84,7.24,7.91,30.72,31.76,-0.58,-0.53,-0.74,26.3,2209.2
84,85,6.6,7.01,30.36,30.16,-0.96,-0.97,-0.98,26.2,2235.5
85,86,7.53,7.69,38.45,37.59,-1.0,-1.0,-1.0,26.3,2261.7
86,87,7.03,7.27,44.97,45.95,-0.93,-0.94,-0.98,26.3,2288.0
87,88,8.87,9.58,11.15,11.89,0.24,0.14,0.09,26.4,2314.4
88,89,9.81,9.47,48.53,49.37,-0.98,-0.99,-0.99,26.3,2340.7
89,90,8.13,8.31,36.12,35.3,-0.99,-0.99,-1.0,26.3,2367.0
90,91,7.74,7.8,8.84,9.35,-0.05,-0.16,-0.24,26.2,2393.2
91,92,7.53,7.16,39.93,41.02,-0.91,-0.9,-0.97,26.2,2419.4
92,93,7.25,7.61,38.91,39.89,-0.88,-0.87,-0.95,26.2,2445.7
93,94,7.09,7.26,48.35,49.07,-0.99,-1.0,-1.0,26.4,2472.0
94,95,8.03,7.91,11.96,11.87,-0.26,-0.36,-0.41,26.2,2498.2
95,96,7.49,8.13,22.42,22.57,-0.03,-0.05,-0.24,26.3,2524.6
96,97,7.69,7.53,5.99,4.79,0.26,0.12,0.01,26.5,2551.0
97,98,6.59,6.83,27.15,26.88,-0.96,-0.95,-0.98,26.3,2577.3
98,99,7.31,7.46,29.41,30.57,-0.46,-0.39,-0.61,26.2,2603.5
99,100,8.14,7.84,13.29,14.65,0.13,0.07,-0.0,26.1,2629.6
100,101,8.19,8.91,6.78,6.83,0.35,0.23,0.06,26.2,2655.7
101,102,6.35,6.86,5.3,5.04,0.19,0.08,-0.09,26.3,2682.0
102,103,6.1,6.8,5.67,5.35,0.35,0.23,0.06,26.2,2708.2
103,104,6.89,7.07,5.4,4.68,0.33,0.12,-0.03,26.2,2734.4
104,105,6.59,7.16,25.37,25.56,-0.9,-0.92,-0.95,26.3,2760.7
105,106,5.9,6.15,15.3,14.42,0.16,0.0,-0.16,26.2,2786.9
106,107,7.63,7.89,6.94,5.43,0.45,0.31,0.22,26.2,2813.2
107,108,5.84,6.32,11.93,12.62,-0.24,-0.36,-0.52,26.1,2839.3
108,109,6.31,6.86,27.59,27.92,-0.84,-0.87,-0.92,26.2,2865.5
109,110,6.11,6.4,6.25,5.05,0.28,0.12,-0.08,26.1,2891.7
110,111,6.17,6.52,12.62,11.37,0.31,0.16,0.04,26.3,2918.0
111,112,6.01,6.73,10.83,11.7,-0.16,-0.24,-0.41,26.4,2944.3
112,113,6.12,6.5,25.96,26.45,-0.44,-0.42,-0.59,26.1,2970.4
113,114,6.67,7.23,19.41,19.23,0.03,-0.08,-0.23,26.4,2996.9
114,115,7.18,6.54,9.35,7.48,0.54,0.37,0.29,26.1,3022.9
115,116,6.69,7.68,33.9,33.28,-0.99,-1.0,-1.0,26.2,3049.2
116,117,5.51,5.77,5.87,4.63,0.24,0.09,-0.11,26.3,3075.4
117,118,6.18,6.26,29.0,29.51,-0.52,-0.47,-0.67,26.2,3101.7
118,119,6.61,6.81,7.65,6.09,0.41,0.25,0.06,26.2,3127.9
119,120,5.59,5.98,10.92,11.81,0.01,-0.05,-0.2,26.4,3154.3
120,121,5.91,6.37,11.25,9.84,0.45,0.28,0.14,26.5,3180.8
121,122,5.86,6.1,14.41,13.43,0.39,0.18,0.06,26.5,3207.3
122,123,6.38,6.39,30.65,30.94,-0.55,-0.51,-0.68,26.3,3233.5
123,124,5.78,6.51,19.1,19.26,-0.66,-0.7,-0.74,26.2,3259.7
124,125,6.21,6.23,25.9,25.74,-0.83,-0.87,-0.88,27.5,3287.3
125,126,6.79,7.35,16.45,16.81,-0.74,-0.77,-0.81,26.2,3313.5
126,127,6.37,6.16,6.2,6.54,0.17,-0.04,-0.13,26.2,3339.6
127,128,6.17,6.81,17.94,17.91,0.31,0.12,0.01,26.3,3365.9
128,129,6.24,6.39,24.28,24.81,-0.38,-0.39,-0.58,26.4,3392.3
129,130,5.92,6.46,28.05,28.05,-0.93,-0.95,-0.96,26.2,3418.5
130,131,5.39,5.78,7.88,6.3,0.38,0.2,0.04,26.3,3444.9
131,132,5.33,5.7,6.41,6.01,0.34,0.17,0.07,26.4,3471.3
132,133,6.27,6.62,21.93,21.94,-0.9,-0.93,-0.94,26.4,3497.6
133,134,5.54,5.86,5.18,4.46,0.39,0.19,0.04,26.3,3523.9
134,135,6.02,6.68,13.29,12.93,0.22,-0.02,-0.16,26.3,3550.3
135,136,5.69,6.21,5.24,4.47,0.34,0.13,-0.07,26.4,3576.7
136,137,5.08,5.12,29.87,30.8,-0.72,-0.65,-0.84,26.4,3603.0
137,138,6.11,6.66,10.6,10.81,-0.35,-0.42,-0.51,26.5,3629.5
138,139,6.03,6.41,9.85,8.9,0.35,0.06,-0.07,26.2,3655.7
139,140,6.05,6.12,12.94,13.25,-0.45,-0.52,-0.6,26.5,3682.3
140,141,5.46,5.61,6.43,6.59,0.04,-0.16,-0.29,26.6,3708.8
141,142,5.3,5.68,12.37,12.16,0.18,-0.0,-0.2,26.3,3735.1
142,143,5.39,6.0,6.51,6.04,0.31,0.12,-0.13,26.4,3761.5
143,144,5.78,6.18,15.25,15.08,0.18,0.0,-0.17,26.6,3788.2
144,145,6.66,6.56,11.09,9.69,0.48,0.2,0.09,26.3,3814.5
145,146,4.83,5.59,22.97,23.06,-0.86,-0.89,-0.93,26.5,3841.0
146,147,5.91,6.07,11.57,10.56,0.42,0.14,-0.03,26.3,3867.3
147,148,5.59,5.95,9.05,9.6,-0.08,-0.21,-0.33,26.4,3893.7
148,149,4.96,5.42,24.67,25.65,-0.48,-0.48,-0.68,26.3,3920.0
149,150,6.09,6.41,6.96,6.04,0.47,0.19,0.01,26.3,3946.3
150,151,5.39,6.21,8.05,8.33,0.26,0.11,-0.06,26.4,3972.7
151,152,5.1,6.56,6.97,5.64,0.64,0.41,0.31,26.3,3999.0
152,153,4.67,6.09,18.57,18.9,0.08,-0.1,-0.24,26.4,4025.3
153,154,4.58,5.56,15.97,16.54,-0.04,-0.16,-0.32,26.3,4051.6
154,155,4.83,5.85,26.33,27.64,-0.35,-0.36,-0.58,26.5,4078.1
