,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,35.96,24.9,459.78,462.13,-0.1,-0.28,-0.32,17.4,17.4
1,2,18.91,13.85,51.8,51.41,-1.0,-0.99,-1.0,17.0,34.3
2,3,14.92,12.16,12.19,10.37,-0.69,-0.58,-0.66,17.0,51.3
3,4,15.44,14.1,52.83,51.88,-1.0,-1.0,-1.0,16.9,68.3
4,5,14.2,11.61,54.63,53.51,-1.0,-1.0,-1.0,17.0,85.2
5,6,15.14,15.06,53.42,52.86,-0.99,-0.99,-0.99,17.0,102.2
6,7,11.28,9.97,41.82,41.9,-0.92,-0.93,-0.95,17.0,119.2
7,8,10.67,9.92,19.44,19.97,-1.0,-0.9,-1.0,17.0,136.2
8,9,9.87,8.88,13.02,12.08,0.35,0.25,0.26,16.9,153.1
9,10,10.72,9.75,48.78,49.81,-0.84,-0.77,-0.92,16.9,170.1
10,11,14.34,13.94,19.18,19.98,-0.8,-0.73,-0.84,16.9,187.0
11,12,11.48,10.45,36.53,36.86,-0.91,-0.9,-0.94,17.0,204.0
12,13,13.03,12.12,50.52,49.6,-1.0,-1.0,-1.0,16.9,220.9
13,14,11.53,10.07,22.28,22.54,-0.37,-0.3,-0.47,17.0,237.9
14,15,11.15,10.96,16.66,13.84,0.01,-0.02,-0.09,16.9,254.8
15,16,12.0,11.98,49.62,50.66,-0.92,-0.56,-0.93,17.0,271.8
16,17,11.61,10.49,35.55,37.13,-1.0,-0.98,-1.0,17.0,288.8
17,18,12.7,11.33,11.3,12.57,-0.1,-0.0,-0.25,16.9,305.7
18,19,9.95,9.13,25.61,26.42,-0.92,-0.62,-0.94,16.9,322.7
19,20,9.3,8.95,35.28,36.79,-1.0,-0.93,-1.0,17.0,339.7
20,21,12.96,11.7,14.47,13.6,0.1,0.06,0.01,16.9,356.6
21,22,11.58,11.0,46.14,47.33,-0.92,-0.6,-0.93,16.9,373.5
