,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,36.56,25.46,406.41,419.58,-0.63,-0.68,-0.77,22.9,22.9
1,2,17.71,12.73,26.45,27.79,-1.0,-1.0,-1.0,22.5,45.4
2,3,16.1,13.22,32.19,30.84,-1.0,-1.0,-1.0,22.4,67.9
3,4,15.23,12.5,34.59,37.11,-0.53,-0.62,-0.67,22.4,90.3
4,5,12.25,11.0,19.73,18.65,-1.0,-1.0,-1.0,22.5,112.8
5,6,13.66,12.29,58.7,60.01,-1.0,-1.0,-1.0,22.4,135.2
6,7,14.37,12.45,56.3,57.62,-1.0,-1.0,-1.0,22.5,157.6
7,8,10.97,10.25,53.07,54.42,-1.0,-1.0,-1.0,22.5,180.1
8,9,10.15,10.42,55.79,57.13,-1.0,-1.0,-1.0,22.4,202.5
9,10,12.0,11.15,49.19,50.49,-1.0,-1.0,-1.0,22.4,225.0
10,11,13.36,12.4,34.48,35.73,-1.0,-1.0,-1.0,22.5,247.4
11,12,13.67,13.78,13.03,11.4,-0.89,-0.91,-0.91,22.5,270.0
12,13,11.04,9.01,18.98,15.15,0.27,0.3,0.44,22.5,292.5
13,14,11.41,10.83,35.76,37.4,-0.8,-0.87,-0.85,22.5,315.0
14,15,10.74,9.49,8.36,7.77,0.22,0.32,0.36,22.5,337.6
15,16,13.9,12.92,45.95,47.17,-1.0,-1.0,-1.0,22.5,360.1
16,17,13.12,10.67,51.33,52.79,-0.98,-0.99,-0.99,22.4,382.5
17,18,12.42,11.84,47.95,50.21,-0.65,-0.82,-0.86,22.5,405.0
18,19,15.38,13.94,27.55,28.73,-1.0,-1.0,-1.0,22.5,427.5
19,20,12.48,11.68,37.1,38.28,-0.96,-0.97,-0.97,22.4,449.9
20,21,13.06,11.71,12.03,10.55,0.29,0.31,0.42,22.5,472.3
21,22,13.96,12.03,52.46,53.78,-1.0,-1.0,-1.0,22.5,494.8
22,23,14.92,15.57,52.29,53.68,-0.99,-1.0,-0.99,22.5,517.3
23,24,11.07,10.37,31.61,33.54,-0.25,-0.31,-0.28,22.5,539.8
24,25,13.78,12.52,19.6,17.93,-0.59,-0.68,-0.61,22.4,562.2
25,26,10.62,9.2,31.07,32.7,-0.8,-0.88,-0.86,22.5,584.8
26,27,13.75,14.22,8.39,6.33,-0.36,-0.48,-0.34,22.5,607.2
27,28,12.18,11.75,22.71,20.49,-0.36,-0.48,-0.31,22.4,629.7
28,29,8.57,8.11,35.95,34.51,-0.98,-1.0,-1.0,22.4,652.1
29,30,11.82,11.59,10.06,8.93,-0.83,-0.88,-0.9,22.4,674.5
30,31,10.12,9.71,6.59,6.58,-0.61,-0.72,-0.7,22.4,697.0
31,32,9.49,9.07,21.9,20.99,-0.96,-0.97,-0.99,22.5,719.4
32,33,9.83,9.19,29.03,27.61,-0.97,-0.99,-0.99,22.4,741.9
33,34,12.83,12.52,19.64,18.04,-0.87,-0.91,-0.91,22.4,764.3
34,35,9.8,8.65,5.71,5.74,0.09,0.06,0.23,22.5,786.8
35,36,10.9,10.24,10.21,12.49,-0.07,-0.11,-0.06,22.4,809.2
36,37,11.14,12.23,30.43,28.0,-0.75,-0.84,-0.71,22.4,831.6
37,38,11.58,11.35,68.5,67.15,-1.0,-1.0,-1.0,22.5,854.1
38,39,14.25,13.16,61.74,58.65,-0.75,-0.82,-0.8,22.5,876.6
39,40,10.98,10.93,34.53,32.8,-0.99,-0.99,-0.99,22.4,899.0
40,41,9.07,7.83,24.53,23.02,-0.99,-0.99,-0.99,22.5,921.5
41,42,10.9,10.9,16.91,15.6,-0.8,-0.82,-0.82,22.5,944.0
42,43,9.91,8.72,20.44,18.64,-0.85,-0.88,-0.84,22.6,966.6
43,44,10.16,10.11,49.65,48.11,-1.0,-1.0,-1.0,22.4,989.0
44,45,9.48,9.19,49.58,50.8,-1.0,-1.0,-1.0,22.4,1011.4
45,46,8.87,8.3,25.51,24.2,-1.0,-1.0,-1.0,22.5,1033.9
46,47,12.05,11.2,65.24,63.92,-1.0,-1.0,-1.0,22.5,1056.4
47,48,11.58,11.29,46.7,47.42,-0.83,-0.97,-0.94,22.5,1078.8
48,49,11.48,11.85,43.73,44.98,-1.0,-1.0,-1.0,22.5,1101.3
49,50,10.85,10.22,18.97,19.86,-0.26,-0.36,-0.36,22.5,1123.8
50,51,9.6,9.42,17.72,18.58,-0.16,-0.21,-0.26,22.5,1146.2
51,52,8.47,7.99,34.76,35.73,-0.58,-0.72,-0.66,22.5,1168.7
52,53,7.91,7.82,29.79,28.29,-0.99,-0.99,-0.99,22.6,1191.3
53,54,10.16,8.77,16.28,17.35,0.22,0.16,0.18,22.5,1213.8
54,55,12.16,11.42,7.98,7.67,0.09,0.0,-0.02,22.5,1236.3
55,56,12.25,12.94,47.12,45.47,-0.97,-0.97,-0.97,22.5,1258.7
56,57,8.93,8.09,6.62,5.93,0.15,0.1,0.08,22.5,1281.2
57,58,8.02,7.74,8.03,6.97,-0.51,-0.59,-0.63,22.4,1303.7
58,59,8.49,8.12,19.21,17.86,-0.96,-0.96,-0.97,22.5,1326.2
59,60,9.06,8.36,24.66,25.19,-0.19,-0.34,-0.32,22.5,1348.7
60,61,9.4,9.72,17.77,16.53,-0.94,-0.95,-0.96,22.5,1371.2
61,62,7.87,7.87,15.4,14.18,-0.9,-0.9,-0.93,22.4,1393.7
62,63,9.15,8.81,39.65,40.24,-0.64,-0.8,-0.7,22.5,1416.1
63,64,7.96,7.53,8.07,7.85,-0.2,-0.3,-0.28,22.4,1438.6
64,65,7.5,7.61,23.91,22.6,-0.93,-0.94,-0.96,22.4,1460.9
65,66,8.27,8.02,7.51,7.09,0.34,0.23,0.36,22.6,1483.5
66,67,7.91,8.15,12.64,11.96,-0.55,-0.58,-0.57,22.5,1506.0
67,68,8.48,7.78,19.46,18.94,-0.86,-0.88,-0.92,22.5,1528.4
68,69,7.21,7.08,25.59,24.6,-0.93,-0.93,-0.94,22.5,1550.9
69,70,9.1,9.08,43.04,41.82,-1.0,-1.0,-1.0,22.4,1573.4
70,71,7.89,7.54,12.22,12.32,0.15,0.07,0.06,22.4,1595.8
71,72,7.88,7.52,37.53,38.03,-0.75,-0.9,-0.79,22.4,1618.2
72,73,7.6,7.03,13.55,13.97,0.33,0.34,0.38,22.5,1640.7
73,74,8.57,9.12,21.01,20.09,-0.31,-0.44,-0.38,22.5,1663.1
74,75,9.24,9.31,9.99,9.48,0.42,0.39,0.46,22.5,1685.6
75,76,8.01,7.81,47.6,48.53,-0.96,-0.99,-0.98,22.4,1708.1
76,77,9.53,8.93,30.4,31.2,-0.41,-0.54,-0.48,22.5,1730.5
77,78,8.4,8.24,26.89,27.3,-0.22,-0.34,-0.27,22.5,1753.0
78,79,7.78,8.32,6.69,5.38,-0.15,-0.3,-0.26,22.5,1775.5
79,80,7.14,7.29,22.67,21.28,-0.98,-0.98,-0.99,22.6,1798.1
80,81,7.26,7.26,9.27,8.08,-0.7,-0.75,-0.71,22.5,1820.5
81,82,7.47,7.77,14.99,14.28,-0.77,-0.76,-0.78,22.5,1843.0
82,83,7.28,7.22,8.72,8.44,0.3,0.23,0.32,22.5,1865.5
83,84,8.84,7.87,11.42,11.91,0.28,0.25,0.3,22.5,1887.9
84,85,7.54,7.3,17.17,17.75,0.25,0.23,0.21,22.5,1910.4
85,86,7.95,7.67,26.35,26.63,-0.19,-0.29,-0.24,22.5,1933.0
86,87,9.36,8.43,21.99,22.76,0.12,0.03,0.07,22.4,1955.4
87,88,7.79,7.81,31.16,32.35,-0.44,-0.57,-0.51,22.5,1977.9
88,89,8.6,8.44,37.84,36.57,-1.0,-1.0,-1.0,22.5,2000.3
89,90,7.8,7.89,39.98,38.61,-1.0,-1.0,-1.0,22.4,2022.8
90,91,9.22,9.06,17.12,17.91,0.2,0.15,0.15,22.5,2045.3
91,92,8.93,9.65,42.11,42.26,-0.65,-0.89,-0.75,22.5,2067.8
92,93,8.21,7.61,5.86,5.47,-0.04,-0.09,-0.12,22.6,2090.4
93,94,6.6,6.32,15.08,14.14,-0.69,-0.76,-0.78,22.5,2112.9
94,95,8.03,8.11,12.53,11.71,-0.87,-0.9,-0.91,22.6,2135.5
95,96,6.24,6.09,9.11,8.75,-0.69,-0.77,-0.76,22.5,2158.0
96,97,7.53,7.42,42.96,41.54,-1.0,-1.0,-1.0,22.4,2180.4
97,98,7.32,6.81,10.26,9.99,0.47,0.42,0.55,22.4,2202.8
98,99,7.73,7.69,34.05,34.09,-0.5,-0.65,-0.56,22.5,2225.3
99,100,7.13,6.92,38.64,39.18,-0.69,-0.86,-0.76,22.4,2247.7
100,101,6.52,6.25,6.04,4.97,0.39,0.21,0.35,22.5,2270.2
101,102,6.48,6.91,6.17,5.49,-0.02,-0.23,-0.11,22.5,2292.7
102,103,7.16,7.71,24.23,22.94,-0.93,-0.93,-0.94,22.5,2315.2
103,104,5.99,6.17,18.26,16.98,-0.86,-0.87,-0.86,22.5,2337.7
104,105,6.71,6.58,20.02,19.66,-0.64,-0.67,-0.65,22.5,2360.1
105,106,6.14,6.4,6.7,6.06,-0.25,-0.38,-0.26,22.5,2382.6
106,107,7.54,6.9,13.77,12.9,-0.29,-0.46,-0.32,22.5,2405.1
107,108,7.96,7.7,14.17,13.28,-0.2,-0.37,-0.32,22.5,2427.6
108,109,6.79,7.2,18.07,16.37,-0.92,-0.93,-0.94,22.5,2450.1
109,110,9.41,9.01,45.67,43.95,-0.92,-0.92,-0.92,22.5,2472.6
110,111,7.74,8.44,28.39,26.59,-0.82,-0.83,-0.81,22.5,2495.1
111,112,6.26,6.04,18.36,17.6,-0.65,-0.73,-0.66,22.5,2517.5
112,113,6.36,6.06,13.75,14.32,0.34,0.26,0.34,22.5,2540.0
113,114,6.66,7.02,5.91,4.86,-0.07,-0.21,-0.19,22.4,2562.4
114,115,7.63,7.76,6.8,5.91,0.51,0.34,0.49,22.5,2584.8
115,116,6.13,6.59,23.95,24.88,0.06,-0.03,-0.06,22.5,2607.3
116,117,6.31,6.31,16.5,16.11,-0.74,-0.79,-0.76,22.4,2629.7
117,118,6.15,6.33,20.57,19.82,-0.81,-0.84,-0.82,22.6,2652.3
118,119,7.55,7.53,7.88,7.62,0.38,0.19,0.43,22.6,2674.8
119,120,7.5,6.89,20.12,18.83,-0.52,-0.59,-0.51,22.5,2697.4
120,121,9.12,9.93,33.99,32.43,-0.97,-0.96,-0.97,22.5,2719.8
121,122,6.2,6.35,25.42,24.08,-0.93,-0.92,-0.94,22.4,2742.3
122,123,6.45,6.62,5.11,4.13,0.2,0.02,0.16,22.5,2764.8
123,124,5.62,5.69,15.13,14.37,-0.79,-0.8,-0.79,22.5,2787.3
124,125,5.88,5.57,5.8,4.88,0.31,0.09,0.35,22.5,2809.8
125,126,6.01,6.32,7.59,7.17,-0.73,-0.77,-0.78,22.5,2832.2
126,127,6.92,7.36,7.39,6.42,-0.49,-0.57,-0.48,22.5,2854.7
127,128,6.37,6.15,17.92,16.87,-0.91,-0.92,-0.93,22.5,2877.2
128,129,5.14,5.41,6.61,5.74,-0.19,-0.37,-0.33,22.4,2899.6
129,130,5.93,6.05,6.87,5.39,0.41,0.14,0.34,22.5,2922.1
130,131,5.31,5.76,16.09,16.7,0.09,-0.05,-0.02,22.5,2944.6
131,132,6.32,6.0,32.61,33.68,-0.35,-0.5,-0.46,22.4,2967.0
132,133,7.77,7.27,16.42,15.57,-0.65,-0.72,-0.69,22.4,2989.4
133,134,5.6,6.18,8.47,7.33,-0.08,-0.3,-0.2,22.5,3011.9
134,135,6.48,6.4,25.03,25.61,0.06,-0.01,0.01,22.5,3034.4
135,136,7.69,7.21,16.52,16.72,0.27,0.16,0.27,22.5,3056.9
136,137,6.08,6.4,6.38,5.88,0.53,0.28,0.42,22.5,3079.4
137,138,6.21,6.38,14.0,13.26,-0.55,-0.66,-0.57,22.5,3101.9
138,139,5.82,6.61,11.58,10.82,-0.78,-0.82,-0.79,22.5,3124.4
139,140,7.89,7.82,10.25,9.58,-0.1,-0.26,-0.17,22.4,3146.8
140,141,7.48,7.2,36.52,37.26,-0.25,-0.45,-0.34,22.5,3169.3
141,142,7.87,8.04,10.13,9.56,-0.29,-0.44,-0.37,22.5,3191.8
142,143,6.04,6.31,5.6,5.06,0.12,-0.05,0.01,22.4,3214.2
143,144,6.95,7.04,28.91,27.67,-0.91,-0.92,-0.92,22.5,3236.7
144,145,5.22,4.99,6.49,5.6,0.48,0.28,0.47,22.5,3259.3
145,146,5.53,5.5,4.76,4.41,0.12,-0.06,-0.02,22.6,3281.9
146,147,5.56,6.02,10.99,10.9,0.21,0.02,0.08,22.5,3304.4
147,148,5.53,5.73,11.02,10.48,-0.12,-0.32,-0.16,22.5,3327.0
148,149,6.26,6.37,5.01,4.74,0.35,0.11,0.34,22.5,3349.4
149,150,5.68,5.89,21.4,21.39,0.14,-0.06,0.0,22.6,3372.0
150,151,5.43,6.4,5.25,5.04,0.31,0.0,0.15,22.5,3394.5
151,152,6.08,6.26,5.58,5.69,0.46,0.22,0.4,22.4,3417.0
152,153,5.56,6.42,9.72,9.04,-0.34,-0.47,-0.37,22.5,3439.5
153,154,6.01,5.86,16.25,17.15,0.3,0.2,0.19,22.4,3461.9
154,155,6.77,7.39,12.25,11.41,0.36,0.03,0.31,22.5,3484.4
155,156,6.51,6.93,15.0,13.82,-0.27,-0.4,-0.22,22.4,3506.8
156,157,5.34,6.17,13.7,12.5,-0.38,-0.49,-0.36,22.4,3529.2
157,158,5.15,5.48,15.34,14.48,-0.7,-0.7,-0.65,22.4,3551.6
158,159,5.5,6.53,16.12,16.98,0.41,0.28,0.36,22.4,3574.0
159,160,5.79,6.11,15.06,14.44,-0.65,-0.64,-0.59,22.4,3596.5
160,161,5.94,8.44,5.83,5.62,0.41,0.15,0.29,22.5,3619.0
161,162,5.73,7.18,10.54,10.19,0.62,0.38,0.5,22.5,3641.5
162,163,5.68,7.19,31.99,29.86,-0.96,-0.96,-0.95,22.5,3664.0
163,164,5.09,6.73,25.03,23.47,-0.94,-0.93,-0.94,22.5,3686.4
164,165,6.83,8.26,26.25,26.98,0.2,0.11,0.13,22.5,3708.9
165,166,5.37,6.71,18.49,17.23,0.11,-0.04,0.16,22.4,3731.3
166,167,5.22,6.99,13.47,12.07,-0.18,-0.3,-0.11,22.5,3753.8
167,168,6.38,7.79,15.02,15.51,0.61,0.52,0.57,22.5,3776.2
168,169,5.55,7.9,11.66,12.13,0.49,0.32,0.4,22.4,3798.7
169,170,6.57,7.35,9.51,9.65,0.77,0.6,0.74,22.4,3821.1
170,171,6.43,9.67,9.08,8.78,0.73,0.59,0.67,22.6,3843.7
171,172,5.63,10.25,9.84,10.24,0.45,0.25,0.33,22.5,3866.2
172,173,5.73,9.46,13.26,13.82,0.78,0.55,0.68,22.6,3888.8
173,174,5.93,8.86,21.99,22.82,0.44,0.3,0.35,22.6,3911.3
174,175,8.11,10.71,12.0,10.51,0.68,0.53,0.65,22.6,3933.9
175,176,5.99,8.92,11.24,11.38,0.7,0.46,0.58,22.5,3956.4
176,177,5.05,9.85,7.43,6.88,0.67,0.52,0.61,22.5,3978.9
177,178,6.1,8.61,22.63,21.99,0.26,0.05,0.15,22.3,4001.2
178,179,6.67,11.42,44.85,45.94,-0.47,-0.75,-0.55,22.5,4023.7
179,180,5.91,10.86,18.32,16.96,-0.12,-0.35,-0.16,22.4,4046.1
180,181,5.16,6.31,9.44,9.04,0.78,0.62,0.71,22.5,4068.6
181,182,6.16,9.07,7.99,6.97,0.67,0.48,0.58,22.4,4091.0
182,183,5.58,7.21,11.62,12.77,0.44,0.23,0.28,22.4,4113.4
183,184,5.93,8.02,19.26,18.21,0.16,-0.07,0.12,22.4,4135.8
184,185,4.51,6.61,5.36,5.73,0.45,0.21,0.27,22.4,4158.2
185,186,5.6,6.6,16.32,16.66,0.47,0.29,0.33,22.4,4180.7
186,187,4.94,6.35,7.1,6.3,0.62,0.31,0.44,22.5,4203.2
187,188,5.91,7.23,13.68,13.17,0.12,-0.21,-0.06,22.5,4225.6
188,189,5.9,8.71,9.02,8.46,0.72,0.49,0.6,22.4,4248.1
189,190,5.04,6.48,7.81,7.91,0.63,0.33,0.37,22.4,4270.5
190,191,4.98,6.59,7.95,8.0,0.47,0.14,0.2,22.4,4292.9
191,192,5.87,6.18,14.69,13.98,0.29,-0.04,0.14,22.4,4315.3
192,193,5.77,7.39,19.94,18.89,-0.86,-0.85,-0.82,22.4,4337.7
193,194,5.33,5.78,8.9,8.62,0.64,0.44,0.55,22.4,4360.2
194,195,5.16,5.9,5.09,4.74,0.19,-0.12,-0.15,22.4,4382.5
195,196,4.72,5.4,9.98,10.07,0.47,0.24,0.33,22.5,4405.0
196,197,5.12,6.19,7.73,7.48,-0.21,-0.43,-0.29,22.6,4427.6
197,198,4.47,4.83,6.37,6.32,0.64,0.34,0.47,22.5,4450.1
198,199,5.21,6.13,11.53,11.85,0.45,0.17,0.28,22.5,4472.6
199,200,4.83,5.43,9.5,9.52,0.37,0.04,0.12,22.5,4495.1
200,201,4.65,5.35,5.61,4.94,0.55,0.13,0.23,22.5,4517.6
201,202,4.39,5.29,7.7,7.48,0.27,-0.14,-0.04,22.5,4540.1
202,203,5.78,5.66,5.17,5.25,0.54,0.14,0.26,22.5,4562.7
203,204,5.69,6.51,7.21,6.75,0.68,0.42,0.53,22.5,4585.2
204,205,4.34,5.65,6.4,6.27,0.24,-0.13,-0.07,22.4,4607.6
205,206,5.76,6.34,7.42,7.3,0.47,0.03,0.13,22.5,4630.1
206,207,4.27,5.0,9.46,8.97,-0.15,-0.44,-0.3,22.4,4652.5
207,208,4.1,5.24,10.01,9.49,0.23,-0.18,0.04,22.5,4675.0
208,209,4.37,5.29,5.4,4.93,0.51,0.08,0.21,22.4,4697.4
209,210,4.19,4.69,6.41,5.7,0.63,0.25,0.29,22.4,4719.8
210,211,4.22,5.16,5.89,5.69,0.42,-0.01,0.04,22.5,4742.3
211,212,4.83,5.65,6.39,6.09,0.69,0.3,0.37,22.5,4764.8
212,213,5.28,5.67,6.05,5.96,0.64,0.19,0.33,22.4,4787.2
213,214,4.55,5.97,6.22,6.06,0.39,-0.06,0.1,22.4,4809.7
214,215,3.46,4.36,6.26,6.31,0.39,-0.09,0.03,22.5,4832.1
215,216,5.08,5.79,7.73,7.7,0.33,-0.1,0.04,22.5,4854.6
216,217,4.11,4.56,5.49,5.57,0.51,0.08,0.2,22.4,4877.1
217,218,4.39,5.29,5.68,4.81,0.56,0.14,0.2,22.5,4899.5
218,219,3.99,5.15,6.1,5.84,0.28,-0.16,-0.12,22.5,4922.0
219,220,4.29,4.65,7.75,7.44,0.61,0.09,0.13,22.4,4944.4
220,221,3.9,4.7,5.64,5.14,0.42,-0.02,0.05,22.5,4966.9
221,222,5.02,6.08,7.94,7.69,0.71,0.3,0.33,22.5,4989.4
222,223,4.61,5.5,6.06,5.48,0.5,0.02,0.14,22.5,5011.8
223,224,4.64,5.28,6.7,6.98,0.72,0.29,0.43,22.4,5034.2
224,225,4.03,5.08,7.27,6.72,0.59,0.14,0.18,22.5,5056.7
225,226,4.26,4.87,6.04,5.98,0.51,-0.02,0.09,22.5,5079.2
226,227,3.57,4.27,5.52,4.95,0.34,-0.13,-0.03,22.6,5101.8
227,228,4.47,5.59,6.88,6.18,0.71,0.26,0.35,22.5,5124.3
228,229,4.46,5.13,6.38,6.06,0.7,0.22,0.36,22.5,5146.8
229,230,4.97,6.1,7.69,7.81,0.53,-0.01,0.14,22.5,5169.3
230,231,4.37,4.81,8.61,8.59,0.0,-0.37,-0.23,22.6,5191.8
231,232,4.19,4.45,8.01,8.05,0.58,0.03,0.22,22.4,5214.3
232,233,3.71,4.42,6.8,6.45,0.06,-0.28,-0.13,22.5,5236.7
233,234,3.98,4.11,7.06,6.54,-0.2,-0.43,-0.26,22.5,5259.2
234,235,5.12,5.43,5.13,4.73,0.53,-0.04,0.13,22.5,5281.7
235,236,3.91,4.39,7.04,6.6,0.05,-0.34,-0.19,22.5,5304.2
236,237,4.25,4.58,5.8,5.5,0.49,-0.1,0.04,22.5,5326.6
237,238,4.25,4.53,8.61,8.55,0.46,-0.03,0.03,22.4,5349.1
238,239,4.88,5.03,7.18,7.06,0.56,0.04,0.09,22.4,5371.5
