,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,23.22,23.22,1594.52,1614.95,0.52,0.61,0.66,17.2,17.2
1,2,11.1,11.1,23.17,27.0,0.31,0.3,0.38,16.8,34.0
2,3,9.38,9.38,28.13,25.28,-0.93,-0.94,-0.96,16.7,50.8
3,4,9.2,9.2,32.48,31.97,-0.85,-0.87,-0.89,16.7,67.5
4,5,10.28,10.28,22.8,24.5,-0.9,-0.93,-0.95,16.6,84.1
5,6,9.02,9.02,33.97,36.3,-0.86,-0.87,-0.92,16.8,100.9
6,7,9.66,9.66,22.46,21.82,-0.75,-0.77,-0.79,16.8,117.7
7,8,10.29,10.29,15.59,17.08,-0.86,-0.87,-0.91,16.7,134.4
8,9,8.12,8.12,17.07,15.12,-0.98,-0.98,-0.99,16.7,151.1
9,10,10.2,10.2,11.98,12.34,-0.98,-0.98,-0.98,16.8,167.9
10,11,9.35,9.35,28.19,29.03,-0.83,-0.85,-0.86,16.6,184.5
11,12,9.09,9.09,15.16,15.67,-1.0,-1.0,-1.0,16.8,201.3
12,13,8.07,8.07,6.88,6.2,0.01,-0.05,0.02,16.8,218.1
13,14,8.42,8.42,19.45,18.7,-0.02,-0.17,-0.2,16.9,235.0
14,15,10.62,10.62,17.14,18.41,-0.98,-0.99,-0.99,16.9,251.9
15,16,7.98,7.98,23.36,24.62,-0.97,-0.97,-0.98,16.7,268.6
16,17,9.91,9.91,20.4,18.27,-0.99,-0.99,-0.99,16.7,285.3
17,18,9.41,9.41,25.73,26.09,-0.36,-0.47,-0.45,16.8,302.1
18,19,10.77,10.77,10.89,10.29,-0.95,-0.95,-0.95,16.8,318.9
19,20,8.04,8.04,22.72,21.9,-0.55,-0.65,-0.55,16.7,335.7
20,21,8.32,8.32,15.72,16.71,-0.99,-0.99,-0.99,16.7,352.4
21,22,7.83,7.83,30.98,32.31,-0.96,-0.97,-0.97,16.7,369.0
