,epoch,train_loss,train_standard_loss,validation_loss,test_loss,train_correlation,validation_correlation,test_correlation,epoch_duration,run_duration
0,1,25.75,25.75,15.08,15.13,-0.99,-1.0,-0.99,17.3,17.3
1,2,14.74,14.74,23.85,24.93,-0.98,-0.98,-0.97,16.7,34.0
2,3,14.67,14.67,20.1,20.63,-0.96,-0.98,-0.97,16.7,50.7
3,4,11.21,11.21,29.23,30.67,-1.0,-1.0,-1.0,16.7,67.4
4,5,11.99,11.99,20.64,21.74,-1.0,-1.0,-1.0,16.8,84.2
5,6,11.2,11.2,15.23,14.79,-1.0,-1.0,-1.0,16.8,101.0
6,7,8.98,8.98,19.05,17.8,-1.0,-1.0,-1.0,16.8,117.8
7,8,10.53,10.53,21.01,21.9,-1.0,-1.0,-1.0,16.8,134.5
8,9,13.07,13.07,21.87,21.16,-0.86,-0.8,-0.83,16.8,151.3
9,10,10.88,10.88,27.62,26.12,-0.99,-1.0,-1.0,16.7,168.0
10,11,10.93,10.93,6.69,6.58,-0.69,-0.72,-0.74,16.7,184.8
11,12,9.79,9.79,20.95,21.65,-0.47,-0.53,-0.59,16.8,201.6
12,13,10.44,10.44,22.56,21.23,-1.0,-1.0,-1.0,16.8,218.4
13,14,11.6,11.6,7.65,8.29,-0.73,-0.74,-0.8,16.8,235.2
14,15,8.69,8.69,33.58,35.02,-0.84,-0.86,-0.87,16.8,252.0
15,16,8.44,8.44,24.2,25.71,-0.88,-0.9,-0.91,16.8,268.8
16,17,8.72,8.72,21.64,22.53,-0.8,-0.8,-0.88,16.8,285.6
17,18,8.27,8.27,14.34,14.4,-0.41,-0.47,-0.51,16.8,302.3
18,19,7.95,7.95,18.34,18.22,-0.85,-0.89,-0.89,16.8,319.2
19,20,9.38,9.38,8.0,7.65,-0.79,-0.77,-0.76,16.8,336.0
20,21,8.91,8.91,7.77,7.99,-0.61,-0.54,-0.53,16.9,352.9
21,22,9.21,9.21,17.53,17.28,-0.32,-0.41,-0.44,16.8,369.7
22,23,10.15,10.15,23.15,24.37,-0.82,-0.83,-0.88,16.8,386.4
23,24,8.14,8.14,21.38,20.07,-1.0,-1.0,-1.0,16.7,403.1
24,25,8.37,8.37,21.18,21.55,-0.81,-0.86,-0.86,16.9,420.1
25,26,9.69,9.69,25.93,26.55,-0.74,-0.81,-0.81,16.8,436.9
26,27,9.82,9.82,8.99,8.71,-0.9,-0.91,-0.91,16.8,453.7
27,28,8.96,8.96,14.41,13.42,-0.96,-0.98,-0.97,16.8,470.5
28,29,8.27,8.27,10.49,11.2,-0.89,-0.87,-0.88,16.6,487.2
29,30,9.71,9.71,20.22,21.06,-0.97,-0.97,-0.98,16.7,503.9
30,31,9.26,9.26,41.59,40.46,-0.97,-0.98,-0.99,16.8,520.7
31,32,9.29,9.29,6.95,7.07,-0.82,-0.83,-0.79,16.8,537.5
32,33,8.67,8.67,15.15,15.05,-0.99,-0.99,-1.0,16.7,554.2
33,34,7.56,7.56,19.27,19.51,-0.76,-0.76,-0.83,16.8,571.0
34,35,7.87,7.87,6.31,6.47,-0.73,-0.67,-0.69,16.7,587.7
35,36,8.06,8.06,13.34,13.82,0.33,0.48,0.44,16.7,604.4
36,37,8.64,8.64,40.27,41.62,-0.99,-1.0,-0.99,16.7,621.1
37,38,8.53,8.53,8.35,7.52,0.06,0.12,0.08,16.8,637.9
38,39,8.57,8.57,6.76,6.73,-0.51,-0.46,-0.43,16.7,654.7
39,40,10.29,10.29,48.17,47.45,-0.96,-0.97,-0.98,16.9,671.5
40,41,8.54,8.54,27.95,26.67,-0.99,-0.98,-0.99,16.7,688.2
41,42,7.65,7.65,30.15,30.62,-0.9,-0.88,-0.92,16.8,705.0
42,43,8.98,8.98,38.65,39.69,-0.96,-0.97,-0.95,16.8,721.8
43,44,8.14,8.14,14.54,14.22,-0.44,-0.45,-0.57,16.8,738.6
44,45,9.96,9.96,18.12,17.74,-0.25,-0.27,-0.29,16.8,755.3
45,46,8.52,8.52,7.55,8.08,-0.77,-0.72,-0.78,16.7,772.0
46,47,7.59,7.59,23.08,23.69,-0.95,-0.96,-0.98,16.8,788.8
47,48,7.65,7.65,13.58,14.26,-0.99,-0.99,-0.99,16.7,805.5
48,49,8.37,8.37,23.41,22.63,-0.39,-0.49,-0.41,16.7,822.2
49,50,7.65,7.65,21.17,21.67,-0.89,-0.91,-0.92,16.8,839.0
50,51,8.45,8.45,26.83,26.33,-0.41,-0.45,-0.46,16.8,855.8
51,52,8.6,8.6,22.99,23.3,-0.76,-0.75,-0.82,16.8,872.6
52,53,7.14,7.14,37.68,37.96,-0.83,-0.84,-0.87,16.9,889.5
53,54,6.79,6.79,11.15,11.24,-0.84,-0.88,-0.85,16.8,906.3
54,55,5.91,5.91,12.5,12.89,-0.98,-0.99,-0.99,16.8,923.1
55,56,6.21,6.21,20.07,20.57,-0.98,-0.99,-0.98,16.8,939.9
56,57,6.91,6.91,5.23,5.5,-0.57,-0.54,-0.61,16.9,956.8
57,58,7.64,7.64,10.57,13.44,0.28,0.45,0.26,16.8,973.6
58,59,7.66,7.66,13.88,14.1,-0.69,-0.69,-0.67,16.8,990.4
59,60,6.1,6.1,11.0,10.58,-0.95,-0.97,-0.95,16.9,1007.2
60,61,6.46,6.46,15.5,15.65,-0.98,-0.98,-0.98,16.8,1024.0
61,62,8.07,8.07,35.89,34.63,-0.32,-0.45,-0.41,16.8,1040.8
62,63,6.97,6.97,46.85,47.6,-0.84,-0.88,-0.86,16.7,1057.5
63,64,6.06,6.06,17.32,16.76,-0.84,-0.85,-0.85,16.8,1074.3
64,65,6.93,6.93,8.66,8.22,-0.91,-0.93,-0.92,16.9,1091.2
65,66,7.64,7.64,10.66,10.81,-0.96,-0.95,-0.97,16.8,1107.9
66,67,5.97,5.97,16.79,15.75,-0.97,-0.97,-0.97,16.8,1124.7
67,68,6.7,6.7,16.02,15.98,-0.24,-0.14,-0.15,16.7,1141.5
68,69,6.9,6.9,25.28,24.21,0.11,0.13,0.12,16.7,1158.2
69,70,7.56,7.56,14.46,14.34,-1.0,-1.0,-1.0,16.8,1175.0
70,71,6.35,6.35,10.43,11.07,0.13,0.29,0.22,16.8,1191.8
71,72,6.68,6.68,23.72,23.6,-0.34,-0.29,-0.27,16.8,1208.6
72,73,8.07,8.07,10.75,10.91,-0.93,-0.94,-0.92,16.8,1225.4
73,74,6.0,6.0,5.97,5.61,-0.66,-0.61,-0.72,16.7,1242.2
74,75,6.21,6.21,5.49,5.95,-0.62,-0.57,-0.54,16.8,1259.0
75,76,5.95,5.95,6.04,5.85,-0.35,-0.29,-0.35,16.8,1275.8
76,77,7.79,7.79,9.25,9.55,-0.86,-0.86,-0.84,16.8,1292.6
77,78,6.14,6.14,27.45,26.52,-0.06,-0.12,-0.12,16.8,1309.4
78,79,5.65,5.65,6.44,7.08,-0.92,-0.93,-0.92,16.7,1326.1
79,80,6.47,6.47,4.52,5.28,-0.62,-0.57,-0.63,16.7,1342.8
80,81,5.64,5.64,33.42,33.03,-0.68,-0.66,-0.74,16.7,1359.5
81,82,6.65,6.65,11.51,11.68,-0.85,-0.86,-0.85,16.8,1376.3
82,83,6.28,6.28,11.82,12.78,-0.15,0.0,-0.04,16.8,1393.1
83,84,6.38,6.38,5.78,5.33,0.29,0.42,0.28,16.8,1409.9
84,85,6.37,6.37,20.08,19.92,-0.33,-0.29,-0.43,16.7,1426.6
85,86,6.0,6.0,27.62,26.7,-0.07,-0.03,-0.15,16.7,1443.2
86,87,6.04,6.04,7.26,7.33,-0.84,-0.82,-0.88,16.7,1459.9
87,88,6.61,6.61,10.85,11.47,-0.55,-0.46,-0.56,16.7,1476.7
88,89,6.16,6.16,15.62,15.17,-0.46,-0.42,-0.45,16.8,1493.5
89,90,6.28,6.28,14.79,14.03,-0.05,0.01,-0.07,16.7,1510.3
90,91,5.61,5.61,28.42,27.81,-0.09,-0.1,-0.15,16.8,1527.1
91,92,6.11,6.11,23.65,23.44,-0.7,-0.69,-0.74,16.8,1543.8
92,93,5.91,5.91,22.36,22.33,-0.97,-0.97,-0.96,16.8,1560.6
93,94,5.98,5.98,15.86,16.24,-0.85,-0.79,-0.86,16.8,1577.4
94,95,6.31,6.31,15.96,15.5,-0.84,-0.83,-0.83,16.7,1594.1
95,96,5.39,5.39,10.79,10.18,-0.6,-0.6,-0.64,16.8,1610.9
96,97,6.28,6.28,17.43,18.07,-0.02,0.23,0.06,16.8,1627.7
97,98,6.2,6.2,17.43,17.04,-0.99,-0.99,-0.99,16.8,1644.6
98,99,5.75,5.75,29.96,29.8,-0.37,-0.41,-0.46,16.6,1661.2
99,100,6.02,6.02,24.76,24.81,-0.26,-0.21,-0.31,16.8,1678.0
100,101,6.35,6.35,15.95,15.47,-0.06,0.11,-0.06,16.7,1694.7
101,102,6.32,6.32,5.17,5.85,-0.78,-0.74,-0.7,16.8,1711.5
102,103,5.05,5.05,5.13,5.76,-0.78,-0.74,-0.73,16.9,1728.4
103,104,5.1,5.1,5.38,5.94,-0.91,-0.9,-0.86,16.7,1745.1
104,105,5.58,5.58,23.31,22.74,0.05,0.08,-0.09,16.7,1761.8
105,106,5.97,5.97,5.87,5.87,-0.76,-0.69,-0.72,16.7,1778.5
106,107,5.73,5.73,13.14,12.32,-0.51,-0.35,-0.36,16.8,1795.4
107,108,5.24,5.24,10.12,9.59,-0.4,-0.29,-0.36,16.8,1812.2
108,109,5.7,5.7,12.93,11.7,0.13,0.27,0.1,16.8,1828.9
109,110,5.97,5.97,8.82,7.87,0.13,0.31,0.19,16.9,1845.8
110,111,5.02,5.02,11.76,11.29,-0.35,-0.21,-0.3,16.7,1862.5
111,112,5.12,5.12,10.17,9.5,-0.62,-0.49,-0.61,16.8,1879.3
112,113,5.17,5.17,14.25,13.23,-0.16,-0.02,-0.15,16.8,1896.1
113,114,5.13,5.13,20.92,19.36,-0.08,0.1,-0.07,16.9,1912.9
114,115,5.93,5.93,21.18,19.77,-0.24,-0.04,-0.23,16.8,1929.7
115,116,5.54,5.54,11.85,10.97,-0.4,-0.15,-0.29,16.8,1946.5
116,117,5.36,5.36,6.54,7.68,-0.22,-0.09,-0.17,16.8,1963.2
117,118,5.2,5.2,8.43,8.62,-0.96,-0.96,-0.95,16.8,1980.1
118,119,6.19,6.19,4.24,5.38,-0.0,0.25,0.03,16.8,1996.8
119,120,5.88,5.88,16.59,18.14,0.48,0.58,0.39,16.8,2013.7
120,121,5.1,5.1,5.92,7.22,-0.67,-0.56,-0.62,16.7,2030.4
121,122,5.05,5.05,6.04,6.08,-0.87,-0.8,-0.83,16.8,2047.2
122,123,5.21,5.21,12.58,12.02,-0.09,-0.04,-0.06,16.8,2064.0
123,124,5.04,5.04,4.1,4.59,-0.39,-0.16,-0.31,16.8,2080.8
124,125,4.77,4.77,15.06,14.32,-0.5,-0.29,-0.46,16.9,2097.7
125,126,5.83,5.83,14.6,13.81,-0.19,0.05,-0.13,16.9,2114.6
126,127,5.93,5.93,6.36,6.86,0.36,0.46,0.3,16.8,2131.4
127,128,6.08,6.08,5.82,5.0,-0.48,-0.25,-0.46,16.8,2148.2
128,129,5.5,5.5,10.02,9.31,-0.81,-0.69,-0.74,16.8,2165.0
129,130,4.79,4.79,7.43,7.05,-0.73,-0.52,-0.64,16.8,2181.8
130,131,4.39,4.39,9.82,10.76,-0.69,-0.51,-0.62,16.7,2198.5
131,132,5.47,5.47,6.9,5.62,-0.1,0.14,-0.05,16.7,2215.3
132,133,5.96,5.96,8.14,8.07,-0.94,-0.92,-0.94,16.8,2232.1
133,134,4.75,4.75,15.75,14.44,0.17,0.33,0.2,16.7,2248.9
134,135,4.52,4.52,13.35,12.6,-0.5,-0.32,-0.41,16.9,2265.7
135,136,5.06,5.06,19.55,18.36,-0.61,-0.34,-0.42,16.8,2282.5
136,137,5.3,5.3,37.49,37.02,-0.41,-0.37,-0.46,16.8,2299.3
137,138,4.75,4.75,11.75,11.33,-0.58,-0.45,-0.55,16.7,2316.0
138,139,4.8,4.8,4.06,4.59,-0.79,-0.63,-0.63,16.8,2332.8
139,140,4.72,4.72,6.5,6.2,0.39,0.45,0.31,16.8,2349.7
140,141,5.19,5.19,5.42,4.91,-0.03,0.14,0.01,16.9,2366.5
141,142,5.73,5.73,23.35,23.21,-0.93,-0.89,-0.87,16.7,2383.3
142,143,5.26,5.26,10.13,8.1,0.1,0.28,0.09,16.8,2400.1
143,144,4.54,4.54,19.0,17.39,-0.13,0.13,-0.04,16.8,2416.9
144,145,4.77,4.77,23.32,24.35,-0.94,-0.92,-0.89,16.8,2433.7
145,146,4.93,4.93,16.55,17.56,-0.88,-0.86,-0.83,16.7,2450.4
